date,open,high,low,close,volume,return_1d,return_5d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,target_next_up,next_return
2009-06-08,2.43,2.43,2.43,2.43,55600,0.0429184549356223,0.24615384615384617,,2.234,,,1.9816594478552327,1.7165924959153556,0.26506695193987717,0.1781985594319666,0.08686839250791056,,,,,,,,0.0557881986478884,0.022958106439460245,,100.0,0.0,100.0,,400600.0,,,,,,0.0,,,1,0.04938271604938249
2009-06-09,2.55,2.55,2.55,2.55,166030,0.04938271604938249,0.25,,2.336,,,2.0690964558775047,1.7783263851068107,0.29077007077069394,0.2007128616997121,0.09005720907098186,,,,,,,,0.060374755887324924,0.02367637485777448,,100.0,0.0,100.0,100.0,566630.0,,,,,,0.0,,,1,0.04705882352941182
2009-06-10,2.67,2.67,2.67,2.67,333800,0.04705882352941182,0.24766355140186902,,2.442,,,2.1615431549732733,1.8443762825063061,0.3171668724669672,0.22400366385316312,0.09316320861380406,,,,,,,,0.06463370189537315,0.024207378987031142,,100.0,0.0,100.0,100.0,900430.0,,,,,,0.0,,,1,0.041198501872659055
2009-06-11,2.78,2.78,2.76,2.78,909580,0.041198501872659055,0.24663677130044825,,2.552,,,2.256690361900462,1.9136817430613946,0.3430086188390673,0.24780465485034397,0.09520396398872333,,,,,,,,0.06787415175998934,0.02441516250359329,,100.0,0.0,100.0,100.0,1810010.0,,,,,,0.007194244604316554,,,1,0.05035971223021596
2009-06-12,2.92,2.92,2.92,2.92,15670,0.05035971223021596,0.2532188841201717,,2.67,,,2.35873799853116,1.988223836167958,0.370514162363202,0.2723465563529156,0.0981676060102864,,,,,,,,0.07302599806284726,0.02500890344618057,,100.0,0.0,99.99999999999999,100.0,1825680.0,,,,,,0.0,,,1,0.047945205479452024
2009-06-15,3.06,3.06,3.02,3.06,858330,0.047945205479452024,0.2592592592592593,,2.7960000000000003,2.052,,2.466624460295597,2.0676146631184795,0.3990097971771176,0.29767920451775604,0.10133059265936156,,2.052,0.5525595943092094,3.157119188618419,0.9468808113815812,1.077114218926334,0.9560594053480178,0.07780985534407248,0.02542805730198447,,100.0,0.0,99.99999999999999,100.0,2684010.0,472422.0,,134202.5,2.687582429054756,6.395782492874574,0.013071895424836612,0.49122807017543857,,0,-0.045751633986928164
2009-06-16,2.98,3.06,2.92,2.92,192300,-0.045751633986928164,0.14509803921568643,1.2992125984251968,2.8699999999999997,2.1345,,2.5363745433270437,2.130754317702296,0.40562022562474764,0.3192674087391544,0.08635281688559326,89.5703840331465,2.1345,0.5528345617194887,3.2401691234389776,1.0288308765610226,1.0359982416856195,0.8552147669444041,0.08225200853378159,0.028168496073212874,,87.84224217954153,8.684112728898915,89.1472868217054,96.38242894056846,2491710.0,597007.5,0.3339041520358644,143815.5,0.1810333472803435,1.3371298643053078,0.0479452054794521,0.3680018739751698,,0,-0.047945205479452135
2009-06-17,2.78,2.78,2.78,2.78,87640,-0.047945205479452135,0.041198501872659055,1.0902255639097742,2.8920000000000003,2.207,,2.5738553828151907,2.178846590465089,0.3950087923501018,0.33441568546134387,0.06059310688875791,80.52581028423853,2.207,0.5366180647056352,3.2802361294112705,1.1337638705887294,0.9725746528421121,0.7669496415082121,0.08637686506708292,0.03107081477233199,,77.67259292087478,19.255911925383117,76.66666666666664,88.60465116279067,2404070.0,717210.0,0.46285693117870236,148196.5,-0.22760839892705487,0.5913769893351057,0.0,0.2596284549161758,,0,-0.03956834532374098
2009-06-18,2.9,2.9,2.65,2.67,870410,-0.03956834532374098,-0.03956834532374098,0.9071428571428573,2.87,2.2704999999999997,,2.588646862382084,2.2152283245047117,0.37341853787737245,0.3422162559445496,0.031202281932822873,74.1870933688067,2.2704999999999997,0.5106082544120146,3.291716508824029,1.2492834911759705,0.899552088812182,0.6956000498170753,0.09806423184800557,0.036728176722099465,,63.528693950426955,25.218492240921407,64.86486486486486,76.89293945107897,1533660.0,793891.5,0.5342892420060138,191716.5,2.2009485540425158,4.540089142040461,0.09363295880149813,0.1759524333847171,,0,-0.022471910112359605
2009-06-19,2.71,2.71,2.55,2.61,387420,-0.022471910112359605,-0.10616438356164382,0.7755102040816326,2.808,2.3274999999999997,,2.5919319604771482,2.2444706708376962,0.347461289639452,0.3432652626835301,0.0041960269559219165,70.90835392359597,2.3274999999999997,0.4792085031316584,3.2859170062633165,1.3690829937366829,0.8235591890554819,0.647378436606323,0.10248821528743375,0.03926751543579837,,56.44454076715525,29.375793382272352,55.88235294117646,65.80462815756933,1146240.0,851177.0,0.5653625443443723,211062.5,0.572825372558012,1.83557003257329,0.061302681992337224,0.12137486573576806,,0,-0.045977011494252706
2009-06-22,2.49,2.51,2.49,2.49,331730,-0.045977011494252706,-0.18627450980392146,0.616883116883117,2.694,2.375,,2.5762501204037407,2.2626580285534224,0.31359209185031833,0.3373306285168878,-0.023738536666569443,64.74522862132892,2.375,0.4427367044572708,3.2604734089145415,1.4895265910854585,0.7456618180332981,0.5649370149584577,0.10373905705261703,0.041662271908681534,,51.78081658092743,31.079866263680675,38.04347826086958,52.930232022303635,814510.0,891875.5,0.6209599002234152,227648.5,0.3414468436762524,1.457202661120104,0.008032128514056052,0.04842105263157914,,0,-0.048192771084337394
2009-06-23,2.37,2.37,2.37,2.37,193580,-0.048192771084337394,-0.18835616438356162,0.4720496894409938,2.5840000000000005,2.4130000000000003,,2.544519332649319,2.2706092856976134,0.2739100469517055,0.3246465122038513,-0.05073646525214581,59.203611957924224,2.4130000000000003,0.40459336311126615,3.2221867262225325,1.603813273777468,0.6706893710920283,0.47343011284877723,0.10490055297743012,0.0442618366993376,,47.54980389227976,36.711333273976294,16.867469879518087,36.93110036052138,620930.0,922894.5,0.6673798665920984,237327.0,-0.14569924007325763,0.8156678338326444,0.0,-0.017820140903439752,,1,0.05063291139240511
2009-06-24,2.49,2.49,2.47,2.49,694930,0.05063291139240511,-0.10431654676258983,0.47337278106508895,2.526,2.453,,2.5361317430109622,2.2868604497200122,0.24927129329095,0.3095714684212711,-0.0603001751303211,62.646658210527036,2.453,0.36716696331147375,3.1873339266229475,1.7186660733770522,0.598723136260047,0.5251928983930756,0.1059790849076137,0.04256188148900148,74.24837830934857,51.79189665885399,33.74217599927339,21.917808219178102,25.60958545318859,1315860.0,987858.0,0.6679378794578925,271271.5,1.3575986807393383,2.5617508658299895,0.008032128514056231,0.0150835711373829,,0,-0.048192771084337394
2009-06-25,2.57,2.57,2.37,2.37,337330,-0.048192771084337394,-0.1123595505617977,0.3389830508474576,2.466,2.483,,2.510573013316968,2.293018934925937,0.2175540783910308,0.29116799041522307,-0.07361391202419226,57.42722155753427,2.483,0.33117176335265364,3.1453435267053074,1.8206564732946928,0.5335026393115644,0.41469683370946836,0.11269486455706984,0.047550575762476725,69.77560917183587,45.22651995875652,35.80309181380187,0.0,12.928426032898729,978530.0,1034860.0,0.7020665448601622,287043.0,0.16394905354320113,1.1751897799284428,0.08438818565400832,-0.045509464357631924,,0,-0.008438818565400852
2009-06-26,2.27,2.43,2.27,2.35,330390,-0.008438818565400852,-0.09961685823754785,0.26344086021505375,2.414,2.5075000000000003,,2.485869472806665,2.297239754561053,0.18862971824561203,0.27066033598130085,-0.08203061773568882,56.58110425941566,2.5075000000000003,0.29924246461954523,3.105984929239091,1.9090150707609097,0.4773558757639805,0.36841773927353144,0.11607380280299344,0.04939310757574189,65.00283189410294,40.77353830973079,38.43165669890194,10.12658227848102,10.681463499219708,648140.0,1064050.0,0.6941240907284988,302270.0,0.09355501574637959,1.0930294107916763,0.06808510638297878,-0.06281156530408782,,1,0.051063829787234116
2009-06-29,2.39,2.47,2.37,2.47,297910,0.051063829787234116,-0.008032128514056214,0.26666666666666683,2.41,2.5335,,2.4834280154517936,2.3100368097787527,0.1733912056730409,0.2512065099196489,-0.07781530424660799,60.355374736633465,2.5335,0.2693515605261934,3.072203121052387,1.9947968789476134,0.425263959780846,0.44106215694838646,0.11635424545992248,0.047106981967579946,60.79544288668141,40.22544326377955,35.6005249342276,25.316455696202553,11.814345991561192,946050.0,1105081.0,0.6960133050041845,314111.0,-0.05488385506694419,0.9484226913415958,0.040485829959514205,-0.025064140517071176,,0,-0.04858299595141702
2009-06-30,2.47,2.47,2.35,2.35,250170,-0.04858299595141702,-0.008438818565400852,0.15196078431372562,2.4059999999999997,2.5490000000000004,,2.46290062845921,2.3129970460914375,0.14990358236777235,0.23094592440927358,-0.08104234204150124,55.18893962512036,2.5490000000000004,0.24749056335013941,3.043981126700279,2.0540188732997215,0.3883727945863309,0.2989822346090189,0.11661465649849946,0.04962325808446785,56.758695319209444,37.26878649316191,34.20884554679109,10.12658227848102,15.18987341772153,695880.0,1132786.0,0.7167380105923719,325802.0,-0.26325258831395393,0.7678590063903843,0.05106382978723409,-0.07806983130639478,,0,-0.051063829787234116
2009-07-01,2.23,2.23,2.23,2.23,261330,-0.051063829787234116,-0.104417670682731,0.04205607476635498,2.354,2.5535,,2.4270697625424082,2.306849116751331,0.12022064579107727,0.20880086868563433,-0.08858022289455705,50.53076677027252,2.5535,0.2403785391944633,3.0342570783889267,2.0727429216110735,0.37654754524294226,0.1635514956076293,0.11685646674860665,0.052402003026281015,53.1413585596764,34.535118855775735,39.03463051802999,0.0,11.814345991561192,434550.0,1145349.5,0.7288368942166772,336793.5,-0.26955069998670644,0.7759354025537903,0.0,-0.12668885842960642,,0,-0.004484304932735328
2009-07-02,2.2,2.27,2.14,2.22,347590,-0.004484304932735328,-0.06329113924050633,-0.004484304932735328,2.3240000000000003,2.553,,2.3952128759974225,2.300415848843825,0.09479702715359739,0.18600010037922696,-0.09120307322562957,50.150887486428424,2.553,0.24109618085123954,3.035192361702479,2.070807638297521,0.37774568092634475,0.1547021205144406,0.11779529055227761,0.053060941690215135,50.282178225987494,31.812741373497712,41.41496945436339,8.695652173913052,6.274078150798023,86960.0,1132472.5,0.7143927989286777,346112.0,0.005337789669669858,1.0042702940088757,0.05855855855855851,-0.13043478260869557,,0,-0.027027027027027084
2009-07-03,2.14,2.2,2.12,2.16,329670,-0.027027027027027084,-0.08085106382978724,-0.07296137339055786,2.2860000000000005,2.5445,,2.3590262796901267,2.2900146748553936,0.06901160483473312,0.1626024012703282,-0.09359079643559509,47.827593413129115,2.5445,0.25211682755588344,3.048733655111767,2.0402663448882334,0.39633221073827213,0.1187283453791149,0.11652419836997208,0.05394638813424633,47.73597606827509,29.862641135673528,40.1022458341116,4.255319148936175,4.316990440949742,-242710.0,1103087.0,0.7009660736417787,362570.5,-0.12425243372525702,0.9092576478229751,0.03703703703703707,-0.15111023776773436,,1,0.04166666666666652
2009-07-06,2.2,2.25,2.2,2.25,218360,0.04166666666666652,-0.08906882591093124,-0.07407407407407418,2.242,2.5355,,2.3422530058916458,2.2870506248661053,0.055202381025540426,0.14112239722137065,-0.08592001619583023,51.4600530832372,2.5355,0.25952334850847925,3.054546697016958,2.0164533029830416,0.40942354329872477,0.22497657567150262,0.11462961277211692,0.050946494565385296,45.00275215599687,31.303531770842458,37.85326194978825,16.666666666666657,9.872545996505295,-24350.0,1081839.5,0.6998951328589819,370708.5,-0.5922186322082417,0.5890342411895061,0.022222222222222143,-0.11260106487872212,,0,0.0
2009-07-07,2.23,2.29,2.2,2.25,153750,0.0,-0.042553191489361764,-0.11764705882352933,2.2220000000000004,2.5205,,2.3280602357544695,2.284306134135283,0.04375410161918669,0.12164873810093386,-0.07789463648174717,51.4600530832372,2.5205,0.2671974432591214,3.054894886518243,1.9861051134817573,0.4240387911273499,0.24691000342237934,0.1128703547169657,0.0501646020964292,42.17260056671479,32.05197715289788,35.69731587467539,16.666666666666657,12.529550827423163,-24350.0,1052290.5,0.6723596433541507,370094.5,-0.8392641935803196,0.4154344363399078,0.03999999999999994,-0.1073199761951994,,1,0.04444444444444451
2009-07-08,2.25,2.35,2.25,2.35,407630,0.04444444444444451,0.05381165919282527,-0.11985018726591756,2.246,2.5045,,2.331435584099936,2.2891723464215583,0.042263237678377585,0.10577163801642261,-0.06350840033804503,55.456475327219884,2.5045,0.2673549779048955,3.039209955809791,1.9697900441902092,0.4269993657894117,0.3555291534024108,0.11195104366575387,0.047638741985427176,39.20439518441799,33.83515601470625,33.41970577541151,38.98305084745763,24.105461393596983,383280.0,1026433.0,0.6697136653744232,373786.0,0.131300276671341,1.0905437870867287,0.042553191489361736,-0.06168895987223,,1,0.051063829787234116
2009-07-09,2.43,2.47,2.39,2.47,399850,0.051063829787234116,0.11261261261261257,-0.11151079136690634,2.2960000000000003,2.489,,2.3527531865460998,2.302566987427369,0.0501861991187309,0.09465455023688428,-0.04446835111815338,59.74009358507869,2.489,0.25941026234620546,3.007820524692411,1.970179475307589,0.4168907390055533,0.4816892363585036,0.11252596911820004,0.04555707251748989,37.223455594437304,38.87512357600703,30.874030113367667,77.77777777777784,44.47583176396737,783130.0,975089.0,0.6796824960185894,348299.5,0.22898183731718114,1.148006241754582,0.032388663967611364,-0.007633587786259444,,0,-0.04858299595141702
2009-07-10,2.47,2.47,2.35,2.35,301710,-0.04858299595141702,0.08796296296296302,-0.1952054794520548,2.334,2.4605000000000006,,2.3523296193851615,2.3060805439142302,0.04624907547093127,0.08497345528369368,-0.038724379812762416,54.13375856187333,2.4605000000000006,0.24016386949440807,2.940827738988817,1.9801722610111845,0.3904310010069629,0.38497437163151904,0.11305982846690005,0.04811056530506385,35.083639907814714,35.92787565023508,31.060477785996067,51.11111111111114,55.95731324544888,481420.0,907876.0,0.6632898788431875,362601.5,-0.2878176528021799,0.8320704685446696,0.05106382978723409,-0.04490957122536088,,0,-0.051063829787234116
2009-07-13,2.35,2.35,2.23,2.23,166480,-0.051063829787234116,-0.008888888888888946,-0.2712418300653595,2.33,2.419,,2.3335096779412905,2.3004449480687317,0.03306472987255882,0.07459171020146671,-0.04152698032890789,49.16493785538164,2.419,0.19936478071483524,2.8177295614296707,2.0202704385703294,0.32966478828414275,0.26299725643324723,0.11355555500497863,0.05092177354483347,32.89103665398908,33.21595882815045,36.26418790286213,24.444444444444432,51.11111111111114,314940.0,789422.5,0.6413696757989692,328009.0,-0.8947698562826297,0.507547049013899,0.05381165919282516,-0.07813145928069454,,0,-0.022421524663677084
2009-07-14,2.23,2.23,2.16,2.18,206630,-0.022421524663677084,-0.03111111111111109,-0.2534246575342465,2.316,2.382,,2.309892804411861,2.2915231000636402,0.01836970434822094,0.06334730903081756,-0.04497760468259662,47.220091013919074,2.382,0.16763368584977037,2.717267371699541,2.046732628300459,0.2815007319055759,0.1987478993616059,0.11044444393319444,0.050662588960180936,31.29136457494261,31.712218230377957,39.14961200512345,13.333333333333353,29.629629629629644,108310.0,670252.5,0.6317712119286089,328725.5,-0.678359549376863,0.628579164074585,0.03211009174311919,-0.08480268681780012,,1,0.041284403669724634
2009-07-15,2.2,2.27,2.18,2.27,155010,0.041284403669724634,-0.03404255319148941,-0.1834532374100719,2.3,2.3565,,2.3037554498869595,2.2899287963552224,0.013826653531737065,0.053443177931001465,-0.0396165243992644,50.97905993659179,2.3565,0.14049817380345467,2.6374963476069095,2.0755036523930905,0.23848618511089284,0.3460834086694139,0.10898412650939483,0.048010628418235606,29.507395776953185,32.4632452678319,36.840320870381014,42.85714285714282,26.87830687830687,263320.0,563215.0,0.6469421208053785,332094.0,-1.007194149546517,0.46676543388317765,0.039647577092510954,-0.03670698069170386,,1,0.03524229074889873
2009-07-16,2.37,2.37,2.31,2.35,226180,0.03524229074889873,-0.04858299595141702,-0.11985018726591756,2.276,2.3405,,2.3108699960581967,2.2943785151437246,0.016491480914472056,0.04605283852769559,-0.02956135761322353,54.107811151064695,2.3405,0.1195815071075194,2.579663014215039,2.101336985784961,0.20436916403763208,0.519860930485385,0.10834240318729521,0.04610315029246605,27.65051541557694,36.91584532794047,34.41149207082742,65.7142857142857,40.634920634920626,489500.0,511007.0,0.6549632816548431,299882.5,-0.5986182435581286,0.7542287395896726,0.025531914893617044,0.004058961760307733,,0,-0.042553191489361764
2009-07-17,2.29,2.33,2.25,2.25,109340,-0.042553191489361764,-0.042553191489361764,-0.13793103448275856,2.2560000000000002,2.3225000000000002,,2.3015053812800126,2.291091217725671,0.010414163554341549,0.03892510353302478,-0.02851093997868323,49.826793375791816,2.3225000000000002,0.10279642631511224,2.5280928526302247,2.116907147369776,0.17704443714120507,0.3236806409549718,0.10774651724534556,0.04788734099793136,25.841383670695272,34.46857727485934,36.10783512960821,37.1428571428571,48.571428571428534,380160.0,472703.0,0.6656344734046155,285978.5,-1.3766793845154845,0.38233643438230497,0.03555555555555559,-0.031216361679225035,,0,-0.039999999999999925
2009-07-20,2.2,2.2,2.16,2.16,126180,-0.039999999999999925,-0.03139013452914796,-0.1325301204819277,2.242,2.306,,2.279735322621549,2.281380757153399,-0.0016454345318499541,0.030810995920049836,-0.03245643045189979,46.277938326014905,2.306,0.10096377672475745,2.507927553449515,2.104072446550485,0.17513231001692547,0.1384842050876873,0.10647890887067801,0.04929579114383241,24.74366069097786,32.38756692827712,39.96526896276504,11.428571428571436,38.09523809523808,253980.0,444676.5,0.6612637550492213,275701.0,-1.1275222766700363,0.45766972190887956,0.018518518518518535,-0.06331309627059845,,0,-0.0092592592592593
2009-07-21,2.16,2.22,2.12,2.14,105350,-0.0092592592592593,-0.01834862385321101,-0.09704641350210974,2.234,2.2945,,2.2582375806797725,2.2709081084753695,-0.012670527795596964,0.022114691176920477,-0.03478521897251744,45.502349903177496,2.2945,0.10625069659214531,2.5070013931842907,2.0819986068157097,0.1852267537017132,0.13647297157715357,0.1060161296656296,0.04954024750730355,23.969938564075296,30.205448372326774,39.96760897308398,5.714285714285718,18.095238095238084,148630.0,421061.5,0.6426995872415278,271289.5,-1.2122584606296387,0.38833054725671284,0.04672897196261686,-0.06733493135759427,,0,0.0
2009-07-22,2.16,2.16,2.1,2.14,113980,0.0,-0.05726872246696035,-0.1405622489959839,2.208,2.277,,2.2400471836521154,2.261211211551268,-0.021164027899152504,0.013458947361705881,-0.034622975260858384,45.502349903177496,2.277,0.10105235745576992,2.47910471491154,2.07489528508846,0.17751841450288977,0.16106678891691356,0.10272926326094177,0.0480043286266083,23.376068999495324,28.945321340491002,39.69083671771967,10.810810810810818,9.317889317889323,148630.0,362700.0,0.6095624262332434,242242.0,-1.30191384584982,0.4705212143228672,0.028037383177570117,-0.06016688625384281,,1,0.04205607476635498
2009-07-23,2.1,2.23,2.08,2.23,125780,0.04205607476635498,-0.051063829787234116,-0.05907172995780596,2.184,2.27,,2.2385014630902513,2.2588992699548776,-0.020397806864626222,0.006687596516439461,-0.027085403381065683,49.885650854185506,2.27,0.09910122416791432,2.4682024483358287,2.0717975516641713,0.17462770778487108,0.39909307292656354,0.10610574445658878,0.04758105132582457,22.238499023166177,30.734777302923362,35.68295790766432,38.461538461538424,18.32887832887832,274410.0,327494.0,0.6125412839022945,231664.5,-1.068178140849562,0.5429403296577594,0.06726457399103135,-0.017621145374449365,,1,0.04484304932735439
2009-07-24,2.33,2.33,2.33,2.33,9480,0.04484304932735439,0.03555555555555556,-0.008510638297872353,2.2,2.2689999999999997,,2.2525781610763667,2.264165990698961,-0.011587829622594192,0.003032511288632731,-0.014620340911226923,54.28533250028311,2.2689999999999997,0.09834953776682238,2.4656990755336445,2.072300924466355,0.17337952889699856,0.6550591934265764,0.10566961985254673,0.04535176817705868,20.87318850222108,35.41683815810378,33.27092811968275,64.10256410256409,37.791637791637775,283890.0,309281.5,0.6343087824840616,215619.0,-1.9106423898390357,0.04396644080530936,0.0,0.026884089907448283,,1,0.0429184549356223
2009-07-27,2.43,2.43,2.43,2.43,74270,0.0429184549356223,0.125,-0.01619433198380571,2.254,2.2670000000000003,,2.2798738286030793,2.276449991387927,0.003423837215152492,0.0031107764739366833,0.00031306074121580877,58.23413424568523,2.2670000000000003,0.0943732790013886,2.4557465580027777,2.078253441997223,0.16651659285644232,0.9317959535919094,0.10526464700593627,0.04331878477610546,20.268481815743506,39.799205001975615,31.0132899350816,89.74358974358974,64.10256410256409,358160.0,279887.0,0.6262762862876041,204437.0,-1.178295356960932,0.3632904024222621,0.0,0.0719011910013232,,1,0.03292181069958833
2009-07-28,2.55,2.55,2.51,2.51,1179810,0.03292181069958833,0.1728971962616821,0.0680851063829786,2.3280000000000003,2.275,,2.3152778549718365,2.293749992025858,0.021527862945978526,0.006794193768345053,0.014733669177633473,61.12702611949978,2.275,0.10762997039076089,2.4902599407815216,2.0597400592184782,0.1892395083793597,1.045851678549223,0.10631717221979795,0.04235743913139361,20.39638640801185,44.65267131879974,28.51295820227377,91.48936170212765,81.7785051827605,1537970.0,321991.5,0.6091395384599755,250919.0,3.795644587671537,4.701955611173327,0.0159362549800797,0.10329670329670315,,1,0.015936254980079667
2009-07-29,2.59,2.61,2.51,2.55,357910,0.015936254980079667,0.19158878504672883,0.1434977578475336,2.41,2.291,,2.3513889542069384,2.3127314740980167,0.03865748010892167,0.013166851036460377,0.025490629072461295,62.524714488956846,2.291,0.12324131228054945,2.5374826245610986,2.044517375438901,0.21517470498568197,1.025392003718701,0.10586594563266953,0.041516057110850796,20.826973495609497,45.68816744212024,26.589166883526513,88.67924528301884,89.97073224291209,1895880.0,395058.0,0.5742393299268411,255748.0,0.41547536663957046,1.3994635344166915,0.03921568627450984,0.11305106940200771,,0,-0.03137254901960773
2009-07-30,2.47,2.53,2.45,2.47,153170,-0.03137254901960773,0.10762331838565031,0.11261261261261257,2.4579999999999997,2.3035,,2.369636807405871,2.3243809945352005,0.045255812870670376,0.019584643403302376,0.025671169467368,58.03069419101478,2.3035,0.12823805987303608,2.5599761197460724,2.047023880253928,0.22268384610034495,0.8245916231204014,0.10544694951605026,0.042691072678562855,20.713095826419647,42.59330263421674,28.852378944852983,73.58490566037742,84.58450421517465,1742710.0,477845.5,0.5893221260684227,246027.0,-0.377601094192541,0.622573945136103,0.032388663967611184,0.07228131104840463,,1,0.048582995951416796
2009-07-31,2.53,2.59,2.51,2.59,211700,0.048582995951416796,0.11158798283261784,0.19907407407407396,2.51,2.325,,2.403538837035737,2.344056476421482,0.05948236061425494,0.02756418684549289,0.03191817376876205,62.396708152850074,2.325,0.13854507151864234,2.6020901430372847,2.0479098569627157,0.2383571122901372,0.9781837366988944,0.10648645312204665,0.041114460664882876,20.940381615680955,43.18949093385179,26.529960477612338,96.22641509433961,86.16352201257864,1954410.0,587701.5,0.5942075811539749,240128.5,-0.11593299522265117,0.8816113039476781,0.030888030888030917,0.11397849462365572,,0,0.0
2009-08-03,2.59,2.67,2.51,2.59,218920,0.0,0.06584362139917688,0.15111111111111097,2.542,2.3419999999999996,,2.43222516979947,2.3622745152050757,0.0699506545943942,0.036041480395273155,0.033909174199121046,62.396708152850074,2.3419999999999996,0.14930012162014464,2.640600243240289,2.0433997567597104,0.2549959378653196,0.9152709276268572,0.11030884932761476,0.04259028931568137,21.567533805213927,43.895095151481165,23.78131836808335,86.44067796610167,85.41733290693958,1954410.0,686639.5,0.5828553857209066,240156.5,-0.08660453426649163,0.9115722455981828,0.06177606177606183,0.1058923996584118,,1,0.030888030888030826
