entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2024-05-28,2024-06-03,38.37,39.34,2600,4,2522000.0,2015624.0,0.020163998299985903,fixed_horizon_exit
2024-06-14,2024-06-20,40.69,41.61,2500,4,2300000.0,1784475.0,0.017507133680537672,fixed_horizon_exit
2024-07-05,2024-07-11,41.56,40.22,2400,4,-3216000.0,-3705072.0,-0.03707166994211769,fixed_horizon_exit
2024-07-17,2024-07-23,39.16,39.16,2500,4,0.0,-489500.0,-0.00499001996007984,fixed_horizon_exit
2024-08-14,2024-08-20,39.53,40.69,2400,4,2784000.0,2301288.0,0.024208350311772105,fixed_horizon_exit
2024-08-21,2024-08-27,41.05,41.19,2400,4,336000.0,-157608.0,-0.0015965632681044731,fixed_horizon_exit
2025-06-02,2025-06-06,46.27,45.51,2100,4,-1596000.0,-2077047.0,-0.021333386824794326,fixed_horizon_exit
2025-06-09,2025-07-28,45.27,45.03,2000,35,-480000.0,-931260.0,-0.010265089436765965,fixed_horizon_exit
2025-07-31,2025-08-06,47.55,47.31,2000,4,-480000.0,-954060.0,-0.010012152351448523,fixed_horizon_exit
2025-08-11,2025-08-15,47.22,46.46,2000,4,-1520000.0,-1987640.0,-0.021004581265254327,fixed_horizon_exit
2025-09-22,2025-09-26,46.08,46.12,2000,4,80000.0,-381040.0,-0.004126296019072965,fixed_horizon_exit
2025-09-29,2025-10-03,46.41,46.46,2000,4,100000.0,-364400.0,-0.003918041959605891,fixed_horizon_exit
2025-10-06,2025-10-10,46.65,46.98,2000,4,660000.0,191520.0,0.002048635847276508,fixed_horizon_exit
2025-10-13,2025-11-26,46.98,45.17,2000,32,-3620000.0,-4078940.0,-0.0433248020774118,forced_terminal_exit
