date,raw_signal,executed_position,asset_return,executed_shares,liquidity_cap_shares,capital_utilization,turnover,transaction_cost,gross_strategy_return,net_strategy_return,transaction_cost_value,gross_pnl,net_pnl,equity_curve,drawdown
2023-08-24,0,0.0,0.015923566878980777,0,251300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-08-25,0,0.0,0.0044642857142858094,0,261000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-08-28,0,0.0,-0.004880212954747054,0,266900,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-29,0,0.0,0.03382287494437031,0,276300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-08-30,0,0.0,-0.0030133448127421802,0,283000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-08-31,0,0.0,-0.007296137339055875,0,284200,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-09-05,0,0.0,0.01945525291828787,0,290300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-09-06,0,0.0,-0.013107822410147962,0,292600,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-09-07,0,0.0,0.007748600947051321,0,297500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-09-08,0,0.0,-0.014843087362171214,0,297500,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-09-11,0,0.0,0.06383890317052265,0,303100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-09-12,0,0.0,-0.010756972111553909,0,307900,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0
2023-09-13,1,1.0,-0.004430124848972983,4000,310500,0.9932,1.982,0.0049528,-0.0043999999999999664,-0.009352799999999967,495280.0,-439999.9999999966,-935279.9999999966,0.9906472000000001,-0.009352799999999939
2023-09-14,1,1.0,-0.011244979919678655,3900,320900,0.9802682529158716,1.9495134090118056,0.004868271974119545,-0.011023096819937453,-0.015891368794056997,482274.0,-1091999.9999999942,-1574273.9999999942,0.9749044600000002,-0.025095539999999805
2023-09-15,0,0.0,0.020189534404614795,0,325500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749044600000002,-0.025095539999999805
2023-09-18,0,0.0,0.010873942811115755,0,308700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749044600000002,-0.025095539999999805
2023-09-19,0,0.0,0.0015847860538829028,0,295300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749044600000002,-0.025095539999999805
2023-09-20,0,0.0,-0.045166402535657624,0,289000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9749044600000002,-0.025095539999999805
2023-09-21,0,0.0,-0.03127677806341045,0,287700,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9749044600000002,-0.025095539999999805
2023-09-22,0,0.0,-0.057321988356471065,0,306000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9749044600000002,-0.025095539999999805
2023-09-25,0,0.0,-0.0032558139534883956,0,308300,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9749044600000002,-0.025095539999999805
2023-09-26,0,0.0,0.04140127388535042,0,311400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749044600000002,-0.025095539999999805
2023-09-27,0,0.0,-0.015384615384615441,0,314000,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.9749044600000002,-0.025095539999999805
2023-09-28,1,1.0,-0.033742331288343586,4200,310300,0.9831117194806966,1.9330509576292225,0.00481604115340697,-0.033172481332170774,-0.03798852248557774,469518.0,-3234000.000000003,-3703518.000000003,0.9378692800000001,-0.06213071999999986
2023-09-29,0,0.0,0.00952380952380949,0,307800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378692800000001,-0.06213071999999986
