date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,target_entry_open_5d,target_exit_close_5d,target_return_5d,target_market_return_5d,target_excess_return_5d,swing_execution_open,swing_execution_close,target_entry_open_10d,target_exit_close_10d,target_return_10d,target_market_return_10d,target_excess_return_10d,target_entry_open_20d,target_exit_close_20d,target_return_20d,target_market_return_20d,target_excess_return_20d
2018-01-05,7.43,7.54,6.95,7.54,32205910,,,,,,,,,,7.54,7.54,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.07824933687002651,,,4.0,1.0,-0.007874015748031593,0.0,1020.34,1012.65,-0.006962490806570298,0.036786387091489736,0.0788366270707932,0.1647444122550576,,,,,,,7.62,8.66,0.13648293963254599,0.03831474450245209,0.0981681951300939,7.62,7.56,7.62,8.61,0.12992125984251968,0.05014040499920891,0.07978085484331077,7.62,7.81,0.02493438320209962,0.00023730422401513351,0.024697078978084486
2018-01-08,7.62,7.62,7.54,7.56,3321420,0.0026525198938991412,,,,,,,,,7.5430769230769235,7.5414814814814815,0.0015954415954420043,0.00031908831908840086,0.0012763532763536034,0.0002110372480743392,0.00016882979845947137,,,,,,,,,,,,,,,3321420.0,,,,,,,,0.010582010582010592,,,0.0,1.0,0.001322751322751392,1.0,1011.36,1022.9,0.01012195724090259,0.03927903763309759,0.08800629680054461,0.1659734511980307,-0.007469437347003449,,,,,,7.56,8.67,0.14682539682539697,0.035370056662188176,0.1114553401632088,7.56,7.57,7.56,8.63,0.14153439153439162,0.05780127343886887,0.08373311809552275,7.56,8.35,0.10449735449735442,0.013055669139552473,0.09144168535780195
2018-01-09,7.56,7.58,7.41,7.57,4537340,0.001322751322751392,0.003978779840848823,,,,,,,,7.5472189349112435,7.543593964334705,0.0036249705765385443,0.0009802647705784296,0.0026447058059601144,0.0004788600497408909,0.0003493666850673863,,,,,,,,,,,,,,,7858760.0,,,,,,,,0.022457067371202104,,,1.0,1.0,0.028112449799196693,1.0,1027.14,1033.56,0.010421351060709627,0.037950530745051614,0.1265573055752356,0.12857651668689973,-0.009098599737958235,,,,,,7.47,8.56,0.14591700133868812,0.027371839480399007,0.11854516185828912,7.47,7.68,7.47,9.11,0.2195448460508702,0.06758872651356973,0.15195611953730048,7.47,8.55,0.1445783132530123,-0.01100866001701084,0.15558697327002313
2018-01-10,7.47,7.68,7.45,7.68,8726070,0.014531043593130732,0.015873015873015817,0.018567639257294433,,,,,,,7.567646791078745,7.553698115124726,0.013948675954018164,0.003573947007266377,0.010374728946751788,0.0018162338481794485,0.0013508761649416391,,,,,,,,,,,,,,,16584830.0,,,,,,,,0.02994791666666661,,,2.0,1.0,0.051948051948051965,1.0,1034.64,1038.11,0.004402260149386494,0.03225710223035394,0.1195578322998112,0.1274758541821816,0.010128783443744238,,,,,,7.7,8.14,0.05714285714285716,-0.002256443883011938,0.0593993010258691,7.7,8.1,7.7,8.95,0.16233766233766223,0.07580301437759762,0.0865346479600646,7.7,8.5,0.10389610389610393,-0.031908430807208954,0.13580453470331288
2018-01-11,7.7,8.1,7.68,8.1,9874500,0.0546875,0.07001321003963001,0.0714285714285714,,,,7.69,,,7.649547284758937,7.5941649214117835,0.05538236334715396,0.013935630275243895,0.04144673307191007,0.0068373288082906125,0.005116880626161737,,,,,,,,,,,,,,,26459330.0,,,,,,,,0.05185185185185184,,,3.0,1.0,0.06650246305418728,1.0,1037.03,1048.17,0.009690687884713833,0.027869575876440456,0.1338922544353094,0.12383317608225054,0.04499681211528617,,,,,,8.12,8.38,0.032019704433497775,7.617814258642497e-05,0.03194352629091135,8.12,8.66,8.12,8.96,0.10344827586206917,0.05678128303036645,0.046666992831702725,8.12,8.86,0.09113300492610832,-0.00797966043592957,0.09911266536203789
2018-01-12,8.12,8.66,8.12,8.66,18714750,0.06913580246913598,0.12760416666666674,0.14398943196829594,0.14854111405835546,,,7.914,,,7.805001548642178,7.673115667973874,0.1318858806683041,0.037525680353855936,0.09436020031444815,0.01522931647440001,0.010896097034000941,,,,,,,,,,,,,,,45174080.0,,,,,,,,0.062355658198614425,,,4.0,1.0,0.0,0.0,1050.17,1050.11,0.0018508448057088511,0.03699205056041066,0.122092215632847,0.1226418340721209,0.06728495766342713,0.1115490634979448,,,,,8.67,8.61,-0.006920415224913601,0.011581945119105264,-0.018502360344018864,8.67,8.67,8.67,8.95,0.032295271049596286,0.057766856206722395,-0.02547158515712611,8.67,8.88,0.02422145328719738,0.00935318265375118,0.014868270633446201
2018-01-15,8.67,8.71,8.38,8.67,6559820,0.0011547344110853786,0.07037037037037042,0.12890625,0.14682539682539697,,,8.136,,,7.938078233466458,7.7469589518276605,0.1911192816387972,0.06824440061084419,0.12287488102795302,0.02204374644046104,0.014172419957088006,,,,,,,,,,,,,,,51733900.0,,,,,,,,0.03806228373702423,,,0.0,1.0,0.007058823529411784,1.0,1049.91,1063.47,0.012722476692917928,0.039661746016228516,0.13720646734248687,0.12242555057784558,-0.01156774228183255,0.10716365080916845,,,,,8.5,8.63,0.015294117647058902,0.02562868146805619,-0.010334563820997289,8.5,8.56,8.5,8.88,0.04470588235294137,0.04814227458087905,-0.003436392227937679,8.5,8.9,0.04705882352941182,0.026232819815737995,0.020826003713673824
2018-01-16,8.5,8.61,8.47,8.56,6271100,-0.012687427912341342,-0.011547344110854452,0.05679012345679024,0.13077939233817704,,,8.334,,,8.033758505240849,7.8071842146552415,0.2265742905856074,0.09991037860579684,0.12666391197981058,0.02646895918056161,0.014797185978949834,,,,,,,,,,,,,,,45462800.0,,,,,,,,0.016355140186915747,,,1.0,1.0,-0.04795321637426897,0.0,1059.36,1062.96,-0.00047956218793199223,0.028445373272959484,0.1094920986159531,0.10447209511012324,-0.01220786572440935,0.10233401906521755,,,,,8.55,9.11,0.06549707602339172,0.040104333414941795,0.025392742608449925,8.55,8.14,8.55,8.76,0.024561403508771784,0.035490310551987925,-0.01092890704321614,8.55,8.57,0.002339181286549641,0.013230004331531653,-0.010890823044982012
2018-01-17,8.55,8.56,8.14,8.14,5794700,-0.0490654205607477,-0.06113033448673577,-0.06004618937644335,0.05989583333333348,,,8.425999999999998,,,8.050103350588412,7.83183723579189,0.21826611479652147,0.12358152584394178,0.0946845889525797,0.02681401901677168,0.011632013384837799,,,,,,,,,,,,,,,39668100.0,,,,,,,,0.05159705159705159,,,2.0,1.0,0.032019704433497775,1.0,1061.98,1034.69,-0.026595544517197256,-0.0032944485651807964,0.08752180950579147,0.14876138226820865,-0.02246987604355044,0.06319028189851428,,,,,8.12,8.95,0.10221674876847286,0.08445118394960938,0.01776556481886349,8.12,8.38,8.12,8.76,0.07881773399014791,0.0741475173995878,0.004670216590560106,8.12,8.49,0.04556650246305427,0.07201874100859285,-0.026452238545538576
2018-01-18,8.12,8.38,7.94,8.38,5371340,0.029484029484029506,-0.02102803738317749,-0.03344867358708181,0.0345679012345681,,,8.482000000000001,,,8.100856681267118,7.872441884992491,0.22841479627462657,0.14454817993007874,0.08386661634454784,0.027257135593630855,0.010007949444456783,,,,,,,,,,,,,,,45039440.0,,,,,,,,0.052505966587112214,,,3.0,1.0,0.015330188679245182,1.0,1028.76,1050.25,0.015038320656428406,0.0019844109257085574,0.10145672305481845,0.15332883073953738,0.0144457088276011,0.03258349030885954,,,,,8.48,8.96,0.05660377358490565,0.05261161116538471,0.003992162419520939,8.48,8.61,8.48,8.19,-0.03419811320754729,-0.005330399400567121,-0.028867713806980166,8.48,8.38,-0.011792452830188593,0.05709787258258814,-0.06889032541277673
2018-01-19,8.48,8.78,8.48,8.61,6728810,0.02744630071599019,0.057739557739557634,0.005841121495326895,-0.005773672055427337,0.14190981432360728,,8.472,,,8.179186422610638,7.9270758194374915,0.25211060317314615,0.16606066457869223,0.08604993859445392,0.029281138579924062,0.009994185667183964,,,,,,,,,,,,,,,51768250.0,,,,,,,,0.03484320557491277,,,4.0,1.0,0.010538641686182793,1.0,1054.33,1062.07,0.011254463223042022,0.011389283027492425,0.12262435786313763,0.14719567277018425,0.01619183749294817,-0.017162955082919762,,,,,8.54,8.95,0.04800936768149877,0.040961325759706124,0.007048041921792647,8.54,8.63,8.54,7.81,-0.08548009367681497,-0.05179686181879528,-0.03368323185801969,8.54,8.48,-0.007025761124121677,0.049444163245411676,-0.05646992436953335
2018-01-22,8.54,8.65,8.44,8.63,4402360,0.0023228803716610624,0.029832935560859086,0.06019656019656017,-0.0046136101499422155,0.14153439153439162,,8.464,,,8.248542357593617,7.979144277256936,0.2693980803366811,0.18672814773029,0.0826699326063911,0.0312164635384335,0.009579366466557486,,,,,,,,,,,,,,,56170610.0,,,,,,,,0.02433371958285062,,,0.0,1.0,,,1066.86,1086.51,0.023011665897728184,0.02166492707833778,0.14090851814516125,0.1593441613505261,-0.02068878552606712,-0.026278537228279997,,,,,8.67,8.88,0.02422145328719738,0.01085175339572464,0.013369699891472742,8.67,9.11,8.67,8.35,-0.03690888119953872,-0.05270201376497585,0.01579313256543713,8.67,8.46,-0.02422145328719716,0.02406139616182945,-0.04828284944902661
2018-01-25,8.67,9.2,8.57,9.11,10284390,0.05561993047508684,0.058072009291521454,0.08711217183770859,0.06425233644859807,0.2034346103038307,,8.574000000000002,,,8.381074302579215,8.062911367830496,0.3181629347487185,0.21301510513397573,0.10514782961474275,0.034924581201835184,0.011542023009302169,,,,,,,,,,,,,,,66455000.0,,,,,,,,0.06915477497255752,,,3.0,1.0,-0.01756311745334793,0.0,1098.44,1104.57,0.016622028329237537,0.039145405283359525,0.15262284646930535,0.1631989698293317,0.038997902145849306,0.025106931165238544,,,,,9.11,8.76,-0.03841931942919863,-0.020382165605095426,-0.018037153824103203,9.11,8.95,9.11,8.55,-0.06147091108671776,-0.08845931138924767,0.026988400302529914,9.11,8.37,-0.08122941822173435,-0.006022003474232762,-0.07520741474750159
2018-01-26,9.11,9.16,8.82,8.95,5637470,-0.01756311745334793,0.03707995365005767,0.03948896631823451,0.09950859950859936,0.16536458333333326,,8.736,,,8.468601332951643,8.128621636880089,0.33997969607155376,0.23840802332149136,0.1015716727500624,0.03798655822028534,0.011348790251403621,,,,,,,,0.44734561785835214,0.04998275059869857,,23.41398664465302,7.481186937810758,88.88888888888889,,60817530.0,,,,,,,,0.037988826815642446,,,4.0,1.0,-0.0011148272017836858,0.0,1122.55,1115.64,0.010021999511122148,0.07823599338932441,0.15499052726388052,0.16349439374646083,-0.02758511696447008,0.02127260611927495,,,,,8.97,8.76,-0.02341137123745829,-0.0149227121182407,-0.00848865911921759,8.97,8.96,8.97,8.5,-0.05239687848383512,-0.10504733548467604,0.05265045700084092,8.97,8.3,-0.0746934225195095,-0.0005081210219471943,-0.0741853014975623
