entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2024-10-21,2024-10-25,21.3,20.72,4600,4,-2668000.0,-3149896.0,-0.03208418843065044,fixed_horizon_exit
2024-10-28,2024-11-01,20.75,20.6,4600,4,-690000.0,-1165180.0,-0.012182863189284082,fixed_horizon_exit
2024-11-04,2024-11-08,20.6,20.4,4600,4,-920000.0,-1391040.0,-0.01465031102842858,fixed_horizon_exit
2024-11-11,2024-11-15,20.5,20.2,4500,4,-1350000.0,-1807200.0,-0.019551141619200622,fixed_horizon_exit
2024-11-18,2024-11-22,20.2,20.5,4500,4,1350000.0,891450.0,0.009787355981107092,fixed_horizon_exit
2024-11-25,2024-11-29,20.5,20.18,4500,4,-1440000.0,-1896930.0,-0.02052188306314201,fixed_horizon_exit
2024-12-02,2024-12-06,20.2,20.92,4500,4,3240000.0,2775780.0,0.0304756822987688,fixed_horizon_exit
2024-12-10,2024-12-16,20.6,20.27,4500,4,-1485000.0,-1944045.0,-0.02092950022285526,fixed_horizon_exit
2024-12-17,2024-12-23,20.27,20.3,4500,4,135000.0,-321480.0,-0.0035173855544953507,fixed_horizon_exit
2024-12-24,2024-12-30,20.3,20.27,4500,4,-135000.0,-591345.0,-0.0064604780586610035,fixed_horizon_exit
2024-12-31,2025-01-07,20.25,20.25,4500,4,0.0,-455625.0,-0.00499001996007984,fixed_horizon_exit
2025-01-08,2025-01-14,20.27,20.12,4400,4,-660000.0,-1103960.0,-0.012353191988002289,fixed_horizon_exit
2025-01-16,2025-01-22,20.25,20.2,4400,4,-220000.0,-664840.0,-0.007446834725610508,fixed_horizon_exit
2025-01-23,2025-02-05,20.12,20.23,4400,4,484000.0,39908.0,0.00044989543775272514,fixed_horizon_exit
2025-02-06,2025-02-12,20.25,20.12,4300,4,-559000.0,-992698.0,-0.011377738350459575,fixed_horizon_exit
2025-02-13,2025-02-19,20.25,20.48,4300,4,989000.0,550658.0,0.006311327961361228,fixed_horizon_exit
2025-02-24,2025-02-28,20.35,21.02,4300,4,2881000.0,2434832.0,0.027769522380300823,fixed_horizon_exit
2025-03-06,2025-03-12,21.15,25.7,4300,4,19565000.0,19051580.0,0.20906650056860274,fixed_horizon_exit
2025-03-13,2025-03-19,25.9,25.75,4200,4,-630000.0,-1172010.0,-0.0107526260220871,fixed_horizon_exit
2025-04-03,2025-04-10,27.1,32.55,4000,4,21799999.999999985,21192599.999999985,0.19511346311067887,fixed_horizon_exit
2025-06-09,2025-06-13,43.0,42.7,3000,4,-900000.0,-1542300.0,-0.011931950053381608,fixed_horizon_exit
2025-07-11,2025-07-17,57.5,59.5,2200,4,4400000.0,3754300.0,0.029619022823917384,fixed_horizon_exit
2025-08-26,2025-09-03,66.6,62.5,1900,4,-7790000.0,-8399330.0,-0.06624438810067552,fixed_horizon_exit
2025-09-11,2025-09-17,68.0,72.5,1800,4,8100000.0,7463700.0,0.060856228719032526,fixed_horizon_exit
2025-09-19,2025-09-25,74.85,82.0,1700,4,12155000.0,11482310.0,0.09005769356410759,fixed_horizon_exit
2025-10-20,2025-10-23,101.0,109.5,1400,3,11900000.0,11157300.0,0.07874844370664612,forced_terminal_exit
