entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2023-07-21,2023-07-27,58.61,61.25,1700,4,4488000.0,3976351.0,0.03982871997005818,fixed_horizon_exit
2023-07-28,2023-08-03,61.25,59.34,1600,4,-3056000.0,-3536832.0,-0.03601808627642674,fixed_horizon_exit
2023-08-04,2023-08-10,59.34,59.53,1600,4,304000.0,-171632.0,-0.0018041100138785455,fixed_horizon_exit
2023-09-19,2023-09-25,58.02,57.3,1700,4,-1224000.0,-1713498.0,-0.01733761019842425,fixed_horizon_exit
2023-11-01,2023-11-07,57.95,58.94,1600,4,1584000.0,1115648.0,0.012008424910317415,fixed_horizon_exit
2023-12-06,2023-12-12,56.44,55.12,1700,4,-2244000.0,-2717008.0,-0.0282609833486818,fixed_horizon_exit
2023-12-13,2023-12-19,55.32,53.41,1700,4,-3247000.0,-3707479.0,-0.039344124477004055,fixed_horizon_exit
2023-12-20,2023-12-26,53.34,54.46,1700,4,1904000.0,1444898.0,0.015902578046007722,fixed_horizon_exit
2023-12-27,2024-01-03,54.46,56.57,1700,4,3587000.0,3113329.0,0.033560678862619965,fixed_horizon_exit
2024-01-04,2024-01-10,56.57,58.81,1700,4,3808000.0,3315731.0,0.034409349940740755,fixed_horizon_exit
2024-01-11,2024-01-17,58.02,60.0,1700,4,3366000.0,2862732.0,0.02896585319536728,fixed_horizon_exit
2024-01-18,2024-01-24,59.93,59.93,1700,4,0.0,-509405.0,-0.00499001996007984,fixed_horizon_exit
2024-01-25,2024-01-31,60.33,59.14,1700,4,-2023000.0,-2529736.0,-0.024616439258066,fixed_horizon_exit
2025-01-17,2025-01-23,60.79,60.98,1600,4,304000.0,-183232.0,-0.0018801022728354773,fixed_horizon_exit
2025-01-24,2025-02-06,60.79,61.25,1600,4,736000.0,247472.0,0.002539254440617039,fixed_horizon_exit
2025-04-03,2025-04-10,55.82,58.88,1800,4,5508000.0,4989096.0,0.049555493098360784,fixed_horizon_exit
