date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-13,70.64601771744648,72.34522960217336,73.61583663092736,75.01167932755658,77.9167440719437,0.47005,73.8
2026-08-14,69.05175131719314,71.56587095831281,73.48190672335903,76.0661885079383,78.58331155798955,0.47465,73.8
2026-08-17,67.89865974357433,70.85405201851958,73.47185529739457,76.32909951317036,79.14217759543786,0.4602,73.8
2026-08-18,67.06879980413791,70.0652635578199,73.28123478151109,77.12241099634275,81.98410354625209,0.4569,73.8
2026-08-19,66.06488506656483,69.73437115276776,73.37743482684607,77.33057470167645,82.80382084305859,0.4615,73.8
2026-08-20,65.28746202365035,69.10603420376658,73.28714528609932,78.08577113960425,83.28747567282471,0.47175,73.8
2026-08-21,64.76348972493503,68.68668930285193,73.20798952356184,78.52560744876715,84.06513904461448,0.47125,73.8
2026-08-24,64.10954697785105,68.30647668590211,73.06801760497835,78.82057304111954,84.84434813231279,0.4628,73.8
2026-08-25,63.47517136962465,67.79219404692721,73.05844157809896,79.21324485201096,85.5692204969434,0.4636,73.8
2026-08-26,62.97242073864343,67.31826516177162,73.04135332178193,79.6283316982576,86.13298582860314,0.46655,73.8
2026-08-27,62.51405275138065,67.08998467990183,73.01020333024444,79.84593292787781,86.75358527264272,0.4674,73.8
2026-08-28,62.01288286730457,66.93346782891403,73.03237641514956,80.12246903183701,87.33983695767051,0.4671,73.8
2026-09-03,61.50891363838161,66.5533009058733,72.93519473631855,80.34411618050707,87.83158049762497,0.4671,73.8
2026-09-04,61.060733647703245,66.28323924054011,72.91266345042959,80.58088891235383,88.5378408374363,0.46585,73.8
2026-09-07,60.529485318800525,65.93093932455022,72.87838082275422,80.9277256237322,89.06817661636535,0.46655,73.8
2026-09-08,60.26637922215102,65.73746770603157,72.83841603420174,81.10035692630015,89.39029829498782,0.4675,73.8
2026-09-09,59.819200428848575,65.48237903580294,72.76274690701601,81.30901785625673,89.90464762443277,0.4666,73.8
2026-09-10,59.51029041643567,65.29943915782026,72.78783126921753,81.42998256296922,90.35659446705264,0.46855,73.8
2026-09-11,59.146015061377504,65.0239080640552,72.8389410189096,81.6206500226385,91.0188717619197,0.46925,73.8
2026-09-14,58.7622246264023,64.77699417598333,72.77510795363864,81.85648530649172,91.4947733894279,0.4676,73.8
