date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close,is_model_anchor
2026-08-17,57.25935244596447,57.79273395597876,58.326115465993055,58.88853775330877,59.45096004062448,0.4880952380952381,58.3,False
2026-08-18,56.21870489192894,57.285467911957525,58.35223093198612,59.477075506617545,60.60192008124897,0.47619047619047616,58.3,False
2026-08-19,55.1780573378934,56.77820186793629,58.37834639797918,60.065613259926316,61.75288012187345,0.4642857142857143,58.3,False
2026-08-20,54.13740978385787,56.27093582391505,58.404461863972244,60.654151013235094,62.90384016249794,0.4523809523809524,58.3,False
2026-08-21,53.09676222982234,55.76366977989382,58.4305773299653,61.242688766543864,64.05480020312243,0.44047619047619047,58.3,True
2026-08-24,52.410665628196895,55.4043402860345,58.398014943872106,61.61166180130944,64.82530865874678,0.4380952380952381,58.3,False
2026-08-25,51.724569026571444,55.04501079217518,58.36545255777891,61.98063483607501,65.59581711437112,0.4357142857142857,58.3,False
2026-08-26,51.038472424946,54.685681298315856,58.33289017168572,62.34960787084059,66.36632556999547,0.4333333333333333,58.3,False
2026-08-27,50.35237582332055,54.326351804456536,58.30032778559252,62.71858090560616,67.1368340256198,0.4309523809523809,58.3,False
2026-08-28,49.666279221695106,53.967022310597216,58.267765399499325,63.08755394037174,67.90734248124416,0.42857142857142855,58.3,True
2026-09-03,49.32847476501322,53.79702061206807,58.26556645912292,63.32798829559637,68.39041013206982,0.4261904761904762,58.3,False
2026-09-04,48.99067030833133,53.627018913538926,58.26336751874652,63.568422650821,68.87347778289548,0.4238095238095238,58.3,False
2026-09-07,48.652865851649445,53.457017215009785,58.26116857837012,63.80885700604563,69.35654543372114,0.42142857142857143,58.3,False
2026-09-08,48.31506139496756,53.287015516480636,58.258969637993715,64.04929136127026,69.8396130845468,0.41904761904761906,58.3,False
2026-09-09,47.97725693828566,53.11701381795149,58.25677069761731,64.28972571649489,70.32268073537246,0.41666666666666663,58.3,False
2026-09-10,47.639452481603776,52.94701211942235,58.25457175724092,64.53016007171952,70.80574838619812,0.41428571428571426,58.3,False
2026-09-11,47.30164802492189,52.777010420893205,58.252372816864515,64.77059442694414,71.28881603702378,0.4119047619047619,58.3,False
2026-09-14,46.96384356824,52.60700872236406,58.25017387648811,65.01102878216878,71.77188368784944,0.4095238095238095,58.3,False
2026-09-15,46.626039111558114,52.43700702383491,58.24797493611171,65.2514631373934,72.2549513386751,0.40714285714285714,58.3,False
2026-09-16,46.28823465487623,52.26700532530577,58.24577599573531,65.49189749261804,72.73801898950076,0.40476190476190477,58.3,True
