date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,news_count_lookback,news_sentiment_mean_lookback,news_positive_count_lookback,news_negative_count_lookback,news_earnings_count_lookback,news_corporate_action_count_lookback,news_legal_count_lookback,news_source_count_lookback
2017-08-17,7.73,7.73,6.54,7.73,58299310,,,,,,,,,,7.73,7.73,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.15394566623544637,,,3.0,8.0,-0.021248339973439556,0.0,773.48,767.59,-0.007730392853911083,-0.007550780290394576,-0.0010671386369255353,0.12077572470980373,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-18,7.53,7.63,7.37,7.37,1092840,-0.04657179818887458,,,,,,,,,7.674615384615385,7.703333333333334,-0.02871794871794897,-0.005743589743589794,-0.022974358974359177,-0.003896600911526319,-0.003117280729221055,,,,,,,,,,,,,,,-1092840.0,,,,,,,,0.03527815468113973,,,4.0,8.0,0.0014104372355430161,1.0,762.82,768.97,0.0017978347815890139,-0.004028079991710731,0.009332423279867719,0.11662902335710258,-0.048369632970463594,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-21,7.09,7.29,7.03,7.1,798670,-0.03663500678426057,-0.08150064683053049,,,,,,,,7.58621301775148,7.658641975308643,-0.07242895755716283,-0.019080663306304403,-0.05334829425085843,-0.010201261627769414,-0.007513844260684286,,,,,,,,,,,,,,,-1891510.0,,,,,,,,0.03661971830985913,,,0.0,8.0,0.033333333333333215,1.0,767.42,768.79,-0.00023407935290076232,-0.009508226290632193,0.011911969884434104,0.11602972559886539,-0.03640092743135981,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-22,6.9,7.13,6.9,7.13,2295930,0.004225352112676051,-0.03256445047489831,-0.07761966364812423,,,,,,,7.516026399635868,7.619483310470966,-0.10345691083509845,-0.035955912812063215,-0.06750099802303523,-0.014510085671121803,-0.009467180648392038,,,,,,,,,,,,,,,404420.0,,,,,,,,0.03225806451612897,,,1.0,8.0,0.005610098176718203,1.0,768.2,761.26,-0.009794612312855278,-0.012709776152309726,-0.007832966230922556,0.1161801478399492,0.014019964425531328,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-23,7.13,7.29,7.08,7.17,520790,0.005610098176718203,0.009859154929577452,-0.027137042062415184,,,,7.3,,,7.462791568922657,7.58618825043608,-0.12339668151342309,-0.0534440665523352,-0.0699526149610879,-0.01721013689169081,-0.009756292184252148,,,,,,,,,,,,,,,925210.0,,,,,,,,0.02928870292887029,,,2.0,8.0,-0.002777777777777879,0.0,762.42,765.98,0.00620024695898902,-0.009811652468425636,-0.010208301028583167,0.11399973106147974,-0.0005901487822708162,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-24,7.2,7.2,7.09,7.18,678690,0.001394700139470073,0.007012622720897532,0.011267605633802802,-0.0711513583441139,,,7.19,,,7.419285173703786,7.556100231885259,-0.13681505818147333,-0.07011826487816282,-0.0666967933033105,-0.01905502203084587,-0.009289246978176952,,,,,,,,,,,,,,,1603900.0,,,,,,,,0.015320334261838485,,,3.0,8.0,0.011251758087201136,1.0,766.48,769.77,0.004947909867098366,0.0028400578433798174,-0.0022423849643551375,0.11513652000399732,-0.0035532097276282926,-0.07399141618749372,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-25,7.11,7.19,7.09,7.19,615370,0.001392757660167332,0.002789400278940146,0.008415147265077305,-0.024423337856173677,,,7.153999999999999,,,7.384010531595512,7.528981696190055,-0.1449711645945433,-0.08508884482143891,-0.059882319773104375,-0.020162887982551222,-0.008328556296676547,,,,,,,,,,,,,,,2219270.0,,,,,,,,0.013908205841446527,,,4.0,8.0,0.008415147265077305,1.0,769.07,771.63,0.002416306169375382,0.00345917265953144,-0.007026213179940566,0.11229841073894484,-0.0010235485092080499,-0.027882510515705117,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-28,7.13,7.19,7.11,7.19,761670,0.0,0.001392757660167332,0.002789400278940146,0.012676056338028374,,,7.172,,,7.354162757503895,7.503871940916717,-0.14970918341282236,-0.09801291253971561,-0.05169627087310674,-0.020821861392603943,-0.007190023765383413,,,,,,,,,,,,,,,2219270.0,,,,,,,,0.011126564673157173,,,0.0,8.0,0.005594405594405494,1.0,771.81,777.26,0.007296243018026782,0.01101731292030328,-0.008027566843213485,0.11131430643115257,-0.007296243018026782,0.0016587434177250948,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-29,7.15,7.19,7.12,7.19,990000,0.0,0.0,0.001392757660167332,0.008415147265077305,,,7.184,,,7.328906948657142,7.480622167515479,-0.15171521885833705,-0.10875337380343991,-0.04296184505489714,-0.021100864931618505,-0.005975221843518378,,,,,,,,,,,,,,,2219270.0,,,,,,,,0.009735744089012557,,,1.0,8.0,0.0,0.0,773.91,774.03,-0.004155623600854308,0.01677482069201064,-0.01624280321805771,0.11072841118723242,0.004155623600854308,-0.008359673426933334,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,7.19,7.19,7.13,7.19,830100,0.0,0.0,0.0,0.002789400278940146,,,7.188,,,7.307536648863736,7.45909459955137,-0.1515579506876339,-0.11731428918027871,-0.03424366150735518,-0.02107899175071403,-0.004762678930091123,,,,,,,,,,,,,,,2219270.0,,,,,,,,0.008344923504867941,,,2.0,8.0,0.005594405594405494,1.0,774.31,778.65,0.0059687609007403886,0.016540901851223255,-0.009640944761710957,0.11330364063375002,-0.0059687609007403886,-0.013751501572283109,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
