year,quarter,ratioTTMId,ratioType,organCode,yearReport,numberOfSharesMktCap,marketCap,dividendYield,pe,pb,ps,priceToCashFlow,evToEbitda,cashRatio,quickRatio,currentRatio,ownersEquity,debtPerEquity,debtToEquity,roe,roa,daySaleOutstanding,daysInventoryOutstanding,daysPayableOutstanding,grossMargin,ebitMargin,preTaxProfitMargin,afterTaxProfitMargin,assetTurnover,netInterestMargin,averageYieldOnEarningAssets,averageCostOfFinancing,nonAndInterestIncome,costToIncome,loansGrowth,depositGrowth,equityToLiabilities,equityToLoans,totalEquityTotalAsset,ldrLoanDepositRatio,npl,loansLossReservesToNPLs,loansLossReserveToLoans,provisionToOutstandingLoans,ebit,ebitda,roic,cashCycle,fixedAssetTurnover,financialLeverage,cir,car,equity,casaRatio,nob66,nob69,nob70,bsb113,ratioYearId
2018,1,2698970,RATIO_TTM,GELEX,2018,338800000,11519200000000.0,0.0,11.8094013853,1.9316461477,0.9600077292,-35.118018774,6.8142802094,0.407444134,0.9960561639,1.4146986042,0.3806561768,0.8089512585,1.1617345988,0.1229169865,0.0559117124,62.0672192611,72.1704964295,32.8304043751,0.1587603246,0.0930325607,0.1082739779,0.0887920099,0.8532569963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116304214169.0,2345950395793.0,0.0872688751,192.1267724923,3.8642522934,1.1617345988,0.0,,,,,,,0.0,
2018,2,2713686,RATIO_TTM,GELEX,2018,406560000,10367280000000.0,0.0,11.5219123286,1.8117343142,0.8283931842,-224.3148264898,9.5093175791,0.631173232,1.1785727351,1.5797402468,0.3820639568,0.7975706789,1.1107034294,0.1085299403,0.0504147288,58.7912474952,71.7320222411,35.5521796419,0.1589876712,0.0917755154,0.1019033012,0.0842680559,0.8388792893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148352362895.0,1606615087307.0,0.0787562956,185.232442948,3.7550233348,1.1107034294,0.0,,,,,,,0.0,
2018,3,2716082,RATIO_TTM,GELEX,2018,406560000,8741040000000.0,0.0,8.260738616,1.6031797411,0.6539158292,5.3654455371,9.6978179043,0.428924759,1.1115412277,1.4977011637,0.393870561,0.7458870976,1.1415386159,0.1261495762,0.0586140502,57.0115173448,68.952686572,40.7563637796,0.1556332529,0.0859348455,0.108819726,0.0923755188,0.8519341422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148710412765.0,1633083551085.0,0.085662487,188.0055359005,3.7639236345,1.1415386159,0.0,,,,,,,0.0,
2018,4,2717391,RATIO_TTM,GELEX,2018,406560000,9066288000000.0,0.0,9.6199921045,1.6124762344,0.6618148979,18.3752695693,9.3944396735,0.3458336757,0.8778812363,1.1871347786,0.2676407196,0.7374383703,1.1652964978,0.1334738475,0.0607884685,52.9101925991,63.5977301507,46.0447855184,0.1617391885,0.0893828913,0.1119102718,0.0936908696,0.8836074686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224467803696.0,1720442672755.0,0.0884819449,188.8823632982,3.644017135,1.1652964978,0.0,,,,,,,0.0,
2018,5,12237697,RATIO_YEAR,GELEX,2018,406560000,9066288000000.0,0.0,9.9831117039,1.6728906508,0.6855571364,19.0344720651,8.3359545919,0.3458336757,0.7976105832,1.1871347786,0.2676407196,0.7374383703,1.1652964978,0.1334738475,0.0607884685,52.9101925991,63.5977301507,46.0447855184,0.1617391885,0.0893828913,0.1119102718,0.0936908696,0.8836074686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224467803696.0,1720442672755.0,0.0884819449,188.8823632982,3.644017135,1.1652964978,0.0,,,,,,,0.0,12237697.0
2019,1,2722757,RATIO_TTM,GELEX,2019,424560000,9510144000000.0,0.0,11.6178630084,1.6789645866,0.6830625382,6.4947365215,9.7761759408,0.2938147839,0.8040280951,1.1015541338,0.3675019138,0.9509827906,1.4257662663,0.0954965797,0.0432042983,57.8094980923,70.9124986201,54.2671311033,0.1693604517,0.0953869733,0.0947151056,0.0763550339,0.7963641906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328053876938.0,1851446364732.0,0.0863646354,210.2092768306,3.392984996,1.4257662663,0.0,,,,,,,0.0,
2019,2,2726031,RATIO_TTM,GELEX,2019,488244000,10497246000000.0,0.0,11.6933357927,1.7305722496,0.719920695,3.5809492259,9.9401132022,0.1947829232,0.616348532,0.8981845589,0.3722770571,1.0069981913,1.4842100977,0.1088342995,0.0471741042,55.7702724319,70.1307986696,51.895071832,0.1777911107,0.1029072201,0.1023115362,0.0828858791,0.7947115903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500501946409.0,2036196618700.0,0.0902470774,207.4323653564,3.2255063843,1.4842100977,0.0,,,,,,,0.0,
2019,3,2731491,RATIO_TTM,GELEX,2019,488244000,9374284800000.0,0.0,12.7621425798,1.5002820389,0.6397380036,5.5691449062,9.2181763226,0.2074094381,0.6635679801,0.9530477326,0.4111185631,1.0127766101,1.475799769,0.0877150793,0.0367017248,57.3539429347,73.4875722365,48.1515945965,0.1843575024,0.1063242061,0.0907296225,0.0711850877,0.7520328559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558002468590.0,2100542786040.0,0.0912676164,208.3306839789,2.9697454463,1.475799769,0.0,,,,,,,0.0,
2019,4,2735130,RATIO_TTM,GELEX,2019,488244000,7592194200000.0,0.0,11.9621993875,1.1896953013,0.4957362834,6.5007658566,8.2182332662,0.2532892724,0.7450127728,1.0949655738,0.525750101,0.9877573512,1.4503655719,0.0762747757,0.0329633051,48.760825211,70.1193908942,47.4409721358,0.1788433351,0.0991107607,0.0719859541,0.0556622563,0.7954100615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517879904835.0,2139277701829.0,0.0880040248,193.6916361378,2.8759860119,1.4503655719,0.0,,,,,,,0.0,
2019,5,12245053,RATIO_YEAR,GELEX,2019,488244000,7592194200000.0,0.0,17.8546073168,1.7694259331,0.7364313921,9.6570862565,8.8479734719,0.2532892724,0.7058626027,1.0949655738,0.525750101,0.9877573512,1.4503655719,0.0762747757,0.0329633051,48.760825211,70.1193908942,47.4409721358,0.1788433351,0.0991107607,0.0719859541,0.0556622563,0.7954100615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517879904835.0,2139277701829.0,0.0880040248,193.6916361378,2.8759860119,1.4503655719,0.0,,,,,,,0.0,12245053.0
