entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2026-02-02,2026-02-06,115.8,115.7,800,4,-80000.0,-542960.0,-0.005849268647506369,fixed_horizon_exit
2026-02-09,2026-02-13,115.9,108.7,800,4,-5760000.0,-6206320.0,-0.0668025467615244,fixed_horizon_exit
2026-02-23,2026-02-27,112.0,115.4,800,4,2720000.0,2263840.0,0.02521564014827488,fixed_horizon_exit
2026-03-02,2026-03-06,119.9,104.3,700,4,-10920000.0,-11306890.0,-0.1344492000153155,fixed_horizon_exit
2026-03-13,2026-03-19,91.0,82.0,900,4,-8100000.0,-8485200.0,-0.10339760040358843,fixed_horizon_exit
2026-03-20,2026-03-26,78.5,82.1,900,4,3240000.0,2877030.0,0.0406410109716872,fixed_horizon_exit
2026-04-17,2026-04-23,80.0,78.3,900,4,-1530000.0,-1885410.0,-0.026133982035928142,fixed_horizon_exit
2026-04-28,2026-05-06,73.5,76.0,1000,4,2500000.0,2125000.0,0.02885385691202629,fixed_horizon_exit
2026-05-14,2026-05-20,82.8,87.3,900,4,4050000.0,3665250.0,0.04908660938991582,fixed_horizon_exit
2026-05-21,2026-05-27,87.1,81.7,900,4,-4860000.0,-5237370.0,-0.06667835396944344,fixed_horizon_exit
2026-06-18,2026-06-24,81.7,77.5,900,4,-3780000.0,-4136310.0,-0.056141083805461296,fixed_horizon_exit
2026-06-25,2026-07-01,77.8,77.3,900,4,-450000.0,-798750.0,-0.01138468564157033,fixed_horizon_exit
2026-07-02,2026-07-08,77.4,77.0,900,4,-360000.0,-707220.0,-0.010132190399562632,fixed_horizon_exit
2026-07-09,2026-07-15,77.0,77.4,900,4,360000.0,12420.0,0.0001788630531145501,fixed_horizon_exit
2026-07-16,2026-07-22,77.4,66.8,900,4,-9540000.0,-9859680.0,-0.14125753660637383,fixed_horizon_exit
