date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close,is_model_anchor
2026-08-14,53.258966746181244,53.57171994900331,53.88447315182537,54.27570652915165,54.66693990647793,0.48253968253968255,53.8,False
2026-08-17,52.7179334923625,53.343439898006615,53.96894630365073,54.75141305830329,55.53387981295585,0.4650793650793651,53.8,False
2026-08-18,52.176900238543745,53.11515984700992,54.0534194554761,55.22711958745494,56.400819719433784,0.4476190476190476,53.8,False
2026-08-19,51.635866984725,52.88687979601323,54.13789260730147,55.70282611660659,57.26775962591171,0.43015873015873013,53.8,False
2026-08-20,51.094833730906245,52.658599745016545,54.22236575912684,56.17853264575824,58.13469953238964,0.4126984126984127,53.8,True
2026-08-21,50.86721447169781,52.572683654930444,54.278152838163074,56.33566862335428,58.393184408545494,0.4396825396825397,53.8,False
2026-08-24,50.63959521248936,52.486767564844335,54.33393991719931,56.49280460095033,58.65166928470135,0.4666666666666667,53.8,False
2026-08-25,50.41197595328092,52.400851474758234,54.389726996235545,56.64994057854637,58.910154160857196,0.4936507936507937,53.8,False
2026-08-26,50.18435669407248,52.314935384672125,54.44551407527178,56.80707655614242,59.16863903701305,0.5206349206349207,53.8,False
2026-08-27,49.95673743486404,52.229019294586024,54.50130115430802,56.96421253373846,59.427123913168906,0.5476190476190477,53.8,True
2026-08-28,49.854900191426275,52.210359055278815,54.56581791913136,57.21089496287517,59.85597200661898,0.551984126984127,53.8,False
2026-09-03,49.753062947988504,52.191698815971606,54.630334683954715,57.45757739201188,60.28482010006904,0.5563492063492064,53.8,False
2026-09-04,49.65122570455074,52.173038576664396,54.69485144877806,57.70425982114858,60.71366819351911,0.5607142857142857,53.8,False
2026-09-07,49.54938846111297,52.15437833735719,54.759368213601405,57.950942250285294,61.14251628696918,0.5650793650793651,53.8,False
2026-09-08,49.447551217675205,52.13571809804998,54.82388497842476,58.197624679422006,61.571364380419254,0.5694444444444445,53.8,False
2026-09-09,49.34571397423744,52.11705785874277,54.8884017432481,58.44430710855871,62.00021247386932,0.5738095238095239,53.8,False
2026-09-10,49.24387673079967,52.09839761943556,54.95291850807145,58.690989537695415,62.42906056731939,0.5781746031746032,53.8,False
2026-09-11,49.142039487361906,52.07973738012835,55.017435272894794,58.93767196683213,62.85790866076946,0.5825396825396826,53.8,False
2026-09-14,49.040202243924135,52.06107714082114,55.081952037718146,59.18435439596884,63.286756754219525,0.5869047619047619,53.8,False
2026-09-15,48.93836500048637,52.04241690151393,55.14646880254149,59.431036825105544,63.715604847669596,0.5912698412698413,53.8,True
