item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,13161793754293.0,14432746600541.0,14393503062099.0,14592380278150.0,15179972721712.0,15866325943282.0,15349518976186.0,18282088440464.0,19451060972271.0,20694235681263.0,24968612501405.0,26165172616887.0,31459012155902.0,35439772102181.0,38918449988301.0,45048125720816.0,44404678868287.0,37713759072663.0,34440727020533.0,26211645715375.0,26865449158810.0,29799498081622.0,28765716456234.0,34924567919473.0,31092569628223.0,39936268160790.0,34300352057045.0,35232197602514.0,37950635502050.0,36286185846409.0,36793873449413.0,47301623136340.0,53312910120686.0,55557246173846.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-160830333055.0,-171808499990.0,-205156935686.0,-206169546593.0,-216722214264.0,-233718346934.0,-262487576044.0,-306785764611.0,-218353026228.0,-272033734890.0,-283050075571.0,-387101508420.0,-282137468282.0,-321417002616.0,-244621297616.0,-337394219341.0,-346532197261.0,-291704455646.0,-337385691779.0,-385913871540.0,-276697371823.0,-303114703307.0,-281628655637.0,-540762991718.0,-240210036506.0,-380758333336.0,-344091771518.0,-741215175825.0,-328960948472.0,-375666735200.0,-386457045489.0,-1125138586569.0,-412062818033.0,-398343874945.0
Doanh thu thuần,Net sales,net_sales,13000963421238.0,14260938100551.0,14188346126413.0,14386210731557.0,14963250507448.0,15632607596348.0,15087031400142.0,17975302675853.0,19232707946043.0,20422201946373.0,24685562425834.0,25778071108467.0,31176874687620.0,35118355099565.0,38673828690685.0,44710731501475.0,44058146671026.0,37422054617017.0,34103341328754.0,25825731843835.0,26588751786987.0,29496383378315.0,28484087800597.0,34383804927755.0,30852359591717.0,39555509827454.0,33956260285527.0,34490982426689.0,37621674553578.0,35910519111209.0,36407416403924.0,46176484549771.0,52900847302653.0,55158902298901.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-10035454240162.0,-11379662995694.0,-10925130035885.0,-11825378876944.0,-12342336489604.0,-12605803622544.0,-12385057811865.0,-15139622033638.0,-15469649574389.0,-16716699660689.0,-19516497107892.0,-19510833657232.0,-22993832748581.0,-23641296035968.0,-26812929844272.0,-35123321817532.0,-33949820289803.0,-30882432369940.0,-33102613774299.0,-26710981787039.0,-24912314686658.0,-26301396413465.0,-24889281213593.0,-29912194884366.0,-26698376631120.0,-34308029337809.0,-29225083561286.0,-30126073473488.0,-32197520628446.0,-29320796625500.0,-30320155128758.0,-39779834052596.0,-44535778694658.0,-44671115105470.0
Lợi nhuận gộp,Gross Profit,gross_profit,2965509181076.0,2881275104857.0,3263216090528.0,2560831854613.0,2620914017844.0,3026803973804.0,2701973588277.0,2835680642215.0,3763058371654.0,3705502285684.0,5169065317942.0,6267237451235.0,8183041939039.0,11477059063597.0,11860898846413.0,9587409683943.0,10108326381223.0,6539622247077.0,1000727554455.0,-885249943204.0,1676437100329.0,3194986964850.0,3594806587004.0,4471610043389.0,4153982960597.0,5247480489645.0,4731176724241.0,4364908953201.0,5424153925132.0,6589722485709.0,6087261275166.0,6396650497175.0,8365068607995.0,10487787193431.0
Doanh thu hoạt động tài chính,Financial income,financial_income,63318173965.0,79415973001.0,79985465695.0,71688658080.0,91858567531.0,118366315936.0,138550988697.0,122443551198.0,108979890041.0,314916264858.0,247689080794.0,355499934411.0,898307295649.0,446309785935.0,879414139300.0,856740188535.0,768925488108.0,661960999623.0,886166660043.0,1540966414075.0,903451916285.0,732942078525.0,850624544181.0,732316277875.0,751955374195.0,645060096530.0,528453174917.0,700560102056.0,438057240540.0,498183728007.0,711903358963.0,437280867832.0,5938347436208.0,616702745168.0
Chi phí tài chính,Financial expenses,financial_expenses,-171748751094.0,-159250258201.0,-234345232708.0,-206972919898.0,-240829520527.0,-300320193488.0,-328517389602.0,-312174332179.0,-823113673484.0,-541177322424.0,-708511948435.0,-786899253782.0,-767768026036.0,-821220734774.0,-968278197988.0,-1183606068306.0,-1111142568904.0,-2032730784240.0,-2309009013940.0,-1688209772675.0,-1330510709605.0,-1341484846242.0,-1438378265232.0,-1127386435227.0,-1060613282413.0,-1065091915406.0,-832902574260.0,-1015139809937.0,-970569640998.0,-979462100729.0,-1073210620638.0,-1583968999127.0,-1868827249709.0,-1925757870997.0
Chi phí lãi vay,Interest expenses,interest_expenses,-118019669890.0,-135220094841.0,-141685345016.0,-144936133893.0,-185199221610.0,-215389146860.0,-265895204863.0,-270226645026.0,-481082874292.0,-523373576010.0,-540809441828.0,-662031175138.0,-621546963567.0,-599661392906.0,-675107905208.0,-629506996556.0,-596932887294.0,-717352725484.0,-836700531276.0,-932651987764.0,-989588839615.0,-1028566971432.0,-855978191830.0,-710943681004.0,-635618987620.0,-564134360513.0,-525114798901.0,-562492663846.0,-627024360692.0,-439112631420.0,-812194101705.0,-1236524775157.0,-1333414699291.0,-1519613868123.0
Chi phí bán hàng,Selling expenses,selling_expenses,-143871695353.0,-154665928668.0,-188483553715.0,-191711141335.0,-192602494567.0,-269462575465.0,-226510475946.0,-184758038710.0,-257877328351.0,-259293030237.0,-294052388783.0,-283146891052.0,-414275498764.0,-411553847487.0,-582851131543.0,-711387745434.0,-576981269053.0,-737356533537.0,-635242109016.0,-716226175696.0,-476983465069.0,-539813064291.0,-577844331409.0,-366721269183.0,-640378790675.0,-746509647378.0,-720208188679.0,-230212058532.0,-737815718816.0,-825371907199.0,-798965987739.0,-271477098154.0,-1344969024100.0,-1717603199584.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-114493721383.0,-66201080303.0,-51780664435.0,-209629621922.0,-121634447535.0,-105833495534.0,-150483484286.0,-191052158467.0,-153206137477.0,-155261261079.0,-167706846097.0,-214239003023.0,-206277440053.0,-373276114859.0,-235856196047.0,-508851797720.0,-263579264674.0,-118971733588.0,-294163545703.0,-342729735482.0,-280501386549.0,-331614130813.0,-301003551619.0,-394171267892.0,-317278495246.0,-389417899107.0,-321501544741.0,-517318083678.0,-347243794856.0,-322285873598.0,-355963309576.0,-411044379459.0,-385901879604.0,-307796866973.0
