date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-17,14.145250154888092,14.257485872615101,14.380981905872797,14.530472668978526,14.701370092857617,0.49935,14.4
2026-08-18,14.00924114353105,14.183248926479278,14.387478422651668,14.576154668715594,14.776496985264403,0.48545,14.4
2026-08-19,13.929626527584723,14.159372701867342,14.412046360293187,14.613997423180733,14.823300684271468,0.51125,14.4
2026-08-20,13.822329719926318,14.146116253707097,14.390239266795792,14.631290262155769,14.868535468535992,0.4994,14.4
2026-08-21,13.820619241870467,14.153230619644058,14.421506730916095,14.643479171167694,14.92614954173895,0.5069,14.4
2026-08-24,13.726927538571664,14.080294024583711,14.395875269589736,14.712135440958942,15.037423846474143,0.4931,14.4
2026-08-25,13.672385409411623,14.037502853950569,14.392213006358299,14.744872028815537,15.105726521768828,0.495,14.4
2026-08-26,13.634977849225715,14.010647228204387,14.396868264378249,14.765223136144368,15.127524397184708,0.49735,14.4
2026-08-27,13.589494883788397,13.987037062142612,14.394615947830992,14.783990015688598,15.177881986002646,0.49535,14.4
2026-08-28,13.55952110112468,13.968770839755376,14.38103908035662,14.787962764320733,15.22489619484441,0.4868,14.4
2026-09-03,13.500389421056298,13.926913212155538,14.374818247684356,14.837791141726308,15.309199475981755,0.4839,14.4
2026-09-04,13.457963890549772,13.898743500472687,14.369521924959503,14.860663330199982,15.372922566505844,0.4815,14.4
2026-09-07,13.424705514619896,13.881378152958334,14.372265305300392,14.87222688179883,15.389619207386415,0.48475,14.4
2026-09-08,13.402983500400783,13.867170607644516,14.370958898866633,14.894055153659068,15.418481783162152,0.48415,14.4
2026-09-09,13.380054679553776,13.846472402877211,14.366006337124716,14.908974867257383,15.470923009829619,0.4833,14.4
2026-09-10,13.342603194714178,13.82060884040538,14.365578689284785,14.935398119405882,15.536077960383386,0.48365,14.4
2026-09-11,13.303576696554632,13.797864123065157,14.37051407801659,14.961516265352106,15.592139660402125,0.4867,14.4
2026-09-14,13.273596716568665,13.789593199479238,14.372272909245769,14.96982210027664,15.605257890813048,0.48645,14.4
2026-09-15,13.248475314766933,13.775408376700438,14.365367915944994,14.992458021014759,15.636609867743958,0.48525,14.4
2026-09-16,13.228569754447358,13.757507896147175,14.357084498054933,15.000088913203264,15.672358066123657,0.4825,14.4
