article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
fce890275ef8a799a2e28ea3979e37ae42b0033d043d34675326c39b96c31f35,EVF,vnstock:VCI,vnstock:VCI,,EVF: Thông báo về việc thay đổi mẫu dấu,,2025-08-21 09:11:19+00:00,2025-08-21 09:11:19+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
04e2f3725722e69b5c0d247a215f939d6c247f4b8cf03bfc5835171a37ed23ba,EVF,vnstock:VCI,vnstock:VCI,,EVF: Giấy ủy quyền thực hiện công bố thông tin,,2025-08-21 09:12:00+00:00,2025-08-21 09:12:00+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
42736cc55d11f0e76c8320b29da32223571e94155e8406f8a47a1d15ea15f5f1,EVF,vnstock:VCI,vnstock:VCI,,EVF: Quyết định của HĐQT về việc ban hành Điều lệ tổ chức và hoạt động,,2025-08-29 07:34:03+00:00,2025-08-29 07:34:03+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
ec1fd848324508b80092d402f8699e6e74b2c4c6d44ac647019cbed9a57bb569,EVF,vnstock:VCI,vnstock:VCI,,EVF: Thông báo nhận được Quyết định của NHNN về việc sửa đổi nội dung Giấy phép thành lập và hoạt động về thay đổi địa điểm đặt trụ sở,,2025-09-25 02:13:00+00:00,2025-09-25 02:13:00+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
5caab190443aff309b6605e2112e17e5b5574f5553c37ea07d6fea55f961c79a,EVF,vnstock:VCI,vnstock:VCI,,EVF: Nghị quyết HĐQT về việc phê duyệt phương án phát hành trái phiếu riêng lẻ lần 2 năm 2025,,2025-09-30 10:51:22+00:00,2025-09-30 10:51:22+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,corporate_action,0.0,neutral,keyword_heuristic_v1
b5dbc44aa78dd978d9a4f396b4b603ffe13055df42f7911af2abcc20d5fa34d5,EVF,vnstock:VCI,vnstock:VCI,,EVF: Điều lệ về tổ chức và hoạt động sửa đổi lần 16 ban hành tháng 10/2025,,2025-10-03 02:59:51+00:00,2025-10-03 02:59:51+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
685ce937ca9c776e5a07cedb76f25fb55fa546763ccb078d4bc1277d85704513,EVF,vnstock:VCI,vnstock:VCI,,EVF: CBTT phương án phát hành trái phiếu riêng lẻ lần 3 năm 2025,,2025-10-21 03:36:58+00:00,2025-10-21 03:36:58+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,corporate_action,0.0,neutral,keyword_heuristic_v1
cdcefacc8ed7e93e2b4607ae779329a714cd86aa98e03664ef2aec15aff3e571,EVF,vnstock:VCI,vnstock:VCI,,EVF: Nghị quyết HĐQT về việc thông qua các hợp đồng với người có liên quan của người nội bộ,,2025-12-11 03:19:05+00:00,2025-12-11 03:19:05+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
1c01ccb194ea7321c10b7b86e07af96ae2a8179fea59549be8822c57e4fb0147,EVF,vnstock:VCI,vnstock:VCI,,EVF: Báo cáo về thay đổi sở hữu của CĐ lớn CTCP Đầu tư Tài chính Hòa An,,2026-01-05 07:35:00+00:00,2026-01-05 07:35:00+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
5479940c326c942409c71ae77319b749214ad6f791b1979060b73640649c385f,EVF,vnstock:VCI,vnstock:VCI,,EVF: Báo cáo về ngày trở thành cổ đông lớn CTCP Đầu tư Tài chính Hòa An,,2026-01-05 07:35:00+00:00,2026-01-05 07:35:00+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
1dce70590208647e1a4f259308442f9258b88266d6b0a56c5837f642a7df50f8,EVF,vnstock:VCI,vnstock:VCI,,EVF: Báo cáo về sở hữu trên 5% của nhóm người có liên quan - Công ty Cổ phần Quản lý quỹ Amber,,2026-01-05 09:39:00+00:00,2026-01-05 09:39:00+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
63cb93a8116188603195b46baa07f7483eeec1786218fbfe46b7db94dd7d4405,EVF,vnstock:VCI,vnstock:VCI,,EVF: Giải trình biến động KQKD quý 4/2025 so với cùng kỳ năm trước,,2026-01-20 10:44:00+00:00,2026-01-20 10:44:00+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
a509ee194f908e67b79e486f8e2eac6d8bdee63746c191573e29e49645927c84,EVF,vnstock:VCI,vnstock:VCI,,EVF: CBTT bổ nhiệm TGĐ và thay đổi Người đại diện theo pháp luật,,2026-01-28 09:12:14+00:00,2026-01-28 09:12:14+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
66570e6378c72e35bbc3f388a6ea81e06587e53b1545be0c051f6f47d1a441d8,EVF,vnstock:VCI,vnstock:VCI,,EVF: Giấy ủy quyền thực hiện CBTT,,2026-01-28 10:49:00+00:00,2026-01-28 10:49:00+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
5ad15fa472a63b563122f3a2be26191a1adb71b045058f9cb3d7c9f44f0b07f6,EVF,vnstock:VCI,vnstock:VCI,,EVF: Báo cáo tình hình quản trị công ty năm 2025,,2026-01-30 11:59:37+00:00,2026-01-30 11:59:37+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
3d28c558b0d59c60eaefb2c757c7a4cc5746e4e02b19ce25c935e540b769a4d1,EVF,vnstock:VCI,vnstock:VCI,,EVF: Thông báo và Nghị quyết HĐQT về ngày đăng ký cuối cùng để thực hiện quyền họp ĐHĐCĐ thường niên năm 2026,,2026-02-02 10:17:30+00:00,2026-02-02 10:17:30+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
34210d94c5c2be48b7d63572fc5c03a5414c38e170d48a4df3a051fd9b0394bb,EVF,vnstock:VCI,vnstock:VCI,,EVF: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2026,,2026-02-06 07:26:31+00:00,2026-02-06 07:26:31+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
bcf4a309c98c09c5a6343497c06ae2407ddd2b7af4068845a2179f83d073609f,EVF,vnstock:VCI,vnstock:VCI,,EVF: Giải trình biến động KQKD năm 2025 so với cùng kỳ năm trước,,2026-02-13 09:56:01+00:00,2026-02-13 09:56:01+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
aa9d9b29f46aaf67043ba38356ec7f5fa5964ec2bd8eca1d4982ae09d4f6ddc4,EVF,vnstock:VCI,vnstock:VCI,,EVF: Báo cáo thường niên năm 2025,,2026-03-05 09:54:12+00:00,2026-03-05 09:54:12+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
54d98bfd2e6e8e10a7a558a40083008020f8bf15ad19ac0990c2bb5c010fd75d,EVF,vnstock:VCI,vnstock:VCI,,EVF: Tài liệu họp ĐHĐCĐ thường niên 2026,,2026-03-06 09:56:31+00:00,2026-03-06 09:56:31+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
9133d1e2cc218b4d50f4c7590db1d077676edb51d23393d565ffab3e9b9b5cfc,EVF,vnstock:VCI,vnstock:VCI,,EVF: Thư mời tham dự ĐHĐCĐ thường niên 2026,,2026-03-06 09:58:28+00:00,2026-03-06 09:58:28+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
ab6bfb49c1e0c38b5988bc50bb41c41162bfae0a0c56e431dd7a289e74540ad5,EVF,vnstock:VCI,vnstock:VCI,,EVF: Nghị quyết HĐQT về việc phê duyệt phương án phát hành Trái phiếu tăng vốn cấp 2 theo hình thức riêng lẻ năm 2026,,2026-03-11 10:03:55+00:00,2026-03-11 10:03:55+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,corporate_action,1.0,positive,keyword_heuristic_v1
fd4a15350559c3e1f99189fdaeacc733ee473f97803dfa8bf6e1db27841b28c4,EVF,vnstock:VCI,vnstock:VCI,,EVF: CBTT bổ nhiệm lại KTT,,2026-03-27 08:32:09+00:00,2026-03-27 08:32:09+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
27b4161db81dcb699f3d595ca7d1939928a645386025d47088a822b53e109a6a,EVF,vnstock:VCI,vnstock:VCI,,EVF: Biên bản họp và Nghị quyết ĐHĐCĐ thường niên năm 2026,,2026-04-06 03:02:30+00:00,2026-04-06 03:02:30+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
73331d89a7995287816e740f096c495dc064fee9b7db5d9034078052b12a0f73,EVF,vnstock:VCI,vnstock:VCI,,EVN Finance (EVF): Lợi nhuận quý I/2026 ước hoàn thành 25% kế hoạch năm,,2026-04-06 08:16:00+00:00,2026-04-06 08:16:00+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,earnings,1.0,positive,keyword_heuristic_v1
817482df741b68919db3426c7ef3659fa7bcd2f3e9524728076dd1e0854255ad,EVF,vnstock:VCI,vnstock:VCI,,"EVF: Công văn CBTT về ban hành Điều lệ, Quy chế tổ chức và hoạt động của HĐQT, Quy chế QTNB",,2026-04-10 08:17:00+00:00,2026-04-10 08:17:00+00:00,2026-08-13 17:53:43.768859+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
