date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-14,41.74573712812551,42.3995040767264,43.14158804233085,43.7360642575635,44.52011752318591,0.46565,43.15
2026-08-17,41.33561521986075,42.10573518791905,42.96934770633562,43.94032347120602,45.06489452328549,0.45625,43.15
2026-08-18,40.67494183351335,41.87158301027922,42.95971700404498,44.223700761836895,45.65662226103308,0.45325,43.15
2026-08-19,40.230662143718256,41.71632724949426,42.77071142315617,44.27148814182033,45.972165465770885,0.4429,43.15
2026-08-20,40.28487026805547,41.55327845564794,42.68985673917054,44.61372171663282,46.50337851975262,0.3972,43.15
2026-08-21,39.863056125014026,41.268290473062656,42.78423024205972,44.692669243050496,46.69289466480772,0.44145,43.15
2026-08-24,39.499773444504385,41.05717381077005,42.768360971682526,44.836613310273634,46.981315488668464,0.4449,43.15
2026-08-25,39.21511028508358,40.8572926045802,42.72885473478216,44.937762002777845,47.21249847495093,0.4439,43.15
2026-08-26,38.983723047793845,40.734080339151795,42.69352743249155,45.0342394446692,47.42060816205698,0.4445,43.15
2026-08-27,38.775689260958174,40.601435435613595,42.667653523186594,45.09709825807256,47.725343865842305,0.4419,43.15
2026-08-28,38.54508670501857,40.41562120649533,42.63319015708622,45.222291011075654,47.964304303288436,0.44335,43.15
2026-09-03,38.26395319616463,40.25557034988462,42.60500380138287,45.31236076104338,48.14510852357551,0.4431,43.15
2026-09-04,38.064784666147226,40.127989778691536,42.56948545227601,45.403074746947496,48.3920453991454,0.44085,43.15
2026-09-07,37.900401582744706,40.00365426405252,42.56675624582746,45.45656144301039,48.57616145178186,0.44225,43.15
2026-09-08,37.72715375350019,39.89289501032032,42.512615821361095,45.59609492189403,48.80804641560411,0.44005,43.15
2026-09-09,37.5177900088137,39.77423300860946,42.50099116702186,45.64731457427421,48.959969543626194,0.4419,43.15
2026-09-10,37.3646486229072,39.66883917392116,42.50538057961879,45.73460614214452,49.18095161131194,0.4422,43.15
2026-09-11,37.205592983720635,39.54749974070021,42.48815591106944,45.771203412844514,49.39254036721866,0.44195,43.15
2026-09-14,37.03004302876664,39.43688011900986,42.44400473363913,45.8560077980448,49.54250178426846,0.4421,43.15
2026-09-15,36.87875370790286,39.33867312747708,42.44235930243043,45.92728609097344,49.72520686542955,0.4429,43.15
