symbol,organ_code,current_price,market_cap,issue_share,tag,rating,rating_as_of,organ_name,organ_short_name,com_type_code,com_group_code,sector,average_match_value1_month,average_match_volume1_month,highest_price1_year,lowest_price1_year,foreigner_percentage,maximum_foreign_percentage,state_percentage,analyst,upside_to_target_percent,dividend_per_share_tsr,projected_tsr_percentage,target_price,company_profile,in_cu,icb_code_lv2,icb_code_lv4,free_float,free_float_percentage,listing_date,prev_insight,fund_info,is_bank,listing,bank
DGW,DGW,41000.0,9067601000000.0,221161000.0,,O-PF,18-Jun-26,Công ty Cổ phần Thế Giới Số,Thế Giới Số,CT,VNINDEX,Retail,35939625106.521736,959044.0,56528.0,31450.0,0.23563149,0.49,0.0,Ngan Ly,0.1073170732,1000.0,0.1317073171,45400.0,"Thành lập năm 2003, Công ty Cổ phần Thế giới Số (DGW) là một trong những công ty hàng đầu trong lĩnh vực buôn bán, sản xuất các thiết bị, linh kiện, phần mềm công nghệ thông tin. Công ty là nhà phân phối chính thức lâu năm của Acer, Dell và Toshiba, Logitech, Belkin, Schneider Electric. Năm 2014, Công ty trở thành nhà phân phối máy in Ricoh- hãng cung cấp giải pháp in ấn hàng đầu trên thế giới. Hiện tại Công ty có 3 chi nhánh tại Hà Nội, Đà Nẵng và Tp. Hồ Chí Minh. Công ty cũng đã phát triển mạng lưới phân phối sang một số nước như Lào, Campuchia và Myanma.",True,5300,5379,121638550,0.55,2015-08-03T00:00:00,"{'targetPrice': 45400.0, 'rating': 'M-PF', 'ratingAsOf': '18-Nov-25', 'analyst': 'Ngan Ly', 'version': '20260611'}",,False,True,False
