horizon,date,symbols,positions,gross_return,turnover,selection_turnover,cost_turnover,cost,net_return,market_return,net_excess_return,market_regime
5,2025-03-12,"MWG,VNM,VCB",3,-0.02045527938060443,0.5,0.5,1.0,0.005,-0.02545527938060443,-0.008258089633589316,-0.017197189747015115,bull
5,2025-03-19,"FPT,VCB,MWG",3,-0.0022337662692292573,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.007233766269229258,-0.0005351220982816596,-0.006698644170947598,sideways
5,2025-03-26,"VCB,HPG,MWG",3,-0.021498395214309,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.026498395214309002,-0.006146397381559421,-0.02035199783274958,sideways
5,2025-04-02,"VCB,MWG,HPG",3,-0.1147997492881468,0.0,0.0,1.0,0.005,-0.11979974928814681,-0.08212150494551684,-0.037678244342629966,sideways
5,2025-04-10,"HPG,VCB,VNM",3,0.010800929046359728,0.3333333333333333,0.3333333333333333,1.0,0.005,0.0058009290463597275,0.02647024100652695,-0.020669311960167223,bear
5,2025-04-17,"HPG,VNM,VCB",3,-0.005894337614871829,0.0,0.0,1.0,0.005,-0.01089433761487183,-0.004086716543061142,-0.006807621071810687,bear
5,2025-04-24,"MWG,VNM,VCB",3,0.0011110702796675402,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.0038889297203324596,0.012052218129665171,-0.01594114784999763,bear
5,2025-05-06,"MWG,VNM,FPT",3,0.05951889776565452,0.3333333333333333,0.3333333333333333,1.0,0.005,0.05451889776565452,0.04216420916928554,0.012354688596368985,bear
5,2025-05-13,"FPT,HPG,VNM",3,-0.011979796257093667,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.016979796257093668,0.015324635219640337,-0.03230443147673401,bull
5,2025-05-20,"FPT,HPG,MWG",3,-0.008483389214078171,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.01348338921407817,0.007504718648248199,-0.02098810786232637,bull
5,2025-05-27,"FPT,HPG,MWG",3,-0.011764566143959784,0.0,0.0,1.0,0.005,-0.016764566143959783,0.002358490566037874,-0.019123056709997657,bull
