item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,1183621712747.0,763777679661.0,1289226810151.0,1408873808172.0,1498290370125.0,842413139530.0,1457127466661.0,2016961573886.0,601742509328.0,478084513382.0,803283692593.0,1015739476051.0,2975716278957.0,3541125223518.0,1302620715375.0,2287171930502.0,1792196132625.0,1567867636734.0,1256153376482.0,1016396954213.0,415948155432.0,675966562465.0,1213881428313.0,1400162406759.0,1064682454919.0,1125936190760.0,1014984416240.0,1589868255907.0,924928832683.0,769741525679.0,1068288616852.0,1727065452448.0,1467425333235.0,747777638118.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,-181136363.0,0.0,0.0,0.0,-1214818184.0,0.0,0.0,-6319758156.0,-1876549470.0,-22030644948.0,22030644948.0,0.0,-23615866072.0,0.0,-18061272273.0,-1098509545.0,-32031850196.0,-37855090386.0,37855090386.0,0.0,0.0,0.0,0.0,-1904493883.0,1904493883.0,0.0,-35734681080.0,0.0,-262404572688.0,-114874316522.0,39840035020.0
Doanh thu thuần,Net sales,net_sales,1183621712747.0,763777679661.0,1289226810151.0,1408692671809.0,1498290370125.0,842413139530.0,1457127466661.0,2015746755702.0,601742509328.0,478084513382.0,796963934437.0,1013862926581.0,2953685634009.0,3563155868466.0,1302620715375.0,2263556064430.0,1792196132625.0,1549806364461.0,1255054866937.0,984365104017.0,378093065046.0,713821652851.0,1213881428313.0,1400162406759.0,1064682454919.0,1125936190760.0,1013079922357.0,1591772749790.0,924928832683.0,734006844599.0,1068288616852.0,1464660879760.0,1352551016713.0,787617673138.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-681333011130.0,-229900562612.0,-729895098601.0,-389119416736.0,-797559591270.0,-366421739824.0,-501410246732.0,-1064583930771.0,-237793511673.0,-120921527321.0,-161240445781.0,-496092730348.0,-1217294276694.0,-1607618435168.0,-520103031098.0,-1146576167488.0,-755673192824.0,-756854082880.0,-573633536121.0,-550602883305.0,-211715020570.0,-423717913280.0,-620276419372.0,-757407350931.0,-592201260192.0,-587252327589.0,-508025190711.0,-802344119013.0,-414665309842.0,-266687274798.0,-469617301597.0,-752376924799.0,-718175733468.0,-425100268120.0
Lợi nhuận gộp,Gross Profit,gross_profit,502288701617.0,533877117049.0,559331711550.0,1019573255073.0,700730778855.0,475991399706.0,955717219929.0,951162824931.0,363948997655.0,357162986061.0,635723488656.0,517770196233.0,1736391357315.0,1955537433298.0,782517684277.0,1116979896942.0,1036522939801.0,792952281581.0,681421330816.0,433762220712.0,166378044476.0,290103739571.0,593605008941.0,642755055828.0,472481194727.0,538683863171.0,505054731646.0,789428630777.0,510263522841.0,467319569801.0,598671315255.0,712283954961.0,634375283245.0,362517405018.0
Doanh thu hoạt động tài chính,Financial income,financial_income,164993816688.0,8584853540.0,5808535827.0,27504720851.0,11131347765.0,227600497306.0,7227408151.0,24512791534.0,25001982855.0,13341734592.0,10639120812.0,23652184300.0,10766651820.0,35129350033.0,47131747527.0,259698867126.0,21678530546.0,196469780762.0,211588481214.0,34450119727.0,18485402277.0,342163313187.0,7599919657.0,40902011896.0,8421125825.0,4498147995.0,13088834395.0,21762590064.0,11701444319.0,37253739207.0,41634927610.0,61387549179.0,46321010550.0,74535082495.0
Chi phí tài chính,Financial expenses,financial_expenses,-33457197542.0,-38037596080.0,-56295851249.0,-63136518347.0,-49515252055.0,-49545784061.0,-56172697332.0,-53797296017.0,-51657546406.0,-627237174883.0,-94420518607.0,-84968262726.0,-117963575286.0,-145227263559.0,-145917957579.0,-134502829181.0,-108782614385.0,-116066588064.0,-128779260592.0,-167486747442.0,-150817904981.0,-159586963141.0,-151808768456.0,-131039348427.0,-125120838398.0,-107258485859.0,-104760716936.0,-132954504032.0,-138762643971.0,-42997321488.0,-62275199257.0,-71319425446.0,-77887050408.0,-70289631728.0
Chi phí lãi vay,Interest expenses,interest_expenses,-32050663451.0,-36439678908.0,-41647848799.0,-52549795323.0,-47268994111.0,-47207237732.0,-52888655428.0,-51153871674.0,-48379754511.0,-92121585027.0,-91907038701.0,-76357865940.0,-116116886712.0,-135898114990.0,-142262136319.0,-132756397540.0,-103291120897.0,-100788153203.0,-116333993893.0,-163499762283.0,-140491023600.0,-136245929905.0,-143437452657.0,-121260635550.0,-115308750708.0,-90731019407.0,-94244527569.0,-116356404336.0,-131692683141.0,-38970155809.0,-59655227385.0,-57942204951.0,-62676345945.0,-68298198794.0
Chi phí bán hàng,Selling expenses,selling_expenses,-86657258161.0,-92846561351.0,-123877507483.0,-130591781423.0,-124321223362.0,-109413516882.0,-120232861473.0,-129158706844.0,-84719174941.0,-99977629473.0,-127665357851.0,-176173685911.0,-562680882881.0,-701123660328.0,-289103166079.0,-328209012601.0,-260881518010.0,-274560621851.0,-272666250703.0,-248809159004.0,-78242500428.0,-108122280484.0,-183842227583.0,-213084646893.0,-144975252269.0,-211791503687.0,-166318367169.0,-211492241516.0,-146251017507.0,-149798946024.0,-243800056989.0,-278047330392.0,-230954030710.0,-209881012058.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-68401103091.0,-81947770610.0,-81662341226.0,-114208290724.0,-99054417041.0,-119452277119.0,-128822029754.0,-154135293754.0,-121058364287.0,-88594598689.0,-121874233006.0,-214926952030.0,-148699951877.0,-189236534162.0,-143888432811.0,-515807287460.0,-172117232346.0,-272289304389.0,-188053563203.0,-449231267377.0,-93061687374.0,-99897357897.0,-80159899679.0,-98734993529.0,-72787033182.0,-74230360688.0,-104677044546.0,-179073403982.0,-79242851342.0,-84716519154.0,-122442905126.0,-311873893480.0,-122018548366.0,-145947707786.0
