article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
c9130d2ffbb2d842742a1cf2b47c37fda1ed760e77df186d98852410c34c461b,VNM,vnstock:VCI,vnstock:VCI,,"VNM: Công ty TNHH MTV Đầu tư SCIC (SIC) đăng ký bán 1,45 triệu cổ phiếu",,2025-12-05 06:37:00+00:00,2025-12-05 06:37:00+00:00,2026-08-12 17:28:19.005779+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
b3be35c19611e51680271879955cf84c5afeb02bc2b3f6975caec16e47f52e39,VNM,vnstock:VCI,vnstock:VCI,,VNM: Nghị quyết HĐQT về việc cập nhật Quy chế Công bố thông tin năm 2025,,2025-12-09 09:11:59+00:00,2025-12-09 09:11:59+00:00,2026-08-12 17:28:19.005779+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
d081a28cf0d8e0633e7e6b105537e23517f42f7880db8ed153844ee9caf4ed34,VNM,vnstock:VCI,vnstock:VCI,,VNM: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ F&N DAIRY INVESTMENTS PTE.LTD,,2025-12-11 07:07:59+00:00,2025-12-11 07:07:59+00:00,2026-08-12 17:28:19.005779+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
bb50292ff7b1575a5445747c0e4abcd1f23c11b4b9176ef68270650609e1f698,VNM,vnstock:VCI,vnstock:VCI,,"VNM: Thông báo giao dịch cổ phiếu của tổ chức có liên quan của Người nội bộ Platinum Victory Pte. Ltd., F&N Dairy Investments Pte. Ltd.",,2025-12-17 09:59:00+00:00,2025-12-17 09:59:00+00:00,2026-08-12 17:28:19.005779+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
760d95859fbc0a479eca032b758c1274998f69e48e3ad9246b1a5be2acf40438,VNM,vnstock:VCI,vnstock:VCI,,VNM: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ Platinum Victory Pte. Ltd.,,2025-12-17 10:00:28+00:00,2025-12-17 10:00:28+00:00,2026-08-12 17:28:19.005779+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
6899441f0aca685d8b0005498d752731b70ce657eaea77a221b8bf4f92b16f49,VNM,vnstock:VCI,vnstock:VCI,,F&N muốn mua hơn 96 triệu cổ phiếu VNM từ Platinum Victory Pte. Ltd,,2025-12-18 02:07:00+00:00,2025-12-18 02:07:00+00:00,2026-08-12 17:28:19.005779+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
64cdcf7e4356091bc31e86af45c4bd1d878c8e71dcfc690b5963fbc3b696d398,VNM,vnstock:VCI,vnstock:VCI,,"Hơn 96 triệu cổ phiếu Vinamilk (VNM) giao dịch thoả thuận, F&N Dairy Investments nâng sở hữu Vinamilk lên 22,29%",,2025-12-22 10:44:00+00:00,2025-12-22 10:44:00+00:00,2026-08-12 17:28:19.005779+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
035b8c50ce60fa535425f534cce3838c151922f93aaa659a970b6f2fd46ac5f1,VNM,vnstock:VCI,vnstock:VCI,,VNM: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ F&N Dairy Investments Pte. Ltd.,,2025-12-24 10:05:15+00:00,2025-12-24 10:05:15+00:00,2026-08-12 17:28:19.005779+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
ab676c848ecc8f408ca722b363ae07d5bd81341de2b966074aeebc14201e59b0,VNM,vnstock:VCI,vnstock:VCI,,F&N đã mua thành công hơn 96 triệu cổ phiếu VNM,,2025-12-25 00:27:00+00:00,2025-12-25 00:27:00+00:00,2026-08-12 17:28:19.005779+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
dc9f7844b76a7362fb74ea75c28039608fabaa246a054ed349a20742cf4f973d,VNM,vnstock:VCI,vnstock:VCI,,VNM: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ PLATINUM VICTORY PTE.LTD,,2025-12-26 08:44:04+00:00,2025-12-26 08:44:04+00:00,2026-08-12 17:28:19.005779+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
