date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-17,39.120726290333295,39.75801237189336,40.28702185593806,40.869756565159705,41.53983261586955,0.47695,40.3
2026-08-18,38.686547719270074,39.510694858337104,40.32948913099528,41.13654441138969,42.04725688145464,0.5074,40.3
2026-08-19,38.087019359182726,39.28914071346612,40.26726468703182,41.36464198436288,42.547909106194254,0.4898,40.3
2026-08-20,37.62293648487677,39.17162229391775,40.21645842421198,41.49089719847031,42.887441753974535,0.4785,40.3
2026-08-21,37.3787196252506,39.07606738349544,40.13621899729942,41.56244107993683,43.2974531287288,0.4776,40.3
2026-08-24,37.161598505880576,38.782118705718574,40.19197470432503,41.78298757205704,43.38939869809463,0.48095,40.3
2026-08-25,36.78799249530654,38.55535359644298,40.20174648661259,41.931851918607975,43.68202917451904,0.48355,40.3
2026-08-26,36.533964388156036,38.40514897072638,40.19402023785523,42.06470177179797,43.93801763093373,0.48345,40.3
2026-08-27,36.31106226789286,38.256490181476416,40.13417218218942,42.15783943811798,44.19639911315814,0.4761,40.3
2026-08-28,36.209137016988,38.13658526579171,40.11736192758953,42.23297512233442,44.345446466175474,0.47325,40.3
2026-09-03,35.98187494895432,37.98096052996525,40.11429751840312,42.348761971947006,44.602626390829066,0.4776,40.3
2026-09-04,35.70507800774429,37.84666372444509,40.10944662013321,42.47877653399072,44.86759292987716,0.47675,40.3
2026-09-07,35.496990444034395,37.72155774564163,40.10827341479846,42.57887965676144,45.086381923632686,0.47565,40.3
2026-09-08,35.33089549645176,37.658358308551804,40.07693668614914,42.66549715981374,45.28187279447752,0.47385,40.3
2026-09-09,35.21995234049139,37.561166337461195,40.054311344752314,42.71520271554224,45.44776528702518,0.47675,40.3
2026-09-10,35.10461595021598,37.4806552770209,40.05896602020557,42.759748290828384,45.64647995533655,0.4767,40.3
2026-09-11,34.891810627915696,37.36036213780391,40.051329333970855,42.92354136876618,45.84293905892182,0.4761,40.3
2026-09-14,34.7559786587803,37.233961129150686,40.044135479647096,43.0102576973958,46.05719009537528,0.47505,40.3
2026-09-15,34.62410727432187,37.14782269791467,40.00796976728567,43.06652425237297,46.20509213829911,0.47515,40.3
2026-09-16,34.491234332396054,37.03805796654444,39.979504768941894,43.130264587116855,46.3865808583451,0.47325,40.3
