date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close,is_model_anchor
2026-08-17,37.91766400001943,38.10723065875936,38.2967973174993,38.467547326558275,38.638297335617246,0.5111111111111111,38.25,False
2026-08-18,37.585328000038864,37.964461317518726,38.34359463499859,38.685094653116536,39.02659467123449,0.5222222222222223,38.25,False
2026-08-19,37.25299200005829,37.82169197627809,38.390391952497886,38.90264197967481,39.41489200685173,0.5333333333333333,38.25,False
2026-08-20,36.92065600007773,37.67892263503745,38.43718926999718,39.12018930623307,39.803189342468976,0.5444444444444445,38.25,False
2026-08-21,36.588320000097156,37.536153293796815,38.483986587496474,39.33773663279135,40.19148667808622,0.5555555555555556,38.25,True
2026-08-24,36.38345868587494,37.412266683511554,38.441074681148166,39.44688180436206,40.45268892757595,0.5444444444444445,38.25,False
2026-08-25,36.17859737165272,37.28838007322629,38.39816277479986,39.55602697593277,40.71389117706567,0.5333333333333333,38.25,False
2026-08-26,35.97373605743051,37.164493462941024,38.35525086845155,39.66517214750347,40.9750934265554,0.5222222222222223,38.25,False
2026-08-27,35.768874743208286,37.04060685265576,38.31233896210324,39.77431731907418,41.23629567604512,0.5111111111111111,38.25,False
2026-08-28,35.56401342898607,36.9167202423705,38.26942705575493,39.88346249064489,41.497497925534844,0.5,38.25,True
2026-09-03,35.51855624788282,36.886469691299794,38.254383134716775,39.925143494697906,41.595903854679044,0.4880952380952381,38.25,False
2026-09-04,35.47309906677957,36.856219140229086,38.23933921367861,39.966824498750924,41.694309783823236,0.47619047619047616,38.25,False
2026-09-07,35.427641885676316,36.825968589158386,38.224295292640456,40.00850550280394,41.792715712967436,0.4642857142857143,38.25,False
2026-09-08,35.38218470457306,36.79571803808768,38.20925137160229,40.05018650685696,41.891121642111635,0.4523809523809524,38.25,False
2026-09-09,35.33672752346981,36.76546748701698,38.194207450564136,40.09186751090998,41.98952757125583,0.44047619047619047,38.25,False
2026-09-10,35.29127034236655,36.73521693594627,38.17916352952598,40.133548514963,42.08793350040003,0.42857142857142855,38.25,False
2026-09-11,35.2458131612633,36.70496638487556,38.164119608487816,40.17522951901602,42.186339429544226,0.41666666666666663,38.25,False
2026-09-14,35.20035598016005,36.674715833804854,38.14907568744966,40.216910523069046,42.284745358688426,0.40476190476190477,38.25,False
2026-09-15,35.154898799056795,36.644465282734146,38.134031766411496,40.25859152712206,42.38315128783262,0.39285714285714285,38.25,False
2026-09-16,35.10944161795354,36.61421473166344,38.11898784537334,40.30027253117508,42.48155721697682,0.38095238095238093,38.25,True
