item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,256514297981.0,264521746211.0,150504921146.0,159723659641.0,254898728443.0,232228119806.0,493946231508.0,743931308488.0,766998682117.0,1172137317713.0,1936688966145.0,692979476099.0,621508675335.0,406541616302.0,362173792957.0,834231524479.0,1153038035998.0,233880985711.0,359680322723.0,947818988024.0,551859532186.0,316831330687.0,254130022654.0,1613116279455.0,1619242444692.0,828392911971.0,1418791485823.0,1560966055134.0,858836997713.0,390355429992.0,345926486241.0,317028178457.0,394084362150.0,453466087310.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-2031232000.0,-822921000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2968181818.0,-925454545.0,0.0,0.0,0.0,0.0,0.0,0.0,-27777777.0,0.0,0.0,-9259259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2519444443.0
Doanh thu thuần,Net sales,net_sales,254483065981.0,263698825211.0,150504921146.0,159723659641.0,254898728443.0,232228119806.0,493946231508.0,743931308488.0,766998682117.0,1172137317713.0,1936688966145.0,690011294281.0,620583220790.0,406541616302.0,362173792957.0,834231524479.0,1153038035998.0,233880985711.0,359680322723.0,947791210247.0,551859532186.0,316831330687.0,254120763395.0,1613116279455.0,1619242444692.0,828392911971.0,1418791485823.0,1560966055134.0,858836997713.0,390355429992.0,345926486241.0,317028178457.0,394084362150.0,450946642867.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-180950646540.0,-177586782601.0,-107047112467.0,-119019491176.0,-173435900289.0,-154741915936.0,-282866432956.0,-474255308760.0,-584156550582.0,-965605638136.0,-1389709831230.0,-507529048772.0,-395334970092.0,-274853125333.0,-181307540985.0,-648410098440.0,-1004426266372.0,-189409229058.0,-308389923516.0,-680083069473.0,-353971834731.0,-206518416416.0,-208422840929.0,-960870392664.0,-898109700521.0,-477203737775.0,-882321413005.0,-1007310945859.0,-503415495745.0,-277504994847.0,-256501499634.0,-293296587667.0,-271644277292.0,-310690236884.0
Lợi nhuận gộp,Gross Profit,gross_profit,73532419441.0,86112042610.0,43457808679.0,40704168465.0,81462828154.0,77486203870.0,211079798552.0,269675999728.0,182842131535.0,206531679577.0,546979134915.0,182482245509.0,225248250698.0,131688490969.0,180866251972.0,185821426039.0,148611769626.0,44471756653.0,51290399207.0,267708140774.0,197887697455.0,110312914271.0,45697922466.0,652245886791.0,721132744171.0,351189174196.0,536470072818.0,553655109275.0,355421501968.0,112850435145.0,89424986607.0,23731590790.0,122440084858.0,140256405983.0
Doanh thu hoạt động tài chính,Financial income,financial_income,8338975214.0,10200057956.0,15070275022.0,10215568578.0,3115689169.0,16781905838.0,31852583974.0,26533860224.0,22967559412.0,83072263766.0,56406994848.0,60507789036.0,81659287135.0,68088397639.0,70278560474.0,84792994472.0,104071590850.0,111117496746.0,105503594571.0,105301743750.0,120055916805.0,128015771699.0,117609064880.0,86741011392.0,33358921875.0,23164585615.0,37187495155.0,32748834351.0,45412319258.0,36134887341.0,40183383002.0,82684364002.0,93234307982.0,100780581156.0
Chi phí tài chính,Financial expenses,financial_expenses,-1517518258.0,0.0,-360207363.0,-2326531193.0,-460234363.0,-12678741885.0,-9626605007.0,-21569039201.0,-18733871354.0,-16076056892.0,-21461597184.0,-16412026453.0,-12798638926.0,-8206774674.0,-5696190461.0,-1300397983.0,-2866908612.0,-6099007180.0,-6228277171.0,-65801061295.0,-15419422545.0,-1121548120.0,-3220379874.0,-33979530225.0,378211907.0,-4737375461.0,4711766194.0,-9486479365.0,386016438.0,-11764899416.0,0.0,-1787004928.0,-2190691364.0,-2091324350.0
Chi phí lãi vay,Interest expenses,interest_expenses,-1745179361.0,0.0,-31538020.0,0.0,-2783614319.0,-7516250959.0,5563842640.0,-3240850191.0,-57414967341.0,-16076056892.0,-21442532529.0,-16411938488.0,-12798494403.0,-1565487981.0,-12336081662.0,-387496553.0,-2037105050.0,-2723999934.0,-4127634912.0,-65135833058.0,-15356409914.0,-273489870.0,-3225898221.0,-31192852565.0,485557058.0,0.0,0.0,-386016438.0,386016438.0,-94176511.0,0.0,-19767123.0,0.0,0.0
Chi phí bán hàng,Selling expenses,selling_expenses,-3220977516.0,-1325457874.0,-2898015732.0,-5696697772.0,-1825636701.0,-4116461177.0,-12810253963.0,-30378491234.0,-8593828606.0,-7655423242.0,-53944954497.0,-11549779858.0,-18202517163.0,-16320868651.0,-17831618192.0,-9454638377.0,-8395465646.0,-4803781770.0,-7094204068.0,-37863437039.0,-26548712479.0,-14914033963.0,-14327597143.0,-113206486146.0,-124184205502.0,-58674697964.0,-66107441929.0,-74295660700.0,-52230642873.0,-35991718323.0,-31602835982.0,-29787126308.0,-34621898266.0,-30132870550.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-6286523719.0,-8456535814.0,-7352777428.0,-7523274133.0,-7188417017.0,-6755763148.0,-9301166006.0,-10422377819.0,-13008429618.0,-9215074272.0,-10758754685.0,-15819965398.0,-18736798702.0,-15650448415.0,-27088560891.0,-18286760588.0,-17828543635.0,-16837119020.0,-22532561439.0,-22513128144.0,-14473974160.0,-17132251226.0,-22002316033.0,-17215218747.0,-15993644838.0,-26377913288.0,-86020373170.0,-21300827266.0,-26715291530.0,-21711918181.0,-28390015813.0,-18368580050.0,-22075322622.0,-18326431595.0
Lãi/(lỗ) từ hoạt động kinh doanh,Operating profit/(loss),operating_profit_loss,88311643595.0,104976242648.0,75767962238.0,49476762572.0,95647289860.0,84867660155.0,220860781392.0,271783847477.0,189243687005.0,259911091459.0,554298591483.0,199212666324.0,257169583042.0,159598796868.0,200528442902.0,241572623563.0,223592442583.0,127849345429.0,120938951100.0,246832258046.0,261501505076.0,205160852661.0,123756694296.0,574585663065.0,614692027613.0,284563773098.0,426241519068.0,481320976295.0,322273903261.0,79516786566.0,69615517814.0,56473243506.0,156786480588.0,199331931042.0
