symbol,organ_code,current_price,market_cap,issue_share,tag,rating,rating_as_of,organ_name,organ_short_name,com_type_code,com_group_code,sector,average_match_value1_month,average_match_volume1_month,highest_price1_year,lowest_price1_year,foreigner_percentage,maximum_foreign_percentage,state_percentage,analyst,upside_to_target_percent,dividend_per_share_tsr,projected_tsr_percentage,target_price,company_profile,in_cu,icb_code_lv2,icb_code_lv4,free_float,free_float_percentage,listing_date,prev_insight,fund_info,is_bank,listing,bank
HPG,HPG,21250.0,179412996050000.0,8442964520.0,,BUY,12-May-26,Công ty Cổ phần Tập đoàn Hòa Phát,Hòa Phát,CT,VNINDEX,Basic Resources,561965116756.5217,26116675.0,27541.0,20100.0,0.21739014,0.49,0.0,Huy Hoang,0.6658823529,450.0,0.6870588235,35400.0,"Công ty Cổ phần Tập đoàn Hoà Phát (HPG) là một trong những Tập đoàn sản xuất công nghiệp đa ngành tại Việt Nam. Khởi đầu từ một Công ty chuyên buôn bán các loại máy xây dựng từ tháng 8/1992, hiện tại Tập đoàn Hòa Phát hoạt động chủ yếu trong các lĩnh vực gang thép, sản phẩm thép, điện máy gia dụng, nông nghiệp và bất động sản. Trong đó, lĩnh vực Thép đóng vai trò chủ đạo và là mảng kinh doanh cốt lõi của tập đoàn với việc đóng góp hơn 90% doanh thu và lợi nhuận. HPG hiện là nhà sản xuất thép lớn nhất Việt Nam cũng như khu vực Đông Nam Á với công suất đạt 16 triệu tấn/ năm. Năm 2025, công ty tiếp tục củng cố vị thế thị phần số 1 cả nước về thép xây dựng với khoảng 37%, và là doanh nghiệp Việt Nam duy nhất sản xuất được Thép cuộn cán nóng HRC. HPG được niêm yết và giao dịch Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2007.",True,1700,1757,5065778712,0.6,2007-11-15T00:00:00,"{'targetPrice': 36600.0, 'rating': 'BUY', 'ratingAsOf': '04-Apr-26', 'analyst': 'Huy Hoang', 'version': '20260430'}",,False,True,False
