item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,651302882547.0,352462523346.0,657232775363.0,844869060901.0,499836405032.0,1070094797120.0,916510618629.0,763234715109.0,555810469628.0,171522668441.0,202280810898.0,1224633207046.0,2001962400892.0,749813727209.0,324859229797.0,1231981556428.0,691626787712.0,393668358015.0,203234207764.0,108946810000.0,2223060782816.0,2567972098378.0,247180069788.0,846747253362.0,152333631886.0,891725408367.0,950373545814.0,781340880888.0,3049191992864.0,574562870574.0,1347287386541.0,1648413576274.0,1335907334634.0,588716738307.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-447210000000.0,0.0,-240297318000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần,Net sales,net_sales,651302882547.0,352462523346.0,657232775363.0,844869060901.0,499836405032.0,1070094797120.0,916510618629.0,763234715109.0,555810469628.0,171522668441.0,202280810898.0,1224633207046.0,2001962400892.0,749813727209.0,324859229797.0,1231981556428.0,691626787712.0,393668358015.0,203234207764.0,-338263190000.0,2223060782816.0,2327674780378.0,247180069788.0,846747253362.0,152333631886.0,891725408367.0,950373545814.0,781340880888.0,3049191992864.0,574562870574.0,1347287386541.0,1648413576274.0,1335907334634.0,588716738307.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-282681856938.0,-179414442674.0,-240881089321.0,-335879447159.0,-258531217260.0,-443303194302.0,-549890483779.0,-128594598724.0,-311883553469.0,-58196009473.0,-87096857398.0,-1038087401354.0,-878701649873.0,-300968924888.0,-165949582459.0,-497209784583.0,-412535558315.0,-209700737800.0,-105934030177.0,43703651364.0,-671869856312.0,-680288232848.0,-136308356147.0,-470027985891.0,-78427421825.0,-427079951363.0,-590716815845.0,-396083143996.0,-1863728918637.0,21073055174.0,-563661834814.0,-1046813878905.0,-686411717136.0,-388832443864.0
Lợi nhuận gộp,Gross Profit,gross_profit,368621025609.0,173048080672.0,416351686042.0,508989613742.0,241305187772.0,626791602818.0,366620134850.0,634640116385.0,243926916159.0,113326658968.0,115183953500.0,186545805692.0,1123260751019.0,448844802321.0,158909647338.0,734771771845.0,279091229397.0,183967620215.0,97300177587.0,-294559538636.0,1551190926504.0,1647386547530.0,110871713641.0,376719267471.0,73906210061.0,464645457004.0,359656729969.0,385257736892.0,1185463074227.0,595635925748.0,783625551727.0,601599697369.0,649495617498.0,199884294443.0
Doanh thu hoạt động tài chính,Financial income,financial_income,18035887222.0,20294214998.0,21478886388.0,35492269238.0,14631774208.0,14982846979.0,24861391797.0,25128491864.0,16542779594.0,10681480102.0,16968138334.0,287694530021.0,41777157090.0,32712612916.0,36623757614.0,52003489095.0,69825441406.0,84729655423.0,83331929635.0,105370033895.0,155473892332.0,136923955181.0,57828179037.0,103970875006.0,67813683471.0,109304402718.0,116399929154.0,157773280091.0,135000217669.0,163398864828.0,90026611092.0,290175316855.0,89543811764.0,431341038830.0
Chi phí tài chính,Financial expenses,financial_expenses,-55579577872.0,-55701058973.0,-44594698503.0,-38019119028.0,-54599422790.0,-51785146937.0,-56876617731.0,-57761537933.0,-48276817461.0,-50124330847.0,-75706082186.0,-74600761708.0,-94206397220.0,-131171392038.0,-177922010403.0,-131916119930.0,-144544146736.0,-155198342347.0,-140834307145.0,-154736609769.0,-132190433712.0,-154595948737.0,-39035960311.0,-124422218542.0,-54134474647.0,-53917331664.0,-85408617866.0,-65381922104.0,-113098392501.0,-111449175151.0,-236679296556.0,-244875979550.0,-263417628789.0,-304000578191.0
Chi phí lãi vay,Interest expenses,interest_expenses,-55424878613.0,-55482320155.0,-55442161472.0,-34402584576.0,-50594406381.0,-47171436587.0,-51406424240.0,-49466377482.0,-41972525399.0,-42361576480.0,-64604212746.0,-64932482060.0,-84198071909.0,-122652501414.0,-154755196079.0,-120294966510.0,-127917639064.0,-137474492360.0,-126698613288.0,-130705135132.0,-96596786209.0,-147266808706.0,-38877389752.0,-123938871743.0,-52892036937.0,-48545347226.0,-82491237974.0,-84712643642.0,-108143088793.0,-103716422811.0,-211315908978.0,-262393448885.0,-262841601560.0,-289440972057.0
Chi phí bán hàng,Selling expenses,selling_expenses,-5054503976.0,-13388725920.0,-55511127832.0,-68060210198.0,-24534617781.0,-32450671636.0,-67637914594.0,-16298944204.0,-12591449764.0,-11882918392.0,0.0,-27742353704.0,-107471578038.0,1542065454.0,-13571023877.0,-70415315413.0,-28599536066.0,-8650876607.0,-3383773194.0,-5280623052.0,-150664691053.0,-151966455474.0,-7265610825.0,-44392728396.0,-3542461403.0,-49020208440.0,-20893734695.0,-24578916007.0,-27992894237.0,-22590904033.0,-67488988918.0,-43498473872.0,-9217491682.0,-18981084028.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-43919290003.0,-36289195345.0,-35574517430.0,-49075432177.0,-51791947685.0,-32488079736.0,-36967163151.0,-50355159109.0,-65171388696.0,-43154882851.0,-47251629036.0,-106276969387.0,-80013870574.0,-136202095400.0,-38705528989.0,-175650297715.0,-115062384233.0,-95349789939.0,-72070998383.0,-181531221380.0,-104808073336.0,-188859079087.0,-68282819398.0,-108763632544.0,-110896865842.0,-116652669889.0,-111130539692.0,-121183826723.0,-147361061905.0,-98677342472.0,-139729358190.0,-205645734604.0,-151554945124.0,-113725684117.0
