horizon,date,symbols,positions,gross_return,turnover,selection_turnover,cost_turnover,cost,net_return,market_return,net_excess_return,market_regime
5,2026-01-19,"STB,MBB,VCB",3,-0.018027286911359203,0.6666666666666666,0.6666666666666666,1.0,0.005,-0.023027286911359204,-0.03195455165968342,0.008927264748324212,bull
5,2026-01-26,"MBB,STB,CTG",3,0.03288112336156468,0.3333333333333333,0.3333333333333333,1.0,0.005,0.027881123361564678,-0.02030434829766703,0.048185471659231704,bull
5,2026-02-02,"TCB,MBB,CTG",3,-0.029041576716313317,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.03404157671631332,-0.028924956698338167,-0.005116620017975151,sideways
5,2026-02-09,"BID,VCB,STB",3,0.016967348671298305,1.0,1.0,1.0,0.005,0.011967348671298304,0.05940780143863589,-0.04744045276733758,bear
5,2026-02-23,"MBB,STB,CTG",3,-0.004550821801288814,0.6666666666666666,0.6666666666666666,1.0,0.005,-0.009550821801288814,-0.008635040651279735,-0.000915781150009079,sideways
5,2026-03-02,"BID,MBB,TCB",3,-0.12053957666977726,0.6666666666666666,0.6666666666666666,1.0,0.005,-0.12553957666977725,-0.10866212222533811,-0.01687745444443914,sideways
5,2026-03-09,"TCB,STB,BID",3,0.0029401838576469754,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.0020598161423530247,0.017236200225891007,-0.01929601636824403,bear
5,2026-03-16,"STB,ACB,MBB",3,-0.0666422933976996,0.6666666666666666,0.6666666666666666,1.0,0.005,-0.0716422933976996,-0.06915372825234878,-0.0024885651453508267,bear
5,2026-03-23,"STB,ACB,MBB",3,0.01517140407717917,0.0,0.0,1.0,0.005,0.010171404077179171,0.02225856831904771,-0.01208716424186854,bear
5,2026-03-30,"STB,VCB,MBB",3,-0.005004856785415031,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.010004856785415031,0.003246344867241291,-0.013251201652656322,bear
5,2026-04-06,"STB,ACB,MBB",3,0.04764494677501722,0.3333333333333333,0.3333333333333333,1.0,0.005,0.04264494677501722,0.048254161228612924,-0.005609214453595704,sideways
5,2026-04-13,"ACB,MBB,BID",3,-0.006020531675836938,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.011020531675836939,0.034752536033930026,-0.04577306770976697,bull
5,2026-04-20,"MBB,STB,ACB",3,-0.011486543071761335,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.016486543071761336,0.012960082944530882,-0.029446626016292218,bull
5,2026-04-28,"VCB,CTG,MBB",3,0.011164981915139297,0.6666666666666666,0.6666666666666666,1.0,0.005,0.006164981915139297,0.015992889683654754,-0.009827907768515456,bull
5,2026-05-07,"VCB,TCB,CTG",3,0.006160733549083049,0.3333333333333333,0.3333333333333333,1.0,0.005,0.0011607335490830487,0.007487638332940971,-0.0063269047838579225,bull
5,2026-05-14,"TCB,CTG,STB",3,-0.03970759273681538,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.04470759273681538,-0.01644707846583804,-0.028260514270977338,bull
5,2026-05-21,"BID,STB,TCB",3,-0.02277963702878168,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.02777963702878168,-0.01743517825321339,-0.010344458775568291,bull
5,2026-05-28,"BID,VCB,TCB",3,-0.014930366238021834,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.019930366238021833,-0.017630147713498134,-0.0023002185245236985,sideways
5,2026-06-04,"BID,VCB,STB",3,-0.01142396029175441,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.01642396029175441,-0.01879906386553709,0.002375103573782681,bear
5,2026-06-11,"VCB,STB,ACB",3,-0.01312178476424175,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.01812178476424175,0.00959698191465308,-0.02771876667889483,bear
5,2026-06-18,"STB,VCB,BID",3,-0.007475445004642034,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.012475445004642035,0.01398186548237157,-0.026457310487013604,bear
5,2026-06-25,"ACB,STB,BID",3,0.011994434761155434,0.3333333333333333,0.3333333333333333,1.0,0.005,0.006994434761155434,0.004905128039456308,0.002089306721699126,sideways
5,2026-07-02,"TCB,VCB,ACB",3,-0.01057982911804419,0.6666666666666666,0.6666666666666666,1.0,0.005,-0.015579829118044189,-0.014176534541578967,-0.0014032945764652222,sideways
5,2026-07-09,"TCB,ACB,CTG",3,-0.017187763100855163,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.022187763100855164,-0.019610613313916447,-0.0025771497869387164,sideways
5,2026-07-16,"TCB,MBB,STB",3,-0.055315928927924696,0.6666666666666666,0.6666666666666666,1.0,0.005,-0.06031592892792469,-0.05689026522151741,-0.0034256637064072823,sideways
5,2026-07-23,"MBB,ACB,STB",3,0.004091890038128006,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.0009081099618719942,0.03649530961306535,-0.03740341957493735,bear
5,2026-07-30,"ACB,STB,MBB",3,0.012040493310634984,0.0,0.0,1.0,0.005,0.007040493310634984,0.00018702711893214818,0.006853466191702836,bear
