year,quarter,ratioTTMId,ratioType,organCode,yearReport,numberOfSharesMktCap,marketCap,dividendYield,pe,pb,ps,priceToCashFlow,evToEbitda,cashRatio,quickRatio,currentRatio,ownersEquity,debtPerEquity,debtToEquity,roe,roa,daySaleOutstanding,daysInventoryOutstanding,daysPayableOutstanding,grossMargin,ebitMargin,preTaxProfitMargin,afterTaxProfitMargin,assetTurnover,netInterestMargin,averageYieldOnEarningAssets,averageCostOfFinancing,nonAndInterestIncome,costToIncome,loansGrowth,depositGrowth,equityToLiabilities,equityToLoans,totalEquityTotalAsset,ldrLoanDepositRatio,npl,loansLossReservesToNPLs,loansLossReserveToLoans,provisionToOutstandingLoans,ebit,ebitda,roic,cashCycle,fixedAssetTurnover,financialLeverage,cir,car,equity,casaRatio,nob66,nob69,nob70,bsb113,ratioYearId
2021,1,2761270,RATIO_TTM,SEAB,2021,1208744208,45932279904000.0,0.0,26.7956385355,3.228882896,9.093901885,3.9469789937,0.0,0.0,0.0,0.0,0.0,0.0,11.957131385803223,0.12576952576637268,0.009270240552723408,0.0,0.0,0.0,0.5547297596931458,0.0,0.4194260537624359,0.31820443272590637,0.0,0.02192692458629608,0.0678633376955986,-0.047085702419281006,0.3024866282939911,-0.40703386068344116,0.020031297579407692,0.01696455478668213,0.08363209664821625,0.12809938192367554,0.07717757672071457,0.9639902710914612,0.018008459359407425,-0.6319215297698975,0.011379933916032314,-0.006574452854692936,0.0,0.0,0.0,0.0,0.0,0.0,-0.40703386068344116,0.0,,0.0911177896,9704778000000.0,277839000000.0,513996000000.0,115198284000000.0,
2021,3,2766890,RATIO_TTM,SEAB,2021,1659800000,63487350000000.0,0.0,20.8358933641,3.0531250841,9.6954162239,-266.8282733156,0.0,0.0,0.0,0.0,0.0,0.0,11.3252164826,0.1692336876,0.0132861623,0.0,0.0,0.0,0.6318850026,0.0,0.4776799118,0.3799740142,0.0,0.0282706933,0.0685122955,-0.0406595885,0.3714940603,-0.305431814,0.0089842517,0.0227511197,0.0882985329,0.1424272692,0.0811344775,1.0193764747,0.0168472934,-0.7325940407,0.0123422268,-0.0090953667,0.0,0.0,0.0,0.0,0.0,0.0,-0.305431814,0.0,,0.1201349674,12196602000000.0,339218000000.0,731961000000.0,110440626000000.0,
2021,4,2765055,RATIO_TTM,SEAB,2021,1659800000,61827550000000.0,0.0,20.1338636713,3.3127940536,8.7875775144,6.1235994692,0.0,0.0,0.0,0.0,0.0,0.0,11.3252164826,0.1692336876,0.0132861623,0.0,0.0,0.0,0.6318850026,0.0,0.4776799118,0.3799740142,0.0,0.0282706933,0.0685122955,-0.0406595885,0.3714940603,-0.305431814,0.0089842517,0.0227511197,0.0882985329,0.1424272692,0.0811344775,1.0193764747,0.0168472934,-0.7325940407,0.0123422268,-0.0090953667,0.0,0.0,0.0,0.0,0.0,0.0,-0.305431814,0.0,,0.0886684901,8500025000000.0,883788000000.0,350625000000.0,109784637000000.0,
2021,5,12263049,RATIO_YEAR,SEAB,2021,1659800000,61827550000000.0,0.0,19.3445772528,2.6063108982,6.9135474993,5.6758739767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1612263784,0.0133029457,0.0,0.0,0.0,0.6404932495,0.0,0.4645587773,0.3704655767,0.0,0.0286553878,0.0652248583,-0.037557537,0.3547846134,-0.3595067505,0.1719395092,-0.0308268441,0.096700724,0.1462773987,0.0881742137,1.1621676993,0.0164953317,-0.8465311134,0.0139638115,-0.0104698608,0.0,0.0,0.0,0.0,0.0,0.0,-0.3595067505,0.1168,,0.0886684901,8500025000000.0,883787000000.0,350626000000.0,109784637000000.0,12263049.0
2022,1,2770202,RATIO_TTM,SEAB,2022,1980900000,62695485000000.0,0.0,17.9239474445,2.7752623277,7.917917112,5.0370352408,0.0,0.0,0.0,0.0,0.0,0.0,10.3411842109,0.1612263784,0.0133029457,0.0,0.0,0.0,0.6404932495,0.0,0.4645587773,0.3704655767,0.0,0.0286553878,0.0652248583,-0.037557537,0.3547846134,-0.3595067505,0.1719395092,-0.0308268441,0.096700724,0.1462773987,0.0881742137,1.1621676993,0.0164953317,-0.8465311134,0.0139638115,-0.0104698608,0.0,0.0,0.0,0.0,0.0,0.0,-0.3595067505,0.0,,0.1189793451,11475403000000.0,566511000000.0,583808000000.0,106116923000000.0,
2022,2,2776543,RATIO_TTM,SEAB,2022,1980898268,58634588732800.0,0.0,15.0650574372,2.4890727405,6.6134685309,4.7096539568,0.0,0.0,0.0,0.0,0.0,0.0,8.7518858674,0.1790532156,0.0166341117,0.0,0.0,0.0,0.6806993644,0.0,0.5096422983,0.4081812682,0.0,0.0310205831,0.0649098231,-0.034163154,0.5624027205,-0.3208116606,0.0064923722,0.100006735,0.1142610879,0.1604865283,0.1025442682,1.2574702519,0.0160079807,-0.9572032293,0.0153228908,-0.0113859734,0.0,0.0,0.0,0.0,0.0,0.0,-0.3208116606,0.1349,,0.0933144737,10077944000000.0,421781000000.0,392811000000.0,116729330000000.0,
2022,3,2780106,RATIO_TTM,SEAB,2022,2040298268,68860066545000.0,0.0,17.184097011,2.699220341,7.5098244948,3.7670750467,0.0,0.0,0.0,0.0,0.0,0.0,8.3072671734,0.1702766326,0.0168870871,0.0,0.0,0.0,0.6598427955,0.0,0.518526597,0.4151886326,0.0,0.031372057,0.0668265996,-0.0364865175,0.2622844351,-0.3921898936,0.0217475229,-0.0289910599,0.1203765305,0.1641604063,0.107442924,1.3231774311,0.0159370535,-0.9365702817,0.0149261707,-0.0090902156,0.0,0.0,0.0,0.0,0.0,0.0,-0.3921898936,0.0,,0.0985861839,10419302000000.0,403112000000.0,351859000000.0,113345223000000.0,
2022,4,2782406,RATIO_TTM,SEAB,2022,2040298268,63861335788400.0,0.0,15.3342573049,2.434461734,6.6196434888,7.9018678174,0.0,0.0,0.0,0.0,0.0,0.0,7.822091916,0.1805494735,0.0182940683,0.0,0.0,0.0,0.6472026683,0.0,0.5254334216,0.4201123906,0.0,0.034234038,0.0740285802,-0.0417648657,0.375879309,-0.3527973317,0.2066636372,0.0524903498,0.1278430388,0.170387782,0.1133518002,1.3324069938,0.0159792741,-0.988985836,0.0158032758,-0.0083449647,0.0,0.0,0.0,0.0,0.0,0.0,-0.3527973317,0.0,,0.1003236675,10755313000000.0,426301000000.0,410512000000.0,115547271000000.0,
2022,5,12273435,RATIO_YEAR,SEAB,2022,2040298268,63861335788400.0,0.0,12.3986834669,1.85890212,5.054616034,6.1999715158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1805494735,0.0182940683,0.0,0.0,0.0,0.6472026683,0.0,0.5254334216,0.4201123906,0.0,0.034234038,0.0740285802,-0.0417648657,0.375879309,-0.3527973317,0.2066636372,0.0524903498,0.1278430388,0.170387782,0.1133518002,1.3324069938,0.0159792741,-0.988985836,0.0158032758,-0.0083449647,0.0,0.0,0.0,0.0,0.0,0.0,-0.3527973317,0.1466,,0.1003236762,10755314000000.0,426301000000.0,410512000000.0,115547271000000.0,12273435.0
2023,1,2795488,RATIO_TTM,SEAB,2023,2453700000,70421190000000.0,0.0,18.0022454071,2.5998645671,7.3440107174,16.730588417,0.0,0.0,0.0,0.0,0.0,0.0,8.0513441316,0.1520410752,0.0164961417,0.0,0.0,0.0,0.6269979293,0.0,0.5039648853,0.4023259951,0.0,0.033406891,0.0775272493,-0.0469547081,0.2562088934,-0.3670271476,0.0345892611,0.0185888337,0.124202864,0.1700544777,0.1104808286,1.3533370106,0.0159899269,-1.0508426928,0.0168028978,-0.0077361401,0.0,0.0,0.0,0.0,0.0,0.0,-0.3670271476,0.0,,0.0884975389,9635584000000.0,478868000000.0,301280000000.0,117695160000000.0,
