date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close,is_model_anchor
2026-08-14,13.120293641276657,13.18287576769071,13.245457894104765,13.331708359220647,13.417958824336528,0.4873015873015873,13.25,False
2026-08-17,12.990587282553316,13.115751535381424,13.24091578820953,13.413416718441294,13.585917648673057,0.4746031746031746,13.25,False
2026-08-18,12.860880923829972,13.048627303072134,13.236373682314298,13.495125077661942,13.753876473009587,0.46190476190476193,13.25,False
2026-08-19,12.731174565106631,12.981503070762848,13.231831576419063,13.57683343688259,13.921835297346115,0.4492063492063492,13.25,False
2026-08-20,12.601468206383288,12.914378838453558,13.227289470523829,13.658541796103236,14.089794121682644,0.4365079365079365,13.25,True
2026-08-21,12.545420379564167,12.88271314499434,13.220005910424515,13.685591087467037,14.151176264509559,0.4222222222222222,13.25,False
2026-08-24,12.489372552745044,12.851047451535123,13.212722350325203,13.712640378830837,14.212558407336473,0.40793650793650793,13.25,False
2026-08-25,12.433324725925923,12.819381758075906,13.20543879022589,13.73968967019464,14.273940550163388,0.39365079365079364,13.25,False
2026-08-26,12.3772768991068,12.787716064616689,13.198155230126577,13.76673896155844,14.335322692990303,0.37936507936507935,13.25,False
2026-08-27,12.321229072287679,12.756050371157471,13.190871670027263,13.79378825292224,14.396704835817218,0.36507936507936506,13.25,True
2026-08-28,12.288464442454279,12.756212702632183,13.223960962810088,13.837317121267551,14.450673279725015,0.37777777777777777,13.25,False
2026-09-03,12.255699812620879,12.756375034106895,13.257050255592912,13.880845989612862,14.504641723632812,0.3904761904761905,13.25,False
2026-09-04,12.222935182787477,12.756537365581607,13.290139548375738,13.924374857958174,14.55861016754061,0.40317460317460313,13.25,False
2026-09-07,12.190170552954077,12.75669969705632,13.323228841158562,13.967903726303485,14.612578611448408,0.41587301587301584,13.25,False
2026-09-08,12.157405923120677,12.756862028531032,13.356318133941386,14.011432594648795,14.666547055356205,0.42857142857142855,13.25,False
2026-09-09,12.124641293287278,12.757024360005744,13.38940742672421,14.054961462994106,14.720515499264001,0.44126984126984126,13.25,False
2026-09-10,12.091876663453878,12.757186691480456,13.422496719507034,14.098490331339416,14.774483943171798,0.45396825396825397,13.25,False
2026-09-11,12.059112033620476,12.757349022955168,13.45558601228986,14.142019199684729,14.828452387079597,0.4666666666666667,13.25,False
2026-09-14,12.026347403787076,12.75751135442988,13.488675305072684,14.18554806803004,14.882420830987394,0.4793650793650793,13.25,False
2026-09-15,11.993582773953676,12.757673685904592,13.521764597855508,14.22907693637535,14.936389274895191,0.49206349206349204,13.25,True
