date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,news_count_lookback,news_sentiment_mean_lookback,news_positive_count_lookback,news_negative_count_lookback,news_earnings_count_lookback,news_corporate_action_count_lookback,news_legal_count_lookback,news_source_count_lookback
2017-01-09,2.94,2.94,2.1,2.29,346000,,,,,,,,,,2.29,2.29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.3668122270742357,,,0.0,1.0,-0.021186440677966045,0.0,681.74,682.57,0.0040747278611357185,0.026621745604404,0.029408659719184937,0.118190833406798,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,2.36,2.36,2.29,2.31,234947,0.008733624454148492,,,,,,,,,2.293076923076923,2.2914814814814815,0.0015954415954415602,0.00031908831908831207,0.001276353276353248,0.0006906673573340087,0.000552533885867207,,,,,,,,,,,,,,,234947.0,,,,,,,,0.030303030303030234,,,1.0,1.0,-0.008658008658008698,0.0,682.77,681.07,-0.002197576805309298,0.013481942233002586,0.032393512202516295,0.11649896994277728,0.01093120125945779,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,2.31,2.31,2.26,2.29,173442,-0.008658008658008698,0.0,,,,,,,,2.292603550295858,2.291371742112483,0.0012318081833750938,0.0005016322919456684,0.0007301758914294254,0.0005379075036572462,0.00031885410106088447,,,,,,,,,,,,,,,61505.0,,,,,,,,0.021834061135371296,,,2.0,1.0,-0.06726457399103136,0.0,680.85,687.16,0.008941812148530959,0.018467467022380113,0.04964409006201698,0.11385553233025214,-0.017599820806539657,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,2.23,2.23,2.08,2.08,52349,-0.09170305676855894,-0.09956709956709953,-0.09170305676855894,,,,,,,2.259895311788803,2.2757145760300768,-0.01581926424127378,-0.002762547014698221,-0.013056717226575558,-0.0076054155006123935,-0.006277267897392095,,,,,,,,,,,,,,,9156.0,,,,,,,,0.07211538461538457,,,3.0,1.0,-0.06930693069306937,0.0,688.71,686.96,-0.00029105302986198733,0.016498720054453297,0.03280512373334954,0.10221734074178077,-0.09141200373869696,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,2.02,2.02,1.87,1.88,70740,-0.09615384615384626,-0.17903930131004375,-0.18614718614718617,,,,2.17,,,2.20144987920591,2.246402385213034,-0.04495250600712408,-0.011200538813183395,-0.03375196719394069,-0.02391090745059792,-0.017953174039330156,,,,,,,,,,,,,,,-61584.0,,,,,,,,0.07978723404255315,,,4.0,1.0,-0.0052631578947368585,0.0,686.58,685.06,-0.0027658087807151954,0.007737569873492278,0.02874219125420474,0.10340274723737108,-0.09338803737313106,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,1.9,1.9,1.84,1.89,134435,0.005319148936170137,-0.09134615384615397,-0.1746724890829695,-0.1746724890829695,,,2.09,,,2.1535345131742316,2.220002208530587,-0.06646769535635544,-0.022253970121817804,-0.044213725234537635,-0.03516809278114044,-0.02339350541509928,,,,,,,,,,,,,,,72851.0,,,,,,,,0.03174603174603166,,,0.0,1.0,0.048648648648648596,1.0,684.62,677.94,-0.010393250226257367,-0.006783187072388119,0.00411754250844254,0.10053066411808756,0.015712399162427504,-0.1678893020105814,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,1.85,1.94,1.85,1.94,40175,0.02645502645502651,0.03191489361702127,-0.0673076923076924,-0.1601731601731602,,,2.016,,,2.120683049608965,2.199261304194988,-0.07857825458602319,-0.033518827014658886,-0.0450594275713643,-0.04050425494124907,-0.02322650905740428,,,,,,,,,,,,,,,113026.0,,,,,,,,0.04639175257731951,,,1.0,1.0,0.005154639175257714,1.0,678.83,684.71,0.00998613446617691,0.0053445313991220544,0.015393056811946693,0.10610737824771165,0.0164688919888496,-0.16551769157228224,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18,1.94,1.95,1.92,1.95,20408,0.005154639175257714,0.031746031746031855,0.037234042553191626,-0.14847161572052403,,,1.9479999999999997,,,2.0944241188998935,2.180797503884248,-0.08637338498435465,-0.04408973860859804,-0.04228364637575661,-0.04429404358172034,-0.021683921218336722,,,,,,,,,,,,,,,133434.0,,,,,,,,0.0153846153846154,,,2.0,1.0,0.020618556701030855,1.0,683.74,683.28,-0.002088475412948654,-0.005646428779323531,0.031117013249630343,0.0829078576840484,0.0072431145882063674,-0.1428251869412005,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19,1.94,1.98,1.93,1.98,73089,0.01538461538461533,0.020618556701030855,0.04761904761904767,-0.04807692307692313,,,1.9279999999999997,,,2.07682040829991,2.165923614707637,-0.08910320640772706,-0.05309243216842385,-0.03601077423930321,-0.045001619397841953,-0.018187259716819806,,,,,,,,,,,,,,,206523.0,,,,,,,,0.025252525252525276,,,3.0,1.0,0.01025641025641022,1.0,683.02,682.31,-0.0014196229949654526,-0.006768953068592154,0.023045551323956914,0.08141949709963765,0.016804238379580783,-0.041307970008330974,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20,1.95,2.04,1.95,1.97,52135,-0.005050505050505083,0.01025641025641022,0.015463917525773141,0.0478723404255319,,,1.9460000000000002,,,2.060386499330693,2.151410754358923,-0.09102425502823008,-0.0606787967403851,-0.030345458287844983,-0.04620520559808634,-0.015403785932916235,,,,,,,,,,,,,,,154388.0,,,,,,,,0.0456852791878173,,,4.0,1.0,-0.019607843137254943,0.0,684.56,686.26,0.005789157421113744,0.0017516713864480504,0.033290672287886736,0.0804410267202673,-0.010839662471618827,0.04612066903908385,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
