entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2023-01-13,2023-01-19,47.95,51.86,2000,4,7820000.0,7317040.0,0.07614635171783649,fixed_horizon_exit
2023-01-27,2023-02-02,51.36,51.86,2000,4,1000000.0,483400.0,0.004696603677380441,fixed_horizon_exit
2023-02-03,2023-02-09,51.63,52.69,2000,4,2120000.0,1597340.0,0.015438230646976433,fixed_horizon_exit
2023-02-10,2023-02-16,52.86,51.86,2000,4,-2000000.0,-2522600.0,-0.02381351560971889,fixed_horizon_exit
2023-02-17,2023-02-23,51.86,52.14,2000,4,560000.0,39720.0,0.0003821897277562114,fixed_horizon_exit
2023-02-24,2023-03-02,51.86,50.69,2000,4,-2340000.0,-2851580.0,-0.0274381818699662,fixed_horizon_exit
2023-05-04,2023-05-10,49.35,50.74,2100,4,2919000.0,2392068.0,0.023035590419970595,fixed_horizon_exit
2023-05-16,2023-05-22,51.58,51.75,2000,4,340000.0,-176820.0,-0.00171061521780015,fixed_horizon_exit
2023-05-23,2023-05-29,51.75,52.69,2000,4,1880000.0,1356860.0,0.013083591271563154,fixed_horizon_exit
2023-06-20,2023-06-26,55.59,55.76,1900,4,323000.0,-206074.0,-0.001947175984422592,fixed_horizon_exit
2023-06-27,2023-07-03,55.76,55.76,1900,4,0.0,-529720.0,-0.00499001996007984,fixed_horizon_exit
2023-07-04,2023-07-10,56.32,57.43,1800,4,1998000.0,1485126.0,0.014620439518689892,fixed_horizon_exit
2023-07-11,2023-07-17,57.27,58.16,1800,4,1602000.0,1081764.0,0.010472855580963095,fixed_horizon_exit
2023-07-21,2023-07-27,58.61,61.25,1800,4,4752000.0,4210254.0,0.03982871997005818,fixed_horizon_exit
2023-07-28,2023-08-03,61.25,59.34,1800,4,-3438000.0,-3978936.0,-0.03601808627642674,fixed_horizon_exit
2023-08-04,2023-08-10,59.34,59.53,1800,4,342000.0,-193086.0,-0.0018041100138785455,fixed_horizon_exit
2023-09-19,2023-09-25,58.02,57.3,1800,4,-1296000.0,-1814292.0,-0.01733761019842425,fixed_horizon_exit
2023-11-01,2023-11-07,57.95,58.94,1800,4,1782000.0,1255104.0,0.012008424910317415,fixed_horizon_exit
2023-12-06,2023-12-12,56.44,55.12,1900,4,-2508000.0,-3036656.0,-0.0282609833486818,fixed_horizon_exit
2023-12-13,2023-12-19,55.32,53.41,1900,4,-3629000.0,-4143653.0,-0.039344124477004055,fixed_horizon_exit
2023-12-20,2023-12-26,53.34,54.46,1900,4,2128000.0,1614886.0,0.015902578046007722,fixed_horizon_exit
2023-12-27,2024-01-03,54.46,56.57,1800,4,3798000.0,3296466.0,0.033560678862619965,fixed_horizon_exit
2024-01-04,2024-01-10,56.57,58.81,1800,4,4032000.0,3510774.0,0.034409349940740755,fixed_horizon_exit
2024-01-11,2024-01-17,58.02,60.0,1800,4,3564000.0,3031128.0,0.02896585319536728,fixed_horizon_exit
2024-01-18,2024-01-24,59.93,59.93,1800,4,0.0,-539370.0,-0.00499001996007984,fixed_horizon_exit
2024-01-25,2024-01-31,60.33,59.14,1800,4,-2142000.0,-2678544.0,-0.024616439258066,fixed_horizon_exit
2025-01-17,2025-01-23,60.79,60.98,1800,4,342000.0,-206136.0,-0.0018801022728354773,fixed_horizon_exit
2025-01-24,2025-02-06,60.79,61.25,1800,4,828000.0,278406.0,0.002539254440617039,fixed_horizon_exit
2025-04-03,2025-04-10,55.82,58.88,1900,4,5814000.0,5266268.0,0.049555493098360784,fixed_horizon_exit
