date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,target_entry_open_5d,target_exit_close_5d,target_return_5d,target_market_return_5d,target_excess_return_5d,swing_execution_open,swing_execution_close,predicted_excess_return_5d,entry_margin,fold
2023-01-11,48.68,48.68,47.45,47.45,984111,-0.02526705012325381,-0.020841931489888554,0.013023057216054568,0.027723630062811422,0.07571979143051477,0.08805319880761298,47.65400000000001,45.297999999999995,42.907000000000004,46.47624535872536,45.27568377995499,1.200561578770369,0.9105575927588879,0.29000398601148103,0.025301613883464046,0.00611178052711235,64.80807957653535,45.297999999999995,1.5769644390744049,48.451928878148806,42.144071121851184,0.13925245609734696,0.8411617831507853,1.4008844672452005,0.029523381817601696,38.41450684303982,32.22988058244761,8.999764432338454,56.280587275693335,77.69352909189776,164604904.0,160073689.95,0.2097815048785421,0.5316299081229308,1.9180069162452518,1294456.05,-0.5822930984596519,0.7602506087402504,0.025922023182297086,0.04750761623029742,0.10588015941454776,2.0,1.0,-0.004630604083350809,0.0,1058.25,1055.76,0.0022879384819860515,0.008993166722416124,0.007933552914220154,0.22014505472090865,-0.02755498860523986,0.018730463340395298,0.08011964589339282,0.07948901558217236,0.7083054751334321,0.6798091125135605,47.51,50.19,0.056409177015365186,0.03757168094774732,0.018837496067617865,47.51,47.29,0.003241595,0.0,1
2023-01-12,47.51,47.51,46.73,47.29,1879784,-0.0033719704952582807,-0.02855382087099423,-0.024143623607098652,0.009607173356105836,0.060076216095045876,0.07624032771961775,47.74400000000001,45.465500000000006,43.06416666666667,46.60143838045992,45.42489238884721,1.1765459916127057,0.9637552725296515,0.21279071908305414,0.02487938235594641,0.004499698014021022,63.46576175631596,45.465500000000006,1.602831294271092,48.67116258854219,42.25983741145782,0.14101516924006915,0.7845745535605027,1.3565355767276863,0.028685463665208,38.717980916289676,30.90616684716954,12.421305139076843,53.67047308319735,62.250353452963544,162725120.0,160370783.95,0.2111187273285824,0.6466297829666563,1.9063071342684503,1334229.75,0.9992102247872848,1.408890785114033,0.01649397335588922,0.040129328831751465,0.09812876134450521,3.0,1.0,0.006945906125026324,1.0,1058.51,1056.39,0.0005967265287565304,0.000539864749673491,0.005673866892605961,0.21997016351596524,-0.003968697024014811,0.009067308606432345,0.07056646082701179,0.07016833503395326,0.7083495933680931,0.6788711657276418,47.51,51.86,0.09155967164807421,0.04465876629804555,0.046900905350028665,47.51,47.84,0.0033646014,0.0,1
2023-01-13,47.51,48.23,47.51,47.84,822866,0.011630365827870692,0.008219178082191858,-0.01725554642563676,0.021349274124679685,0.06311111111111112,0.07917888563049869,47.944,45.641,43.218333333333334,46.791986321927624,45.60378924893261,1.1881970729950169,1.0086436326227246,0.17955344037229226,0.0248368953385246,0.0037532073656415606,66.06753255309792,45.641,1.6629900148448609,48.96698002968972,42.315019970310274,0.14574527419161387,0.8305792548918501,1.3267830355328514,0.02773375910394756,39.35246682171829,33.21832242592421,11.792715615284864,62.64274061990215,57.531266992930945,163547986.0,160646442.05,0.2122269061946659,0.610855829480962,1.7686020110857006,1312793.85,-0.8784927029020202,0.6268051910816005,0.015050167224080242,0.04818036414627214,0.10693764220431157,4.0,1.0,0.015224191866527459,1.0,1060.71,1060.17,0.0035782239513815206,0.008302898881533904,0.004595762422772376,0.2197252312175235,0.008052141876489172,0.01304637524314578,0.07458312320772631,0.07424192495880644,0.7105801097596071,0.683842925022598,47.95,51.86,0.0815432742440041,0.05161587920208599,0.029927395041918103,47.95,48.68,0.009319512,0.0,1
2023-01-16,47.95,49.35,47.95,48.68,737007,0.017558528428093467,0.029393106364981936,0.025922023182297194,0.004539826661163815,0.09123514906971542,0.09540954095409537,47.988,45.853,43.397666666666666,47.08244996470799,45.83165671197464,1.2507932527333523,1.0570735566448501,0.19371969608850215,0.025694191715968616,0.003979451439780241,69.62533445347803,45.853,1.768725678649982,49.390451357299966,42.31554864270004,0.15429530705951472,0.8995814662109963,1.339869961566219,0.027524033721573932,40.41350683485774,36.51503537519364,10.843423035201466,76.34584013050568,64.21968461120173,164284993.0,160800946.95,0.21756963198131837,0.4413361559322515,1.1924678071149994,1191640.65,-1.2446781360133443,0.6184809153665579,0.02875924404272799,0.06165354502431675,0.1217192936640219,0.0,1.0,0.010131712259371817,1.0,1062.27,1066.68,0.0061405246328418706,0.011828762770226042,0.013491942839769067,0.22035538319790887,0.011418003795251597,-0.007288936109062227,0.0819175981143263,0.08082708372085934,0.7226406994004082,0.6768450527367289,49.35,50.13,0.015805471124620052,0.029121591980361572,-0.01331612085574152,49.35,49.85,0.00516641,0.0,1
2023-01-17,49.35,49.85,48.68,49.85,645550,0.024034511092851263,0.042015050167224066,0.054134066398815905,0.024034511092851263,0.08228397742075555,0.12884963768115965,48.222,46.1375,43.5965,47.508226893214456,46.12931177034689,1.3789151228675678,1.1214418698893938,0.257473252978174,0.027661286316300257,0.005164959939381626,73.75326898785433,46.1375,1.9321432740816689,50.00178654816334,42.27321345183667,0.1675117441631356,0.9803603399655392,1.3277363928829178,0.026634631752917106,41.585688817324616,36.90653997171879,10.160907771995877,95.17241379310343,78.05366484783708,164930543.0,161025645.5,0.2238644503134733,0.22435274445966671,0.6989077966137908,1186002.0,-1.448583826815029,0.5443076824491021,0.02347041123370114,0.08046599837442425,0.14344041379468542,1.0,1.0,0.0,0.0,1071.37,1088.29,0.020259121760977994,0.03317036122846173,0.048045069337442126,0.22404556924269767,0.003775389331873269,-0.009135850135610468,0.08080456834371752,0.07710028004310998,0.7659216321017223,0.6964356959777068,50.19,51.24,0.02092050209205021,0.01709839816933645,0.00382210392271376,50.19,50.19,0.005352892,0.0,1
2023-01-18,50.19,50.74,49.85,50.19,836046,0.0068204613841524875,0.031018898931799432,0.049122073578595105,0.05774499473129602,0.08706952566601678,0.13938706015891045,48.77,46.4445,43.78333333333333,47.92080737118146,46.430103491061935,1.4907038801195256,1.1952942719354203,0.29540960818410533,0.029701212993017048,0.005885826024787912,74.82401273134549,46.4445,2.0661494188593297,50.576798837718655,42.31220116228134,0.17794567011028894,0.9531981043834429,1.2964695076769952,0.025831231473938936,42.97863904021967,40.00028137000199,9.662675134187289,91.0277324632952,87.51532879563477,165766589.0,161363437.55,0.22151297203936876,0.13431390956608405,0.8397099949771767,1156513.1,-0.8513330250874408,0.7229023173191899,0.017732616058975904,0.08064464037722452,0.14632660829843935,2.0,1.0,0.03907032658785825,1.0,1092.5,1098.28,0.009179538542116505,0.040274304766234836,0.07345107659828165,0.21568352882159522,-0.002359077157964018,0.01747068996506118,0.0659359835606288,0.06142430241867847,0.7561393398854374,0.6951231057098105,49.91,49.68,-0.004608294930875556,-0.01785437185654426,0.013246076925668704,49.91,51.86,0.007110672,0.0,1
2023-01-19,49.91,53.53,48.79,51.86,1720442,0.03327356047021324,0.040320962888666045,0.06532456861133928,0.09663776696976112,0.10717335610589229,0.1818596171376481,49.684,46.8435,43.997166666666665,48.52683700638431,46.83231804727957,1.694518959104741,1.2951392093692844,0.39937974973545654,0.032674873873982664,0.0077011135699085334,79.29249752543078,46.8435,2.3019151637392703,51.44733032747854,42.23966967252146,0.1965621837599044,1.0448180800732805,1.542435971414353,0.029742305657816295,44.96695263707348,44.140238645515595,7.541675763948555,81.27802690582958,89.15939105407607,167487031.0,161835386.2,0.2368586824653197,0.04588115002406774,0.37037551602280205,1194400.7,1.336366982568731,1.4404227994842937,0.09139992286926345,0.10709063157108245,0.17871226556255526,3.0,1.0,0.0,0.0,1095.53,1108.08,0.008923043304075451,0.04893079260500377,0.08754711055276365,0.214409045136112,0.024350517166137786,0.04770697436475735,0.09431250658488444,0.08672038725471731,0.7653972753847664,0.6912922168281969,51.86,50.52,-0.025838796760509042,-0.0328142530179959,0.006975456257486856,51.86,51.86,0.006635637,0.0,1
2023-01-27,51.86,52.75,51.02,51.86,1554077,0.0,0.03327356047021324,0.040320962888666045,0.08403010033444813,0.10717335610589229,0.1727725011307102,50.488,47.2255,44.195166666666665,49.03963131309442,47.20473893266627,1.8348923804281512,1.403089843581058,0.43180253684709324,0.03538165022036543,0.008326311933033036,79.29249752543078,47.2255,2.471324969578739,52.16814993915747,42.28285006084252,0.20932123277286538,0.9688274566325042,1.5558334020276132,0.030000644080748422,46.813243834152026,40.6344183309487,6.942681265720717,81.04426787741201,84.45000908217894,167487031.0,162253642.0,0.2387714790506971,0.1201393499510931,0.2637674488355849,1218411.7,0.8381529952934772,1.275494153577153,0.03335904357886612,0.09813554118008283,0.17343148383495932,4.0,1.0,-0.023948598130841048,0.0,1114.15,1117.1,0.008140206483286283,0.05369893507644985,0.09240081751596385,0.21482340932408237,-0.008140206483286283,0.030331165257998283,0.08037168361474634,0.07357343781333436,0.7727447453869618,0.6832724209410299,51.36,51.86,0.009735202492211936,-0.036245369790455007,0.04598057228266694,51.36,50.13,0.010378088,0.0,1
2023-01-30,51.36,51.58,50.07,50.13,1046115,-0.0333590435788661,-0.0333590435788661,-0.001195457262402777,0.029786359901396997,0.03446141147338011,0.1364769893448199,50.778000000000006,47.5265,44.36516666666667,49.207380341849124,47.42142493765395,1.785955404195171,1.4796629557038807,0.30629244849129034,0.035626479237884916,0.006109963065854584,65.3558784646855,47.5265,2.4382829916497895,52.40306598329958,42.64993401670042,0.20521460588512003,0.7669398926330558,1.5725595875970695,0.03136963071208995,47.431358258565204,37.330632153029825,10.693281841895942,57.0707070707071,73.1310006179829,166440916.0,162673606.1,0.27874017221769626,-0.3879767236151801,0.5132947114281603,1216703.4,-0.42522230589820637,0.8597945892154161,0.030121683622581247,0.054779964861708885,0.1299405314229256,0.0,1.0,0.022142429682824538,1.0,1117.66,1102.57,-0.013006892847551632,0.03364645441931957,0.08059078346433535,0.22258154402803043,-0.020352150731314467,-0.0038600945179225743,0.05588620588048454,0.05171819594954852,0.7938008877813405,0.6851471167960652,50.13,53.53,0.06782365848793126,-0.010096328607779093,0.07791998709571035,50.13,51.24,0.010550456,0.0,1
2023-01-31,50.13,51.24,48.96,51.24,1449748,0.022142429682824538,-0.011955264172772817,-0.011955264172772817,0.027883650952858607,0.0525883319638456,0.16454545454545455,51.056000000000004,47.8885,44.53616666666666,49.52009105848772,47.70428234967959,1.8158087088081345,1.5468921063247316,0.2689166024834029,0.0354373284310721,0.005248177253774451,69.10766119721336,47.8885,2.424570010711666,52.73764002142333,43.03935997857667,0.20251793317490968,0.8455767399160667,1.6230910456258503,0.03167624991463408,46.87733092050655,33.58496421291177,14.505202384928939,69.58831341301463,69.23442945371126,167890664.0,163226269.15,0.28182386979297647,-0.5597708297693351,0.5289942935641018,1228979.25,0.5457611063084414,1.1796358644785907,0.04449648711943796,0.06998548712112518,0.15052560278724814,1.0,1.0,-0.03157894736842104,0.0,1100.4,1111.18,0.007809027998222362,0.021032996719624553,0.12786106515362206,0.1702668408445851,0.014333401684602176,0.006850654233234055,0.036684389391832495,0.032525627956521364,0.7995818410617858,0.6933757965057848,51.3,51.3,0.0,-0.043815265367639245,0.043815265367639245,51.3,49.68,0.012114787,0.0,1
2023-02-01,51.3,51.58,49.68,49.68,1137519,-0.030444964871194413,-0.008976660682226245,-0.04203625144620127,-0.010161386730424327,0.0469968387776607,0.12627522103831335,50.95400000000001,48.166999999999994,44.66716666666667,49.544692434104995,47.85063180525888,1.6940606288461169,1.5763258108290088,0.11773481801710806,0.03409944905084776,0.0023698634866567646,59.37564601947599,48.166999999999994,2.2835040018174,52.7340080036348,43.59999199636519,0.1896322379901096,0.6656445531511915,1.6428702566525752,0.03306904703406955,46.502575682237286,32.288825341506005,13.306956100512771,43.382352941176485,56.6804578082994,166753145.0,163669101.05,0.3126144699045592,-0.5576676947824301,-0.113609123080763,1232900.0,-0.23658352693916473,0.9226368724146322,0.03824476650563604,0.03141154732493212,0.11222635567512307,2.0,2.0,0.02267206477732797,1.0,1114.68,1075.97,-0.03168703540380502,-0.020313581236114597,0.07107518639816046,0.20911609953107363,0.0012420705326106063,0.01015219450569027,0.055200034640152884,0.05153703058492187,0.8097828703140477,0.7099338424723591,49.4,52.53,0.06336032388663981,-0.0069186525762025,0.07027897646284231,49.4,50.52,0.009652557,0.0,1
