entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2023-03-17,2023-03-23,7.54,8.14,11500,4,6900000.000000015,6445750.000000015,0.07418849304044448,fixed_horizon_exit
2023-03-24,2023-03-30,8.14,9.15,13000,4,13129999.999999985,12561509.999999985,0.1184694493077725,fixed_horizon_exit
2023-06-23,2023-06-29,11.72,11.75,10100,4,303000.0,-289769.0,-0.002443066086257519,fixed_horizon_exit
2023-07-31,2023-08-04,14.15,14.64,8300,4,4067000.0,3467574.0,0.02946615602716828,fixed_horizon_exit
2023-08-07,2023-08-11,14.67,14.48,8300,4,-1577000.0,-2181074.0,-0.017876993116697756,fixed_horizon_exit
2023-09-06,2023-09-12,16.42,17.81,7200,4,10008000.0,9386856.0,0.07924042293002302,fixed_horizon_exit
2023-09-13,2023-09-19,17.7,17.92,7200,4,1584000.0,942048.0,0.007377335724032162,fixed_horizon_exit
2023-10-10,2023-10-16,14.53,13.58,8900,4,-8455000.0,-9076220.0,-0.07004573097438983,fixed_horizon_exit
2023-11-02,2023-11-08,12.43,13.96,9700,4,14841000.0,14193622.0,0.11748506205609698,fixed_horizon_exit
2023-11-09,2023-11-15,13.66,14.53,9800,4,8526000.0,7831082.0,0.058381772326503656,fixed_horizon_exit
2023-11-16,2023-11-22,14.53,14.42,9800,4,-1078000.0,-1786736.0,-0.012522786498578891,fixed_horizon_exit
2023-11-23,2023-11-29,14.53,14.78,9700,4,2425000.0,1713020.0,0.012129903991054368,fixed_horizon_exit
2023-11-30,2023-12-06,14.94,15.08,9500,4,1330000.0,616360.0,0.0043340360777775104,fixed_horizon_exit
2023-12-07,2023-12-13,15.08,14.67,9500,4,-3895000.0,-4599615.0,-0.03204267856859226,fixed_horizon_exit
2023-12-14,2023-12-20,14.75,15.19,9400,4,4136000.0,3430342.0,0.024691633681788963,fixed_horizon_exit
2025-04-15,2025-04-21,18.19,16.94,7800,4,-9750000.0,-10430160.0,-0.07336618681274065,fixed_horizon_exit
2025-05-12,2025-05-16,18.44,18.63,7100,4,1349000.0,690333.0,0.005262252068531051,fixed_horizon_exit
2025-05-19,2025-05-23,18.74,18.99,7000,4,1750000.0,1088850.0,0.008283859175991667,fixed_horizon_exit
2025-05-30,2025-06-05,20.22,20.12,6600,4,-660000.0,-1325280.0,-0.00991093974267094,fixed_horizon_exit
2025-06-06,2025-06-12,20.12,19.85,6500,4,-1755000.0,-2403635.0,-0.01834253957294159,fixed_horizon_exit
2025-07-17,2025-07-23,24.22,29.81,5300,4,29627000.0,28896289.0,0.22465926940503797,fixed_horizon_exit
2025-07-24,2025-07-30,29.3,31.88,5400,4,13932000.0,13099104.0,0.08262519329940801,fixed_horizon_exit
2025-07-31,2025-08-06,31.8,31.99,5400,4,1026000.0,164322.0,0.0009550082225486135,fixed_horizon_exit
