date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d
2010-02-25,7.89,8.3,7.89,8.17,8700,0.02767295597484276,-0.020383693045563533,-0.06735159817351599,-0.08305274971941645,-0.11961206896551724,,8.425999999999998,,,8.649904544982595,8.804607538626493,-0.15470299364389817,-0.0396802022395669,-0.11502279140433128,-0.018935494938053632,-0.01407867703847384,,,,,,,,0.22531996342080968,0.027578942891163975,,10.151312207169072,45.05408949869922,15.819209039548033,,-13130.0,,,,,,,,0.050183598531211876,,,3.0,2.0,-0.0024038461538461453,0.0,0.0008087343307723316,-0.009801960392078368,0.034698996655518455,0.25311389955816727,0.02686422164407043,-0.07325078932733808,,,,
2010-02-26,8.32,8.32,8.17,8.3,18410,0.01591187270501848,0.04402515723270439,-0.004796163069544224,-0.06846240179573504,-0.05895691609977316,,8.304,,,8.596073076523735,8.767229202431938,-0.17115612590820284,-0.0659753869732941,-0.10518073893490874,-0.0206212199889401,-0.012672378184928763,68.03722435940898,,,,,,,0.21993996603360902,0.026498791088386625,,10.306323068130121,42.85929790992403,23.163841807909655,,5280.0,,,,,,,,0.018072289156626547,,,4.0,2.0,0.0,0.0,0.003838383838383752,-0.01992110453648921,0.040410385259631365,0.2528589875351014,0.01207348886663473,-0.04854129725924583,,,,
2010-03-01,8.36,8.36,8.26,8.36,24900,0.0072289156626503814,0.023255813953488413,0.051572327044025146,-0.045662100456621,-0.09031556039173017,,8.224,,,8.55975414167393,8.737064076325868,-0.17730993465193912,-0.0882422965090231,-0.08906763814291602,-0.02120932232678698,-0.010654023701305745,68.58939493977846,,,,,,,0.21137282560263693,0.025283830813712552,,11.309752396218013,41.410966785329734,26.55367231638416,21.845574387947284,30180.0,,,,,,,,0.011961722488038236,,,0.0,3.0,0.0,0.0,0.012276111893741337,-0.013725490196078383,0.04595550010397176,0.2549210825654982,-0.005047196231090956,-0.03193661026054262,,,,
2010-03-02,8.24,8.32,8.02,8.24,5560,-0.014354066985645786,-0.0072289156626507145,0.008567931456548328,-0.011990407673860837,-0.09450549450549439,,8.204,,,8.510561196801017,8.700244515116545,-0.18968331831552732,-0.10853050087032395,-0.08115281744520336,-0.023019820183923217,-0.00984864289383536,66.12883292874892,,,,,,,0.22056048091673428,0.02676704865494348,,10.064445829080022,44.62364932799022,25.17985611510796,24.965790079800588,24620.0,,,,,,,,0.03640776699029135,,,1.0,3.0,0.0,0.0,-0.003976143141153132,0.009470078581503172,0.006226149829283045,0.22375981242756354,-0.010377923844492654,-0.02146048625536401,,,,
2010-03-03,7.98,8.17,7.97,7.98,7850,-0.03155339805825241,-0.0454545454545453,-0.03855421686746996,0.0037735849056603765,-0.12307692307692297,,8.209999999999999,,,8.42893639729317,8.646893069552355,-0.21795667225918613,-0.1304157351480964,-0.08754093711108973,-0.027312866197893,-0.01097004224449746,61.021035107894846,,,,,,,0.22409187513696757,0.028081688613655082,,9.198283115304475,42.376998958025,6.923076923076981,19.55220178485637,16770.0,,,,,,,,0.02506265664160403,,,2.0,3.0,0.0036452004860265674,1.0,0.012574850299401197,0.02567731500202175,0.04296875,0.20943479625324654,-0.04412824835765361,-0.021903730096361373,,,,
2010-03-04,8.23,8.36,8.23,8.26,7700,0.0350877192982455,0.0024271844660193054,-0.011961722488038284,0.011015911872704898,-0.07295173961840629,,8.228,,,8.402946182324989,8.618234323659589,-0.21528814133460017,-0.14739021638539715,-0.06789792494920302,-0.02606393962888622,-0.008220087766247339,64.22570493788834,,,,,,,0.23522816977004124,0.028477986654968673,,13.906372174821694,37.48713891283933,28.461538461538478,20.188157166574474,24470.0,,,,,,,,0.015738498789346127,,,3.0,3.0,0.0,0.0,0.009067612852355467,0.03414141414141403,0.06247405562474051,0.20606812109805542,0.026020106445890034,-0.02312550226870913,,,,
2010-03-05,7.85,8.13,7.85,7.85,10450,-0.049636803874092084,-0.01629072681704269,-0.047330097087378675,-0.05421686746987964,-0.11896745230078565,,8.138,8.6495,,8.317877538890375,8.561328077462582,-0.24345053857220655,-0.16660228082275905,-0.07684825774944751,-0.031012807461427587,-0.009789586974451913,56.85465239258816,8.6495,0.49007491371486417,9.629649827429729,7.6693501725702715,0.22663733798016733,0.09215419029529938,0.24771187192932403,0.03155565247507313,,12.262292546781772,44.01265608771507,0.0,11.794871794871819,14020.0,19550.0,,,,24395.0,-0.5648848473804599,0.42836646853863497,0.03566878980891734,-0.09243308861783917,,4.0,3.0,0.0,0.0,0.0029302598163702953,0.03320587643389006,0.06514522821576763,0.20582430869612015,-0.05256706369046238,-0.0874227439037697,,,,
2010-03-08,8.24,8.24,8.0,8.24,129570,0.04968152866242037,-0.002421307506053183,0.032581453634085156,-0.014354066985645786,-0.05936073059360725,-0.07519640852974185,8.114,8.616,,8.305896379061087,8.537525997650539,-0.23162961858945152,-0.17960774837609755,-0.05202187021335397,-0.02811039060551596,-0.00631333376375655,61.39350832833,8.616,0.4942128243879084,9.604425648775816,7.627574351224183,0.22943956563969745,0.3097985415161563,0.25787530964865807,0.0312955472874585,,13.984527417144493,39.25816117376526,31.200000000000045,19.88717948717951,143590.0,26729.5,0.5078426643064383,0.05542456964165809,-0.99558305833094,29544.5,2.932485437648914,4.385587842068744,0.029126213592233035,-0.04363974001857007,,0.0,3.0,0.0,0.0,0.014998052201012912,0.035984095427435525,0.07002053388090346,0.20858598571723855,0.03468347646140746,-0.05033816241308131,-0.1452169424106453,-0.1357141641795898,,
2010-03-09,8.65,8.65,8.36,8.65,85600,0.04975728155339798,0.1019108280254779,0.0472154963680389,0.04975728155339798,0.037170263788968816,-0.06788793103448265,8.196,8.5845,,8.358835397667074,8.545857405231981,-0.1870220075649076,-0.18109060021385956,-0.005931407351048051,-0.02162104133698354,-0.0006857118324911041,65.50223556874072,8.5845,0.46910300742901584,9.522706014858032,7.646293985141969,0.21858140016495586,0.534907045447748,0.2687413589594682,0.03106836519762638,,23.35794341818555,34.9800578852766,64.00000000000006,31.733333333333366,229190.0,37579.0,0.5182371644500967,0.11024239604974953,-0.9528486170997812,33214.5,1.4535697983752218,2.577187674058017,0.03352601156069375,0.007630030869590465,,1.0,3.0,0.0,0.0,0.011897908270965152,0.052495009980039864,0.08075425292068039,0.21058913662552983,0.03785937328243283,-0.0027377284266418833,-0.14864218395516304,-0.13753559937743987,,
2010-03-10,8.65,8.95,8.54,8.65,43550,0.0,0.04975728155339798,0.1019108280254779,0.08395989974937335,0.08805031446540879,-0.06788793103448265,8.330000000000002,8.553,,8.403629951872139,8.553571671511094,-0.14994171963895475,-0.1748608240988786,0.024919104459923846,-0.017334302848434076,0.0028808213248466873,65.50223556874072,8.553,0.440204497932495,9.43340899586499,7.672591004135011,0.20587138918858636,0.5550880332070541,0.27883126189093477,0.032234827964269915,,28.589792514722244,31.306094019178047,72.72727272727282,55.97575757575763,229190.0,48428.5,0.5182371644500967,0.11024239604974954,-0.9528486170997812,30269.5,0.4112132781524239,1.4387419679875784,0.04739884393063585,0.0113410499240032,,2.0,3.0,-0.012987012987013102,0.0,-0.0030343258107337068,0.03627045140942253,0.06094853683148349,0.20732623450352694,0.0030343258107337068,0.04768944833995081,-0.12883646786596614,-0.12143517182344721,,
2010-03-11,8.47,8.89,8.36,8.36,67670,-0.03352601156069379,-0.03352601156069379,0.014563106796116498,0.012106537530266248,0.023255813953488413,-0.09913793103448276,8.35,8.507,,8.396917651584117,8.53923302917694,-0.14231537759282276,-0.16835173479766743,0.02603635720484468,-0.017023370525457267,0.0031143967948378806,60.24283907227528,8.507,0.40705747686743726,9.321114953734874,7.6928850462651255,0.19139883713056877,0.4097179094146252,0.2967718860415824,0.03549902943081129,,24.942789849064535,31.644923324987097,46.36363636363636,61.03030303030308,161520.0,55894.5,0.5292092404484362,0.22635380784734563,-1.0745849912580385,30842.5,1.1201669412314321,2.1940504174434627,0.06339712918660301,-0.017279887151757434,,3.0,3.0,0.021531100478468845,1.0,-0.0020924481643523896,0.02480953311193601,0.041286224692338225,0.20151123228198986,-0.0314335633963414,-0.012702995581669763,-0.140424155726821,-0.13485644234687844,,
2010-03-12,8.36,8.54,8.36,8.54,7940,0.021531100478468845,-0.012716763005780507,-0.012716763005780507,0.0878980891719745,0.028915662650602192,-0.031746031746031855,8.488,8.493,,8.418930320571176,8.539289841830499,-0.12035952125932248,-0.15875329208999844,0.038393770830675966,-0.014093620756360947,0.004495757708510067,62.267952499660225,8.493,0.4004878603850427,9.293975720770085,7.692024279229915,0.18862020976570945,0.5293392163964794,0.2884310370386122,0.03377412611693352,,23.83093650749026,30.234314730052066,62.7272727272727,60.60606060606062,169460.0,64687.5,0.5090119657570606,0.0756284135340833,-1.047649974666457,30309.5,-0.6743729695068944,0.26196407067091176,0.021077283372365307,0.00553396915106541,,4.0,3.0,-0.031746031746031855,0.0,0.013152878383530187,0.035255161667316015,0.07809330628803246,0.18461933208910783,0.008378222094938659,0.05264292750465849,-0.10983933803406432,-0.10188296077289505,,
2010-03-15,8.82,8.82,8.5,8.54,69650,0.0,0.021531100478468845,-0.012716763005780507,0.036407766990291135,0.021531100478468845,-0.07072905331882484,8.547999999999998,8.4605,,8.437556425098688,8.53934244613935,-0.10178602104066314,-0.14735983788013138,0.045573816839468234,-0.011918737826775544,0.0053365125104763746,62.26795249966023,8.4605,0.36582243319892094,9.192144866397841,7.728855133602158,0.17295546750141047,0.5543296369941112,0.29068596296442567,0.03403816896538943,,28.837345709323305,27.856937976372375,62.7272727272727,57.27272727272725,169460.0,69931.0,0.4830482459558797,0.15277954687570014,-0.7443659689295717,30242.5,1.1910783746997635,2.3030503430602627,0.037470725995316194,0.009396607765498333,,0.0,3.0,0.0,0.0,0.0007525870178739513,0.02072538860103612,0.08285830618892498,0.18290597678181394,-0.0007525870178739513,0.015682378389255014,-0.15358735950774982,-0.1418351400455099,,
2010-03-16,8.19,8.45,8.19,8.19,61450,-0.040983606557376984,-0.040983606557376984,-0.020334928229665095,-0.05317919075144517,-0.0060679611650485965,-0.09999999999999998,8.456,8.415000000000001,,8.399470821237351,8.513465227906806,-0.11399440666945537,-0.14068675163799618,0.02669234496854081,-0.013918730973071475,0.0032591385797974127,55.852311594162,8.415000000000001,0.3375998877525381,9.090199775505077,7.739800224494925,0.16047528829591828,0.33338264602376944,0.2949226798955381,0.03601009522534043,42.16111670696475,26.392862148450885,33.00358273564974,30.909090909090907,52.1212121212121,108010.0,72695.5,0.5010302048593995,0.202123375228397,-0.9473679404392333,32721.5,0.8577856928840661,1.877970141955595,0.03174603174603172,-0.02673796791443872,,1.0,3.0,0.0,0.0,-0.029704831735288484,-0.02124028067513739,0.06875129426382287,0.20649072947698435,-0.0112787748220885,-0.03193891007630778,-0.16875129426382285,-0.15789575663631084,,
2010-03-17,7.98,8.21,7.89,7.98,46310,-0.02564102564102555,-0.06557377049180313,-0.06557377049180313,-0.07745664739884395,0.0,-0.12307692307692297,8.322,8.358999999999998,,8.334936848739297,8.473949285098895,-0.13901243635959837,-0.14035188858231662,0.0013394522227182515,-0.017420104806967214,0.00016785115572910418,52.366040663401016,8.358999999999998,0.30973503107282546,8.978470062145648,7.739529937854347,0.14821630868420882,0.19409336854208914,0.2967139170458569,0.03718219511852843,40.683505969495414,24.35970702535368,37.68313922998253,11.818181818181893,35.15151515151517,61700.0,73144.5,0.5060276322169105,0.31374634295937387,-0.9860087564557588,34626.0,0.3529309362811939,1.3374342979264138,0.04010025062656656,-0.045340351716712246,,2.0,3.0,0.0,0.0,-0.010075566750629816,-0.028152938938558192,0.0407414952128744,0.2056325138043031,-0.015565458890395734,-0.049303708460285756,-0.16381841828979737,-0.15740548353584172,,
2010-03-18,8.26,8.26,7.98,8.26,15510,0.0350877192982455,0.008547008547008517,-0.032786885245901565,-0.011961722488038284,0.0,-0.07295173961840629,8.302000000000001,8.3265,,8.323408102779405,8.458101189906385,-0.1346930871269798,-0.13922012829124927,0.0045270411642694686,-0.016306669143702157,0.0005480679375628897,56.284197844797674,8.3265,0.28171047100468977,8.889920942009379,7.76307905799062,0.13533199832087425,0.4409855091977638,0.29552006582829565,0.03577724767897042,39.13386697510909,23.919631042696768,35.13284613063832,37.272727272727295,26.666666666666696,77210.0,74836.5,0.5230045693303143,0.11960015687176903,-1.238557120740916,34934.0,-0.5906461084094768,0.4439800767160932,0.033898305084745686,-0.007986548970155494,,3.0,3.0,0.0,0.0,0.017224505774124266,-0.009340449866564904,0.03960792158431703,0.20450424081040064,0.017863213524121235,-0.0026212726214733806,-0.11255966120272332,-0.10827126156482847,,
2010-03-19,8.28,8.34,8.17,8.28,50590,0.002421307506053294,0.037593984962405846,0.01098901098901095,-0.030444964871194302,0.054777070063694255,-0.07070707070707083,8.249999999999998,8.295,,8.316729933121035,8.44490850917258,-0.12817857605154437,-0.1370118178433083,0.008833241791763924,-0.015480504354051253,0.0010668166415173821,56.559063828256036,8.295,0.24598887437400366,8.786977748748008,7.803022251251993,0.11862031313996564,0.48475540810720275,0.28655434684056025,0.03460801290344931,37.405416897528866,24.90016374745308,33.644077468463074,39.09090909090908,29.393939393939423,127800.0,79058.0,0.5232755363429287,0.10741519660150073,-1.2453222481201855,36330.5,0.4330197806148397,1.3924939100755565,0.02053140096618357,-0.001808318264014508,,4.0,3.0,-0.018779342723004744,0.0,-0.007119492014623918,-0.029162746942615225,0.01775147928994092,0.20164774938765684,0.009540799520677212,-0.001282217928579077,-0.08845854999701175,-0.08691566831101738,,
2010-03-22,8.52,8.52,8.36,8.36,18200,0.009661835748792313,0.012106537530266248,0.04761904761904745,-0.021077283372365363,0.014563106796116498,-0.045662100456621,8.213999999999999,8.275,,8.323386866487029,8.43861898997461,-0.11523212348758172,-0.132655878972163,0.017423755484581277,-0.013783746828658102,0.0020841812780599614,57.704629658742185,8.275,0.22120483481915176,8.717409669638304,7.832590330361697,0.10692680837179541,0.5960648080652167,0.28322903635194885,0.03387907133396518,35.17450233416625,27.93253057968248,31.607719822461032,46.36363636363636,40.90909090909091,146000.0,85064.5,0.5225321206389806,-0.018712670969135634,-1.2423717356363035,36365.5,-0.5519807112154967,0.5004743506895272,0.01913875598086126,0.010271903323262777,,0.0,3.0,0.0,0.0,-0.00852713178294573,-0.03816506862192137,0.0031372549019608176,0.20344606124385112,0.018188967531738043,0.01708778524955601,-0.04879935535858182,-0.04864673814088494,,
2010-03-23,8.36,8.36,8.28,8.36,49500,0.0,0.009661835748792313,0.012106537530266248,0.020757020757020683,-0.03352601156069379,0.0023980815347721673,8.248,8.276,,8.329019656258255,8.432795361087603,-0.1037757048293475,-0.1268798441435999,0.023104139314252398,-0.012413361821692287,0.002763653028020622,57.704629658742185,8.276,0.2215590689920667,8.719118137984132,7.832881862015866,0.10708509859452227,0.5947828499891015,0.26871267661252396,0.032142664666569856,33.338896327256926,27.33853381530397,33.06210982189332,46.36363636363636,43.93939393939394,146000.0,92475.5,0.4932940095639168,-0.08864262783387797,-1.0134777824963637,37436.0,0.36585890270382493,1.32225665135164,0.00956937799043063,0.010149830836152729,,1.0,3.0,0.0,0.0,-0.009968725566849135,-0.01860104630885495,0.02055208543219833,0.1812260336508444,0.009968725566849135,0.039358067065875635,-0.018154003897426163,-0.017788414875207548,,
2010-03-24,8.45,8.45,8.36,8.45,13920,0.010765550239234534,0.010765550239234534,0.020531400966183666,0.058897243107769226,-0.023121387283237094,0.06289308176100628,8.342,8.301,,8.34763201683391,8.434069778784817,-0.0864377619509078,-0.11879142770506149,0.03235366575415369,-0.010229320940935835,0.0038288361839235135,59.111468273024535,8.301,0.21078549835268381,8.722570996705368,7.879429003294632,0.10157113521391832,0.6767199370502874,0.2559474854259151,0.03028964324567043,31.31450095151096,29.16355438425287,32.23169676190319,54.54545454545453,49.090909090909086,159920.0,101563.0,0.461296469101275,-0.1840926863237845,-0.7349488415202894,37151.5,-0.7005800627072709,0.3746820451394964,0.010650887573964481,0.0179496446211298,,2.0,3.0,-0.002366863905325367,0.0,0.01105626850937802,0.0023487962419261876,0.03538212697128995,0.18372438878487038,-0.0002907182701434863,0.05654844686584304,0.027510954789716324,0.02657082257175092,,
2010-03-25,8.45,8.45,8.36,8.43,8120,-0.002366863905325367,0.00837320574162681,0.00837320574162681,0.020581113801452666,0.00837320574162681,0.03182374541003674,8.376000000000001,8.314,,8.360304014244077,8.433768313689646,-0.07346429944556832,-0.10972600205316285,0.03626170260759454,-0.00871462626875069,0.004301506833641108,58.644645554403496,8.314,0.210298034127508,8.734596068255016,7.8934039317449844,0.10117778885133885,0.6378995296856491,0.24409409360977832,0.028955408494635626,29.43470524546114,28.395489947716722,31.38282835286583,50.94339622641511,50.61749571183534,151800.0,109809.5,0.45262246288447655,-0.05544565826651388,-0.5884935523117245,37122.5,-0.8739163958533951,0.21873526836824028,0.010676156583629876,0.013952369497233441,,3.0,3.0,0.0,0.0,-0.01698886936145294,-0.03136424860496456,0.016969696969696857,0.19548815282144608,0.014622005456127574,0.05194536240641723,0.014854048440339884,0.014606185891871792,,
2010-03-26,8.82,8.82,8.26,8.82,131440,0.0462633451957295,0.043786982248520845,0.055023923444976086,0.0652173913043479,0.032786885245901676,0.06265060240963849,8.484,8.34,,8.431026473591142,8.462378068231153,-0.031351594640010916,-0.09405112057053247,0.06269952593052155,-0.0035546025668946614,0.007108789788040993,64.52753747668623,8.34,0.23870263376934248,8.817405267538685,7.862594732461315,0.11448567566874941,1.0027175364807894,0.2666588012090799,0.03023342417336507,28.1993801466344,34.047047436595,26.67526524816869,87.73584905660385,64.40823327615783,283240.0,123707.5,0.4771921043054041,-0.03430837251695119,-0.8256207653491908,42774.0,2.2760967993618983,3.072894749146678,0.06349206349206354,0.05755395683453246,,4.0,3.0,-0.05934065934065924,0.0,0.003774334525228573,-0.020736434108527102,0.016904809820889488,0.1954755770861165,0.042489010670500926,0.085953825412875,0.045745792588749,0.044985324237778235,,
2010-03-29,9.1,9.1,8.56,8.56,63430,-0.02947845804988658,0.01542111506524324,0.013017751479290185,0.02392344497607679,0.0023419203747074846,0.02392344497607679,8.524000000000001,8.35,,8.45086855457712,8.469609322436254,-0.01874076785913381,-0.07898905002825274,0.06024828216911893,-0.0021893420396184356,0.007038350720691463,58.54803724364546,8.35,0.2437211521390784,8.837442304278156,7.862557695721843,0.116752647731295,0.7154101092138341,0.28618317255128845,0.03343261361580472,27.789069523427344,36.44675785845167,23.08000463598419,55.37190082644635,64.68371536982177,219810.0,133189.0,0.49094911521623347,0.09573213092439499,-1.0251170638011713,44700.5,0.4805202433356704,1.4189997874744131,0.0630841121495326,0.025149700598802394,,0.0,3.0,0.0,0.0,0.0007916089451809327,-0.011532447224394171,0.005367793240556695,0.19081468737671026,-0.030270066995067513,0.03545589220047096,0.018555651735520096,0.01845658062678779,,
2010-03-30,8.54,8.6,8.36,8.54,7190,-0.00233644859813098,-0.031746031746031855,0.013048635824436383,0.021531100478468845,0.042735042735042805,0.036407766990291135,8.559999999999999,8.364999999999998,,8.464581084642179,8.474823446700235,-0.010242362058056287,-0.06523971243421345,0.05499735037615716,-0.0011993398194445302,0.0064399707700418226,58.10201927786474,8.364999999999998,0.2458176474329569,8.856635294865912,7.873364705134085,0.11754579674020647,0.6779774579118953,0.28288437451191073,0.033124634017788146,26.683581882589486,34.23807608037263,26.73136999691114,53.719008264462765,65.60891938250433,212620.0,142589.0,0.4875996790890112,0.040624815203343934,-0.9676860257007869,44782.0,-0.966548988378493,0.1605555803671118,0.028103044496487147,0.02092050209205021,,1.0,3.0,0.0,0.0,-0.009887284951552333,-0.011451135241855925,-0.0005988023952095967,0.19371825192480815,0.007550836353421353,0.03298223572032477,0.03700656938550073,0.03702874228507258,,
