date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up
2009-04-07,2.12,2.23,2.12,2.2,239340,0.004566210045662267,-0.013452914798206206,-0.013452914798206206,-0.022222222222222143,0.12244897959183687,,2.198,,,2.162115162762693,2.0927410756884806,0.06937408707421255,0.05758395709842228,0.011790129975790271,0.031533675942823886,0.005359149988995578,,,,,,,,,,,,,,,178110.0,,,,,,,,0.04999999999999994,,,1.0,4.0,0.014150943396226356,1.0
2009-04-08,2.12,2.18,2.12,2.15,152970,-0.022727272727272818,-0.0182648401826484,-0.0358744394618834,0.004672897196261516,0.04878048780487809,,2.2,,,2.1602512915684327,2.096982477489334,0.06326881407909868,0.05872092849455757,0.0045478855845411115,0.029427355385627293,0.002115295620716796,,,,,,,,,,,,,,,25140.0,,,,,,,,0.027906976744186074,,,2.0,4.0,-0.01851851851851849,0.0
2009-04-09,2.16,2.16,2.12,2.12,85760,-0.013953488372092981,-0.036363636363636376,-0.031963470319634646,-0.049327354260089606,-0.009345794392523366,,2.178,,,2.154058785173289,2.0986874791567907,0.05537130601649842,0.05805100399894574,-0.0026796979824473197,0.026118540573820008,-0.0012640084822864715,,,,,,,,,,,,,,,-60620.0,,,,,,,,0.018867924528301903,,,3.0,4.0,0.0,0.0
2009-04-10,2.2,2.2,2.14,2.2,157130,0.037735849056603765,0.023255813953488413,0.0,-0.013452914798206206,-0.022222222222222143,,2.172,,,2.1611266643773983,2.106192110330362,0.05493455404703651,0.0574277140085639,-0.0024931599615273872,0.024970251839562047,-0.0011332545279669941,,,,,,,,0.05945616021558536,0.027025527370720618,,35.05309407303883,20.57595081372546,54.545454545454604,,96510.0,,,,,,,,0.027272727272727296,,,4.0,4.0,0.0,0.0
2009-04-13,2.31,2.31,2.31,2.31,138680,0.050000000000000044,0.08962264150943389,0.07441860465116279,0.0547945205479452,-0.021186440677966045,,2.196,,,2.1840302544731833,2.1212889910466313,0.06274126342655206,0.05849042389216153,0.004250839534390531,0.027160720098074485,0.0018401902746279354,80.39242467910185,,,,,,,0.06306643448590069,0.027301486790433198,,43.1445157961368,18.012492354675764,74.28571428571433,,235190.0,,,,,,,,0.0,,,0.0,4.0,0.008888888888888946,1.0
2009-04-14,2.25,2.31,2.23,2.27,115190,-0.017316017316017285,0.031818181818181746,0.070754716981132,0.031818181818181746,0.008888888888888946,,2.21,,,2.1972563691696165,2.132304621339473,0.06495174783014335,0.059782688679757896,0.005169059150385451,0.02861310477098826,0.0022771185684517404,77.29499768416734,,,,,,,0.06427597487976493,0.02831540743601979,,39.30886661734459,25.301375091405102,58.06451612903229,62.29856165340041,120000.0,,,,,,,,0.03524229074889871,,,1.0,4.0,0.0,0.0
2009-04-15,2.16,2.2,2.16,2.16,78290,-0.048458149779735615,-0.06493506493506485,-0.018181818181818188,0.0046511627906977715,0.009345794392523477,,2.212,,,2.1915246200665988,2.1343561308698824,0.057168489196716354,0.05925984878314959,-0.0020913595864332363,0.02646689314662794,-0.0009682220307561278,69.37857942336186,,,,,,,0.06754197667406743,0.031269433645401586,,34.73607506202379,29.76087563102018,22.58064516129041,51.643625192012344,41710.0,,,,,,,,0.018518518518518535,,,2.0,4.0,-0.022421524663677084,0.0
2009-04-16,2.23,2.23,2.16,2.18,96830,0.0092592592592593,-0.03964757709251099,-0.05627705627705626,0.028301886792452935,-0.022421524663677084,,2.224,,,2.189751601594814,2.137737158212854,0.05201444338196026,0.05781076770291173,-0.005796324320951465,0.023859836413743236,-0.0026588643674089287,69.98058642371109,,,,,,,0.06771754976877689,0.03106309622420958,,35.33570306265645,27.563448543607887,29.03225806451622,36.559139784946304,138540.0,,,,,,,,0.03211009174311919,,,3.0,4.0,-0.01851851851851849,0.0
2009-04-17,2.16,2.16,2.08,2.12,77480,-0.02752293577981657,-0.01851851851851849,-0.06607929515418498,-0.036363636363636376,-0.049327354260089606,,2.2079999999999997,,,2.179020585964843,2.1364232946415314,0.04259729132331147,0.05476807242699168,-0.012170781103680209,0.02009306194495824,-0.005740934482868023,65.8011689517042,,,,,,,0.07002343907100712,0.033029924090097695,,31.731226013721002,32.91232602072349,12.500000000000018,21.370967741935548,61060.0,,,,,,,,0.03773584905660381,,,4.0,4.0,0.018867924528301883,1.0
2009-04-20,2.12,2.2,2.12,2.16,235860,0.018867924528301883,-0.00917431192660556,0.0,-0.06493506493506485,-0.013698630136986245,,2.178,2.1835,,2.1760943419702516,2.138169717260677,0.037924624709574584,0.05139938288350826,-0.013474758173933676,0.017557696624803047,-0.006238313969413739,67.20724715701367,2.1835,0.08892782407512764,2.3613556481502553,2.0056443518497447,0.16290876862858286,0.4339351877648927,0.0707360505659352,0.03274817155830333,,33.20703634483357,30.253562449680906,34.78260869565221,25.438288920056152,296920.0,103162.5,,,,152003.0,0.6528016695143798,1.5516799010545845,0.03703703703703707,-0.010762537210899814,,0.0,4.0,0.0,0.0
2009-04-21,2.27,2.27,2.23,2.27,353670,0.05092592592592582,0.070754716981132,0.041284403669724634,0.0,0.031818181818181746,0.15816326530612246,2.178,2.199,,2.1905413662825204,2.1479349233895157,0.04260644289300464,0.04964079488540754,-0.007034351992402904,0.018769358102645215,-0.003098833476829473,70.76677446631102,2.199,0.07362064927722388,2.3462412985544474,2.0517587014455523,0.13391659713910647,0.7411008348100974,0.0735406183826541,0.03239674818619123,,36.45813181879684,27.021245842445214,82.60869565217389,43.297101449275374,650590.0,135692.0,0.581973060411553,-0.20748322857867227,-1.4662349074271308,167936.0,1.3978751988026301,2.105980849847561,0.017621145374449355,0.03228740336516611,,1.0,4.0,-0.008403361344537785,0.0
2009-04-22,2.38,2.38,2.31,2.36,276250,0.03964757709251088,0.09259259259259256,0.1132075471698113,0.09259259259259256,0.0976744186046512,0.15121951219512209,2.218,2.2145,,2.216611925315979,2.163643447582885,0.05296847773309388,0.050306331454944814,0.0026621462781490635,0.02244427022588724,0.0011280280839614677,73.31863537466208,2.2145,0.07323178774850507,2.3609635754970104,2.06803642450299,0.13227688010567648,0.996710528560631,0.07614485992675023,0.03226477115540264,,43.014812547998105,24.233010510916507,93.33333333333331,70.2415458937198,926840.0,182015.0,0.5769589556574053,-0.2119730611421809,-1.4469112208669883,181729.5,0.7337610297055582,1.5201164367920452,0.029661016949152477,0.0657033190336418,,2.0,4.0,-0.017467248908296984,0.0
2009-04-23,2.29,2.33,2.25,2.25,75150,-0.04661016949152541,-0.008810572687224627,0.04166666666666652,0.032110091743119185,0.061320754716981174,0.051401869158878455,2.232,2.22,,2.2217485521904434,2.170040229243412,0.051708322947031427,0.05058672975336214,0.001121593193669286,0.0229814768653473,0.000498485863853016,65.76259822530564,2.22,0.07145112425913763,2.3629022485182753,2.077097751481725,0.1287407644308785,0.6049668578033719,0.07856308421769663,0.03491692631897628,,38.7128744236454,27.264576869341948,56.66666666666668,77.53623188405795,851690.0,224470.5,0.5909037605337378,-0.025335627127999402,-1.5123247133179183,185377.0,-0.8859028907743988,0.40539009693759204,0.03555555555555559,0.013513513513513375,,3.0,4.0,0.0092592592592593,1.0
2009-04-24,2.16,2.23,2.14,2.18,169850,-0.03111111111111109,-0.07627118644067787,-0.03964757709251099,0.028301886792452935,-0.00909090909090915,-0.03111111111111109,2.2439999999999998,2.2165000000000004,,2.215325698007298,2.1707779900401962,0.044547707967101946,0.04937892539611011,-0.004831217429008161,0.02043472842527612,-0.0022161547839486978,61.42438805631313,2.2165000000000004,0.07161850687019229,2.359737013740385,2.073262986259616,0.12924612112825123,0.37258879863917,0.08080857820214686,0.03706815513859948,,34.94876185633466,34.336754390925044,33.333333333333385,61.11111111111112,681840.0,258245.5,0.5739133808087626,0.16574091751319078,-1.4460011981992087,193681.5,-0.2037161312616797,0.8769552073894512,0.041284403669724704,-0.016467403564177863,,4.0,4.0,-0.00917431192660556,0.0
2009-04-27,2.18,2.2,2.14,2.16,100970,-0.00917431192660556,-0.039999999999999925,-0.08474576271186429,0.0,-0.06493506493506485,-0.08474576271186429,2.2439999999999998,2.2065,,2.2068140521600217,2.169979620407589,0.03683443175243273,0.04687002666737464,-0.010035594914941909,0.0170529776631633,-0.00464610875691755,60.202413492518794,2.2065,0.06409491317364306,2.334689826347286,2.078310173652714,0.11619290854048134,0.31862835247929777,0.0793222511877078,0.03672326443875361,,33.06050974910084,32.481568530528605,26.666666666666707,38.88888888888892,580870.0,261454.5,0.5432116910132603,0.2973887816144233,-1.190879358048586,173212.5,-0.7873523059200421,0.5829255971711048,0.0277777777777778,-0.021074099252209377,,0.0,4.0,0.023474178403755985,1.0
2009-04-28,2.13,2.18,2.13,2.18,105180,0.0092592592592593,0.0,-0.03111111111111109,-0.03964757709251099,-0.03964757709251099,-0.03111111111111109,2.226,2.2030000000000003,,2.2026888133661724,2.1707218707477676,0.031966942618404826,0.04388940985758068,-0.011922467239175852,0.014663735146057259,-0.0054690216693467205,61.0371637732187,2.2030000000000003,0.06350300448756238,2.330006008975125,2.0759939910248755,0.11530277709952319,0.40945310310276395,0.07722780467430013,0.0354255984744496,,31.531614170599113,31.904353748182125,33.333333333333385,31.11111111111116,686050.0,289291.0,0.5206304671063077,0.1863860221824376,-1.101096544745558,159103.0,-0.6938957642556826,0.6610811864012621,0.02293577981651388,-0.010440308669995568,,1.0,4.0,-0.004629629629629761,0.0
2009-04-29,2.16,2.18,2.15,2.15,108840,-0.013761467889908396,-0.004629629629629761,-0.013761467889908396,-0.08898305084745761,-0.004629629629629761,0.004672897196261516,2.184,2.2035,,2.1945828420790687,2.169186917359044,0.02539592472002461,0.04019071283006947,-0.014794788110044858,0.011812058009313772,-0.006881296795369702,59.03684629148474,2.2035,0.0630183766013826,2.329536753202765,2.077463246797235,0.11439687152508744,0.2877603213328952,0.07385439005470729,0.03435087909521269,15.973191337145284,30.61673633325953,30.978661013235804,23.333333333333293,27.777777777777796,577210.0,319608.0,0.4919808117247275,0.24256876025334484,-0.9834366706705895,156622.5,-0.6085391265179961,0.6949193123593354,0.01395348837209314,-0.024279555253006624,,2.0,4.0,0.0,0.0
2009-05-04,2.25,2.25,2.25,2.25,107180,0.04651162790697683,0.032110091743119185,0.04166666666666652,0.0,0.032110091743119185,0.008968609865470878,2.184,2.2045,,2.2031085586822887,2.1751730716287447,0.027935487053543984,0.037739667674764374,-0.00980418062122039,0.012415772023797325,-0.004357413609431284,63.34864119085003,2.2045,0.0636168630408471,2.331733726081694,2.0772662739183057,0.11543091502081584,0.6788047925704284,0.0757219336222282,0.033654192720990316,15.55071393214038,34.33176331070617,28.056440997058274,56.66666666666668,37.777777777777786,684390.0,344684.0,0.4971766337720824,0.2597356708050963,-0.9869885991509061,151381.5,-0.5657689777691182,0.708012537859646,0.0,0.020639600816511727,,0.0,5.0,-0.021186440677966045,0.0
2009-05-05,2.36,2.36,2.31,2.31,424560,0.026666666666666616,0.07441860465116279,0.059633027522935755,0.059633027522935755,0.08962264150943389,0.03587443946188351,2.21,2.2085,,2.2195533958080906,2.185160251508097,0.03439314429999385,0.03707036299981027,-0.002677218699816422,0.014888807056274394,-0.0011589691341196632,65.68270986304489,2.2085,0.06768930569346358,2.343878611386927,2.073121388613073,0.122597791611435,0.8748745793746616,0.07817036693492618,0.03383998568611523,16.13430619684162,40.9322787883164,25.236402232747533,76.66666666666671,52.22222222222223,1108950.0,390988.0,0.5054709163186242,0.1384457934710291,-1.1625907123840526,167164.0,2.616928006060874,2.5397812926228136,0.021645021645021568,0.045958795562599075,,1.0,5.0,-0.03083700440528625,0.0
2009-05-06,2.27,2.27,2.2,2.2,112930,-0.04761904761904756,-0.022222222222222143,0.023255813953488413,0.0185185185185186,0.0185185185185186,0.004566210045662267,2.218,2.2090000000000005,,2.2165451810683843,2.186259492137127,0.030285688931257493,0.03571342818609972,-0.005427739254842225,0.013766222241480677,-0.0024671542067464655,58.34660908427077,2.2090000000000005,0.06758230849159146,2.3441646169831833,2.0738353830168177,0.12237629423556613,0.4667072633323848,0.08044391215386001,0.03656541461539091,15.433787623599784,36.93432849851604,32.538735652928935,40.00000000000006,57.77777777777782,996020.0,443850.5,0.5314986288345678,0.08658634195554968,-1.246436821193376,160605.5,-0.4898548432144284,0.7031515110005573,0.031818181818181746,-0.004074241738343254,,2.0,5.0,0.008888888888888946,1.0
2009-05-07,2.25,2.27,2.2,2.27,88860,0.031818181818181746,-0.017316017316017285,0.008888888888888946,0.041284403669724634,0.0,0.031818181818181746,2.236,2.2125,,2.2247689993655557,2.192462492719562,0.03230650664599377,0.03503204387807853,-0.0027255372320847612,0.01423194125374175,-0.0012006771947509962,61.30818815349777,2.2125,0.06889160058801765,2.350283201176035,2.0747167988239648,0.1245497863738171,0.7086611412320749,0.07969791842858429,0.035109215166777216,14.783306091303793,34.61718338188341,30.497356386412324,63.33333333333335,60.000000000000036,1084880.0,489189.0,0.5427710531712335,-0.007858284846932791,-1.393412820303297,153081.5,-0.6639015996322843,0.5804751063975725,0.030837004405286274,0.025988700564971712,,3.0,5.0,0.041284403669724634,1.0
2009-05-08,2.18,2.31,2.18,2.27,148470,0.0,0.031818181818181746,-0.017316017316017285,0.05581395348837215,-0.03813559322033888,0.05581395348837215,2.2600000000000002,2.2185,,2.231727614847778,2.1982060117773723,0.033521603070405526,0.034729955716543935,-0.0012083526461384095,0.014767226022205078,-0.0005323139410301364,61.30818815349777,2.2185,0.0683855170878193,2.355271034175639,2.0817289658243614,0.12330045902694499,0.6882708583378282,0.08329092425511397,0.036692037116790296,14.553796664055813,34.18819320239377,27.09734923789709,63.33333333333335,55.55555555555558,1084880.0,542176.0,0.5349091797876309,-0.09722914653079393,-1.278981722347253,152856.5,-0.04534367161792477,0.9713031503403519,0.057268722466960305,0.023213883254451062,,4.0,5.0,0.0,0.0
2009-05-11,2.25,2.27,2.25,2.25,164050,-0.008810572687224627,-0.008810572687224627,0.022727272727272707,0.0,0.0,0.061320754716981174,2.2600000000000002,2.225,,2.2345387510250427,2.202042603497567,0.03249614752747565,0.03428319407873028,-0.0017870465512546327,0.014442732234433622,-0.0007942429116687257,59.89701764706778,2.225,0.06460405722960687,2.354208114459214,2.095791885540786,0.11614212535659674,0.5967431500128092,0.07877014395117726,0.03500895286718989,14.340680767325546,33.56815782409496,26.60591305447111,50.0,58.88888888888889,920830.0,591248.5,0.5330225335323685,-0.11863243284027263,-1.2465865126802729,156771.0,0.07625460829843231,1.0464307812031561,0.008888888888888898,0.011235955056179803,,0.0,5.0,0.017937219730941756,1.0
2009-05-12,2.23,2.27,2.2,2.27,131070,0.008888888888888946,0.0,0.0,-0.017316017316017285,0.041284403669724634,0.031818181818181746,2.252,2.2285,,2.239994327790421,2.2070764847199693,0.032917843070451536,0.034010123877074534,-0.0010922808066229986,0.014501252453943408,-0.00048118097208061614,60.86705449342588,2.2285,0.06507283368818766,2.358645667376375,2.0983543326236247,0.11680113742551064,0.6594367328417626,0.07814370509752173,0.03442453969053821,13.544662081111706,31.420309972358055,29.47387652754692,56.00000000000005,56.444444444444464,1051900.0,639018.0,0.5180854018046506,-0.04892995320749897,-1.0845735664411427,155468.0,-0.25513161476343055,0.8430673836416497,0.030837004405286274,0.01862239174332525,,1.0,5.0,0.0,0.0
2009-05-13,2.25,2.27,2.23,2.25,125860,-0.008810572687224627,0.0,-0.008810572687224627,0.022727272727272707,0.04166666666666652,-0.025974025974025983,2.2619999999999996,2.2255,,2.24153366197651,2.210256004370342,0.03127765760616796,0.033463630622893224,-0.002185973016725261,0.013901181158296872,-0.0009715435629890049,59.321763420194245,2.2255,0.06244787299904831,2.3503957459980964,2.100604254001903,0.11224061648896573,0.5980818033641176,0.07541915473341304,0.03351962432596135,12.80550187248457,30.229998114262333,28.35730241463548,48.00000000000004,51.333333333333364,926040.0,673560.5,0.4870570406600511,0.036098754817998895,-0.8843540586294006,154827.0,-0.30239996144199516,0.8129073094486103,0.017777777777777795,0.011008762075938039,,2.0,5.0,0.013636363636363447,1.0
2009-05-14,2.2,2.25,2.2,2.23,85580,-0.008888888888888946,-0.017621145374449365,-0.008888888888888946,-0.017621145374449365,0.022935779816513735,-0.017621145374449365,2.254,2.2235000000000005,,2.2397592524416625,2.2117185225651315,0.028040729876531056,0.032379050473620795,-0.0043383205970897384,0.012574318330282984,-0.0019454352453317212,57.74301775666645,2.2235000000000005,0.06158220864058576,2.346664417281172,2.100335582718829,0.11078427459516206,0.5263874913854408,0.07360350082388353,0.03300605418111369,12.0283718008462,28.763161920725263,29.89268637013306,43.47826086956526,49.15942028985512,840460.0,709583.5,0.4841925705969582,-0.0012001215154662677,-0.8282238145912435,153346.5,-0.7010804861282443,0.5580825124799066,0.02242152466367705,0.002923319091522103,,3.0,5.0,-0.008810572687224627,0.0
2009-05-15,2.27,2.27,2.23,2.25,128400,0.008968609865470878,0.0,-0.008810572687224627,-0.008810572687224627,0.04651162790697683,0.04166666666666652,2.25,2.228,,2.241334752066022,2.214554187560307,0.026780564505715088,0.031259353280039655,-0.004478788774324567,0.01190247311365115,-0.0019905727885886964,58.92037766681116,2.228,0.05996490201513061,2.3479298040302616,2.1080701959697388,0.10765691564655423,0.5917203199733764,0.07120325076503471,0.031645889228904316,11.282164126914212,29.61532357871933,28.693195133067547,52.17391304347831,47.884057971014535,968860.0,755941.0,0.4503969342351612,-0.05452664918417291,-0.5670213877123365,155852.0,-0.2882058914027687,0.8238585324538665,0.017777777777777795,0.009874326750448637,,4.0,5.0,0.0,0.0
2009-05-18,2.25,2.25,2.23,2.25,73730,0.0,0.008968609865470878,0.0,0.0,0.0,0.032110091743119185,2.25,2.2315,,2.2426678671327878,2.2171798032965806,0.025488063836207164,0.030105095391273158,-0.004617031555065994,0.011328028371647628,-0.002052014024473775,58.920377666811156,2.2315,0.05905171685190789,2.3496034337038156,2.1133965662961844,0.10585116173319793,0.5783211775467721,0.06754587571038938,0.0300203892046175,10.589257001120224,28.98896993880422,28.086344184280154,52.17391304347831,49.27536231884063,968860.0,797457.0,0.44973227009582745,-0.001149473296977131,-0.5519446863360319,154697.0,-0.8421727399895321,0.47660911329890043,0.008888888888888898,0.008290387631637808,,0.0,5.0,-0.008888888888888946,0.0
2009-05-19,2.25,2.27,2.2,2.23,194140,-0.008888888888888946,-0.008888888888888946,0.0,-0.017621145374449365,-0.03463203463203468,0.05188679245283012,2.242,2.237,,2.2407189644969745,2.218129447496834,0.022589517000140447,0.028601979713046618,-0.006012462712906171,0.010129828251184057,-0.0026961716201372964,57.07606661927471,2.237,0.052924971720152696,2.3428499434403056,2.1311500565596946,0.09463562220858786,0.4669343233804003,0.06772117030250441,0.030368237803813636,10.129716995468174,26.848651792402364,29.17690409389798,43.47826086956526,49.27536231884062,774720.0,833140.0,0.43824634613160335,-0.04608828566723321,-0.32021484868909983,160530.0,0.3547682606763793,1.2093689653024358,0.03139013452914791,-0.003129190880643784,,1.0,5.0,0.026905829596412634,1.0
2009-05-20,2.23,2.29,2.23,2.29,140070,0.026905829596412634,0.017777777777777892,0.017777777777777892,0.017777777777777892,0.040909090909090784,0.06018518518518512,2.25,2.2435,,2.248300662266671,2.2234531921266982,0.02484747013997257,0.02785107779843181,-0.003003607658459237,0.01085042364190942,-0.001311619064829361,61.018242523745386,2.2435,0.050915306353322184,2.3453306127066442,2.141669387293356,0.09077834874672981,0.7283203388648862,0.06716965813803981,0.029331728444558867,9.413087646538978,27.2624024811607,27.315291601674815,66.66666666666674,54.10628019323676,914790.0,864033.5,0.4430347842115663,-0.06633536537490951,-0.4222982798182832,155740.5,-0.16825223346134427,0.899380700588479,0.026200873362445438,0.020726543347448168,,2.0,5.0,-0.008733624454148492,0.0
2009-05-21,2.29,2.31,2.25,2.27,220190,-0.008733624454148492,0.017937219730941756,0.008888888888888946,0.017937219730941756,0.0,0.0,2.258,2.2435,,2.2516390219179523,2.226901103821017,0.024737918096935374,0.027228445858132524,-0.0024905277611971498,0.010897761276182983,-0.0010971487934789206,59.07076475359783,2.2435,0.050915306353322184,2.3453306127066442,2.141669387293356,0.09077834874672981,0.6301180425789136,0.0666575396996084,0.029364554933748194,9.021765824934636,27.652730044974046,25.5590681352327,50.0,53.38164251207733,694600.0,866234.0,0.4071236644128367,-0.07657219655408952,-0.1798955358529969,149066.5,0.8634950382620339,1.477125980686472,0.02643171806167403,0.01181190104747043,,3.0,5.0,0.048458149779735615,1.0
2009-05-22,2.27,2.38,2.23,2.38,428050,0.048458149779735615,0.0393013100436681,0.06726457399103136,0.057777777777777706,0.048458149779735615,0.008474576271186418,2.284,2.2445,,2.2713868646998057,2.2382417627972377,0.03314510190256792,0.028411777067019604,0.004733324835548315,0.013926513404440302,0.001988791947709376,65.57799722792356,2.2445,0.05345681976088166,2.351413639521763,2.137586360478237,0.0952672216723218,1.1336890251146012,0.0726105725782078,0.030508643940423446,9.562786186347491,30.458392392543463,21.7876179335858,99.99999999999999,72.22222222222224,1122650.0,876024.5,0.41942908300267095,0.03526000873589844,-0.120712633911529,156656.5,2.7181863143456853,2.7324113586094416,0.06302521008403358,0.06036979282691024,,4.0,5.0,0.0,0.0
2009-05-25,2.49,2.49,2.49,2.49,135370,0.04621848739495804,0.09691629955947145,0.0873362445414847,0.10666666666666669,0.10666666666666669,0.10666666666666669,2.332,2.2565,,2.3050196547459896,2.2568905211085535,0.048129133637436095,0.0323552483811029,0.015773885256333192,0.01932896933230365,0.006334893677242245,70.61006024898384,2.2565,0.07665884780877187,2.409817695617544,2.103182304382456,0.13588982549749076,1.261490704186142,0.0752812459654787,0.030233432114650075,11.151617329706784,37.716486204350446,19.51363290018807,100.0,83.33333333333333,1258020.0,896341.0,0.4097178739849287,0.11263735126794465,-0.2764941256131826,159667.5,-0.24755504005929813,0.8478243850501824,0.0,0.10347883890981624,,0.0,5.0,0.0,0.0
2009-05-26,2.59,2.59,2.59,2.59,41150,0.04016064257028096,0.08823529411764697,0.1409691629955947,0.16143497757847536,0.1409691629955947,0.18807339449541272,2.404,2.277,,2.348862784785068,2.2815652973227345,0.06729748746233355,0.03934369619734904,0.027953791264984512,0.025983585892792878,0.010792969600380122,74.2897279937398,2.277,0.10478549517943797,2.486570990358876,2.067429009641124,0.18407640786901716,1.2467636610010016,0.07704687125365876,0.029747826738864388,13.364889993474414,43.49066280826243,17.704564084332926,100.0,100.0,1299170.0,927207.5,0.4035531390674722,-0.02985740328386426,-0.2687359781565728,153232.5,-1.1031165410235408,0.2685461635096993,0.0,0.13746157224418076,,1.0,5.0,0.0,0.0
2009-05-27,2.72,2.72,2.72,2.72,26130,0.050193050193050315,0.09236947791164662,0.14285714285714302,0.18777292576419224,0.2088888888888889,0.2592592592592593,2.49,2.305,,2.405960817895058,2.314041941965495,0.09191887592956283,0.049858732143791794,0.04206014378577103,0.033793704385868685,0.015463288156533467,78.12417234252646,2.305,0.14058149911968099,2.586162998239362,2.023837001760638,0.2439592175612685,1.2380060722760875,0.08082923759268316,0.02971663146789822,16.143275978287534,49.9824914493019,15.670652488275557,100.0,100.0,1325300.0,964429.0,0.4227389344472991,-0.16358115217748467,-0.4359477754728731,149490.5,-1.17537325694452,0.1747937159886414,0.0,0.18004338394793917,,2.0,5.0,0.0,0.0
