item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,18247707167605.0,20111630644000.0,18514356280473.0,19117672263638.0,18737677262608.0,20452516218320.0,19145033299439.0,17317638155803.0,17093939256044.0,15593928070277.0,15937439704720.0,15524700200042.0,17570501884541.0,22701649357883.0,18542925212171.0,20177079667677.0,26689145099068.0,27653355464071.0,24329090223763.0,22051958440531.0,21214481409153.0,24042648640474.0,22153384035171.0,22603622817744.0,23314997603580.0,30071154684526.0,25256616229052.0,24960846410089.0,25675428574505.0,30103972384355.0,35711043233606.0,43706104716897.0,38034487298288.0,43294006885153.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-85390597008.0,-86248297067.0,-88180008335.0,-104096134908.0,-98544385532.0,-99663512151.0,-106601533179.0,0.0,0.0,0.0,0.0,0.0,-3859680.0,-4044150.0,0.0,7903830.0,0.0,0.0,0.0,0.0,0.0,0.0,-27223345010.0,-33007044207.0,0.0,-19151087054.0,-4608203581.0,-15729073724.0,0.0,-23551139692.0,-20908333380.0,-23034107896.0,-14878267020.0,-44870933464.0
Doanh thu thuần,Net sales,net_sales,18162316570597.0,20025382346933.0,18426176272138.0,19013576128730.0,18639132877076.0,20352852706169.0,19038431766260.0,17317638155803.0,17093939256044.0,15593928070277.0,15937439704720.0,15524700200042.0,17570498024861.0,22701645313733.0,18542925212171.0,20177087571507.0,26689145099068.0,27653355464071.0,24329090223763.0,22051958440531.0,21214481409153.0,24042648640474.0,22126160690161.0,22570615773537.0,23314997603580.0,30052003597472.0,25252008025471.0,24945117336365.0,25675428574505.0,30080421244663.0,35690134900226.0,43683070609001.0,38019609031268.0,43249135951689.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-14168872218448.0,-15242419791203.0,-13631318877106.0,-14279790809947.0,-14293133166039.0,-15879528096173.0,-14708135193587.0,-13476376190422.0,-13782167020648.0,-13074797025461.0,-13031056098632.0,-12904918186602.0,-14301032879540.0,-18919436564738.0,-15135594633210.0,-16650437066443.0,-21552667404503.0,-20741127121257.0,-19932077727603.0,-17183140316181.0,-16372246909841.0,-19699873068605.0,-18444528562828.0,-18512336516353.0,-19623882865000.0,-24316338397828.0,-21068589647908.0,-20900958213404.0,-21585918203089.0,-25126468378917.0,-31587801013302.0,-39778314373422.0,-33511417706493.0,-35465901292563.0
Lợi nhuận gộp,Gross Profit,gross_profit,3993444352149.0,4782962555730.0,4794857395032.0,4733785318783.0,4345999711037.0,4473324609996.0,4330296572673.0,3841261965381.0,3311772235396.0,2519131044816.0,2906383606088.0,2619782013440.0,3269465145321.0,3782208748995.0,3407330578961.0,3526650505064.0,5136477694565.0,6912228342814.0,4397012496160.0,4868818124350.0,4842234499312.0,4342775571869.0,3681632127333.0,4058279257184.0,3691114738580.0,5735665199644.0,4183418377563.0,4044159122961.0,4089510371416.0,4953952865746.0,4102333886924.0,3904756235579.0,4508191324775.0,7783234659126.0
Doanh thu hoạt động tài chính,Financial income,financial_income,301668513878.0,266340989241.0,450335231536.0,457633987428.0,394004054840.0,287681238861.0,447416007475.0,537214955226.0,376880014253.0,402101766017.0,383943986688.0,288192136505.0,263141362020.0,204424680589.0,415852106606.0,303389017848.0,261502620898.0,379925971606.0,437067541966.0,489577196080.0,536057465928.0,598486949160.0,594196246031.0,544174987204.0,462936897559.0,444796020763.0,409126391431.0,419753041491.0,357168545828.0,401552949675.0,396554976676.0,425200573105.0,384755468683.0,355944779456.0
Chi phí tài chính,Financial expenses,financial_expenses,-172437899611.0,-137042609936.0,-225692712533.0,-79363917402.0,-60323707783.0,-73893148439.0,-48459077931.0,-60028871886.0,-82831154875.0,-34273491352.0,-17969007950.0,-25865452365.0,-55772781462.0,-113295357252.0,-119787821220.0,-113893085929.0,-102138183609.0,-202982457054.0,-183358646428.0,-182916189988.0,-75230970256.0,-95220051108.0,-278491969211.0,-137770087314.0,-181218276653.0,-229062513900.0,-108817637558.0,-140949317288.0,-117666445383.0,-100459839323.0,-85778280778.0,-79674722486.0,-118408271484.0,-94924087954.0
Chi phí lãi vay,Interest expenses,interest_expenses,-124754106422.0,-109528560005.0,-106709764794.0,-99542113714.0,-58877675529.0,-54162787529.0,-44423415262.0,-41600058731.0,-34245067519.0,-26386611740.0,-16710537457.0,-24808582325.0,-52814030559.0,-69687381742.0,-85021638451.0,-96615692625.0,-81978340051.0,-91456259218.0,-67533785424.0,-95892638404.0,-62075197062.0,-62362003722.0,-105613394329.0,-109925461445.0,-108404069269.0,-84360661851.0,-68861336867.0,-57220327241.0,-54571826113.0,-57658298922.0,-53330836850.0,-54245962520.0,-53307964713.0,-59306419055.0
Chi phí bán hàng,Selling expenses,selling_expenses,-616910312067.0,-664084091465.0,-663520617094.0,-693059742674.0,-617874883519.0,-582182174319.0,-741409051090.0,-452908475215.0,-438687478604.0,-445281093966.0,-512610886039.0,-546429628222.0,-534099757168.0,-491102076276.0,-468128134854.0,-639253077504.0,-601377719260.0,-541242311839.0,-615528718089.0,-682240838458.0,-636102884351.0,-546445908309.0,-661570491796.0,-699752578635.0,-585203252226.0,-544935335647.0,-616316725264.0,-668833753996.0,-599658773024.0,-569501759353.0,-690136384446.0,-742707036610.0,-623721077879.0,-620075569638.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-195447512170.0,-346915114187.0,-290060423243.0,-298224109042.0,-247727062810.0,-284978196410.0,-302592787136.0,-39944797410.0,-194516445449.0,-164540737641.0,-155124068745.0,-255023771785.0,-353141885879.0,-437742023739.0,-159808010562.0,-528380477059.0,-351200072952.0,-175120925717.0,-198174171545.0,-350258369362.0,-426731884204.0,-306082777124.0,-336197063220.0,-405845159047.0,-217952939421.0,-1180573021628.0,-700814399681.0,-1097693949210.0,-317842385886.0,1282797122580.0,-525973477554.0,-1763015602591.0,-396928659943.0,7925665630.0
