entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2024-06-18,2024-06-24,32.79,32.37,3000,4,-1260000.000000015,-1748070.000000015,-0.017734887042018584,fixed_horizon_exit
2024-06-25,2024-07-01,32.37,33.08,3000,4,2130000.000000015,1638060.000000015,0.016834418897762247,fixed_horizon_exit
2024-07-02,2024-07-08,33.4,36.07,2900,4,7743000.0,7235471.0,0.07455119700718324,fixed_horizon_exit
2024-07-09,2024-07-15,36.07,34.91,2900,4,-3364000.0,-3876923.0,-0.036989231960254706,fixed_horizon_exit
2024-07-31,2024-08-06,33.4,32.32,3000,4,-3240000.0,-3731280.0,-0.03716399536256828,fixed_horizon_exit
2024-08-15,2024-08-21,32.06,33.31,3000,4,3749999.999999985,3257849.999999985,0.03380481706580585,fixed_horizon_exit
2024-08-22,2024-08-28,33.31,33.4,3000,4,270000.0,-230460.0,-0.0023016111277894525,fixed_horizon_exit
2024-08-29,2024-09-06,33.48,33.17,3000,4,-930000.0,-1429410.0,-0.014203075330819841,fixed_horizon_exit
2024-09-11,2024-09-17,33.48,33.75,3000,4,810000.0,305370.0,0.003034254072500161,fixed_horizon_exit
2025-04-03,2025-04-10,25.54,25.72,3900,4,702000.0,201864.0,0.0020225797426290724,fixed_horizon_exit
2025-04-11,2025-04-17,26.07,27.55,3800,4,5624000.0,5111798.0,0.05149692942461835,fixed_horizon_exit
2025-04-18,2025-04-24,27.99,28.44,3800,4,1710000.0,1173060.0,0.011006925056639133,fixed_horizon_exit
2025-04-25,2025-05-06,28.8,30.54,3700,4,6438000.0,5885886.0,0.05512516633399867,fixed_horizon_exit
2025-05-07,2025-05-13,30.54,30.14,3700,4,-1480000.0,-2040550.0,-0.01802223973794389,fixed_horizon_exit
