item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,539234626875.0,871098289790.0,1330126517856.0,813507497455.0,332275706000.0,603072026961.0,392044218851.0,1221269278394.0,416200981528.0,241937846123.0,683433579639.0,918450344745.0,235764175742.0,400773524013.0,150941135190.0,4418040663757.0,587408368324.0,1240687933919.0,881714640535.0,1629030474887.0,235132891025.0,953347465831.0,356979949380.0,1635961484491.0,204643091067.0,252291138135.0,370575024423.0,6368541228568.0,1291159914501.0,772555911115.0,1877218621324.0,1704152132207.0,1279401152222.0,415142651112.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,0.0,0.0,0.0,-2560451561.0,0.0,0.0,0.0,-43303581914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần,Net sales,net_sales,539234626875.0,871098289790.0,1330126517856.0,813507497455.0,332275706000.0,603072026961.0,389483767290.0,1221269278394.0,416200981528.0,241937846123.0,640129997725.0,918450344745.0,235764175742.0,400773524013.0,150941135190.0,4418040663757.0,587408368324.0,1240687933919.0,881714640535.0,1629030474887.0,235132891025.0,953347465831.0,356979949380.0,1635961484491.0,204643091067.0,252291138135.0,370575024423.0,6368541228568.0,1291159914501.0,772555911115.0,1877218621324.0,1704152132207.0,1279401152222.0,415142651112.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-358279114990.0,-507951218001.0,-692246234413.0,-495220204485.0,-236663031514.0,-353628388235.0,-149836261032.0,-739517986068.0,-259299416252.0,-103502675616.0,-515126072523.0,-668021896903.0,-195648416414.0,-284505393212.0,-74550364761.0,-2872587525170.0,-337298997681.0,-679332498157.0,-523622813289.0,-814628976212.0,-75449742590.0,-392561104360.0,-207210558447.0,-944162992602.0,-118105411704.0,-123724057283.0,-242284606180.0,-3654568252558.0,-878347824670.0,-440758059296.0,-1049763211007.0,-918937430888.0,-898474872034.0,-178322098209.0
Lợi nhuận gộp,Gross Profit,gross_profit,180955511885.0,363147071789.0,637880283443.0,318287292970.0,95612674486.0,249443638726.0,239647506258.0,481751292326.0,156901565276.0,138435170507.0,125003925202.0,250428447842.0,40115759328.0,116268130801.0,76390770429.0,1545453138587.0,250109370643.0,561355435762.0,358091827246.0,814401498675.0,159683148435.0,560786361471.0,149769390933.0,691798491889.0,86537679363.0,128567080852.0,128290418243.0,2713972976010.0,412812089831.0,331797851819.0,827455410317.0,785214701319.0,380926280188.0,236820552903.0
Doanh thu hoạt động tài chính,Financial income,financial_income,18281680442.0,34766985267.0,32864774274.0,43131887133.0,15687950669.0,40902867670.0,41626425710.0,21926542368.0,15467130745.0,46134599972.0,16352207379.0,648756196176.0,7791378766.0,9006530545.0,371610826905.0,56451883619.0,23479877762.0,26144642946.0,29057763524.0,306975572543.0,45770503740.0,40537975772.0,32040129694.0,127716556751.0,25667172205.0,249960739195.0,21432645938.0,39610615095.0,48094220472.0,44079687935.0,29030879199.0,534192581857.0,68222638347.0,90799712904.0
Chi phí tài chính,Financial expenses,financial_expenses,-3912104380.0,-4206639013.0,-11759604939.0,-17136333731.0,-14376686745.0,-21242246509.0,-7251364399.0,-1578509265.0,-3234822963.0,-6216230000.0,-11633725815.0,-81438055576.0,-21166104901.0,-21026851227.0,-18628196809.0,-51541048789.0,-38691565722.0,-42410165949.0,-47985695819.0,-69491507319.0,-76533717490.0,-74521162191.0,-66351291918.0,-87111422783.0,-50550210595.0,-67601248657.0,-60008397123.0,-153135894267.0,-99001908310.0,-49180284135.0,-136372487459.0,-362880874966.0,-91588002956.0,-68840179269.0
Chi phí lãi vay,Interest expenses,interest_expenses,-3865168041.0,-4155222031.0,-9793190775.0,-6433506703.0,-13952140015.0,-21228824792.0,-6737067360.0,-1153734000.0,-3089672208.0,-6072153565.0,-2483833074.0,-43229236526.0,-20604116550.0,-20085519040.0,-18790720779.0,-42983576125.0,-33936360242.0,-47165371429.0,-38708890266.0,-27818714737.0,-76533717490.0,-74521162191.0,-66199867579.0,-44926305881.0,-48388960594.0,-69762498658.0,-60008397123.0,-51382581768.0,-99001908310.0,-35713417510.0,-131343737460.0,1504574311.0,-86429252957.0,-61281226604.0
Chi phí bán hàng,Selling expenses,selling_expenses,-58654288572.0,-61571178763.0,-44930861868.0,-86624069523.0,-21795746969.0,-33237909961.0,-18262209658.0,-45990999003.0,-6951301662.0,-8428022407.0,-9949441747.0,-42330003487.0,-10429328825.0,-16297783297.0,-8978612957.0,-380361058911.0,-59206599885.0,-158195820244.0,-107225640002.0,-186284914230.0,-37066573702.0,-128026167740.0,-72374780736.0,-186977810202.0,-32913754537.0,-42432673902.0,-27999139966.0,-639099088211.0,-99284896697.0,-121139951391.0,-208075808502.0,-271153195475.0,-102277704361.0,-11271220873.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-46567790726.0,-44477968219.0,-56248634828.0,-91502954898.0,-65365581717.0,-69432543529.0,-77195091045.0,-93574451008.0,-68732833652.0,-90099713213.0,-79285733084.0,-128695329496.0,-127257423307.0,-103384858908.0,-127680883728.0,-222480437531.0,-134509769089.0,-149822766316.0,-160134293688.0,-199154321043.0,-141346606926.0,-122217353455.0,-124983606680.0,-167291164072.0,-111629808631.0,-141175975630.0,-136166873481.0,-262196994082.0,-138768880363.0,-85244840252.0,-201022766164.0,-167714565101.0,-85966608851.0,-183618196573.0
