date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-06-08,30.89201638062201,31.277590095200505,31.702092712266285,32.13043586786751,32.51680621791079,0.49665,31.7
2026-06-09,30.55094293068562,31.08629901411139,31.69582316684709,32.31839810817617,32.8943822342554,0.49665,31.7
2026-06-10,30.308168706439567,30.956305378272987,31.68894607588167,32.44970760852095,33.14725967639722,0.49665,31.7
2026-06-11,30.105320702767386,30.84705033178469,31.6834509400697,32.563378973937176,33.384069991375455,0.49665,31.7
2026-06-12,29.938143113634155,30.742295784179042,31.684740029987765,32.64350576377288,33.5664457346909,0.49665,31.7
2026-06-15,29.773057268527868,30.67803888846312,31.676419875121667,32.76046540847472,33.7606808598567,0.49665,31.7
2026-06-16,29.635659108893428,30.589230462046558,31.688014258373123,32.84585994055546,33.944495779952355,0.49665,31.7
2026-06-17,29.491174129030338,30.512008949881913,31.686297687106702,32.93386544142446,34.06751379970867,0.49665,31.7
2026-06-18,29.35536928042023,30.450610919537823,31.700327346664004,33.00946162833459,34.22435655376956,0.49665,31.7
2026-06-19,29.257642675599868,30.379142556073916,31.687295843674157,33.07990556392083,34.39516128130874,0.49665,31.7
2026-06-22,29.131407618260244,30.3129710001147,31.68485656942668,33.129977063863905,34.502655180211924,0.49665,31.7
2026-06-23,29.005947835328048,30.24504679150047,31.678526174872687,33.17621584652015,34.63954484351453,0.49665,31.7
2026-06-24,28.899820267632368,30.200277108885185,31.666368087725623,33.27222109627452,34.78558903218708,0.49665,31.7
2026-06-25,28.795304072278075,30.150856705146488,31.67438330666083,33.32113561194045,34.89361075130533,0.49665,31.7
2026-06-26,28.685975985803665,30.068469142046332,31.691747140268788,33.383706379649084,34.995519931907246,0.49665,31.7
2026-06-29,28.613193805703258,30.011070132635894,31.667413397542557,33.42139099286875,35.12180066538534,0.49665,31.7
2026-06-30,28.514812510764088,29.98060194638598,31.659127966617657,33.48628050546605,35.20732356258456,0.49665,31.7
2026-07-01,28.443992426751812,29.918051553846446,31.658848606085307,33.52308933842865,35.32909668142252,0.49665,31.7
2026-07-02,28.337018231977382,29.864134817219206,31.661464233615753,33.57288233368825,35.432841973537975,0.49665,31.7
2026-07-03,28.24574968641064,29.831408180298045,31.675818567860887,33.661508762295924,35.53973207428051,0.49665,31.7
