date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-13,13.048654321175357,13.294117487936298,13.555700499519308,13.790023807789984,14.116162786623931,0.5104,13.55
2026-08-14,12.77348033843971,13.20467510124126,13.507825806535118,13.864892289830221,14.334538165179321,0.4758,13.55
2026-08-17,12.707405228614242,13.108518814212394,13.515782979020631,13.912921060957718,14.403489619564954,0.47915,13.55
2026-08-18,12.500093377796588,13.071950708324318,13.515182444475784,13.930104376760704,14.50947816539392,0.44925,13.55
2026-08-19,12.363795900182325,12.966552856104164,13.474125107439788,14.02290949685372,14.723970046608866,0.473,13.55
2026-08-20,12.274902207145614,12.84595718923074,13.453941469927575,14.088458352166242,14.872704527908965,0.45505,13.55
2026-08-21,12.149192441840292,12.78179477627939,13.450858785829677,14.168304058444383,15.06460347349274,0.46065,13.55
2026-08-24,12.075889770060067,12.706682389874967,13.435444538473028,14.202120304240756,15.230780081861285,0.45645,13.55
2026-08-25,11.983261000050494,12.649168938891732,13.408537861203959,14.256926218225082,15.353877888214305,0.4521,13.55
2026-08-26,11.896204573342063,12.576694067846931,13.392084902793368,14.294198386267432,15.475355989536384,0.44965,13.55
2026-08-27,11.817845703332413,12.529076267564339,13.383456521125229,14.361344562624803,15.533117392591693,0.45335,13.55
2026-08-28,11.704888339377058,12.469370626309521,13.382876581970493,14.413224013082944,15.629707441743934,0.45355,13.55
2026-08-31,11.63270272815738,12.417357550287985,13.362588108208456,14.443777283801708,15.75390528925257,0.4503,13.55
2026-09-01,11.56767211053837,12.368769417169425,13.343512541725943,14.484099276026885,15.880739852445329,0.4474,13.55
2026-09-02,11.513770601507783,12.3212172285501,13.33845018931892,14.51595227133744,15.936039602445247,0.44515,13.55
2026-09-03,11.45208378212408,12.285259531477745,13.336097225531157,14.549322284005187,16.023725162589493,0.44825,13.55
2026-09-04,11.357629755423561,12.24621660458484,13.334030465857673,14.610902373177177,16.081394640148492,0.45125,13.55
2026-09-07,11.287749540443393,12.215995503025045,13.318880407110402,14.648823492212887,16.123815760737426,0.45085,13.55
2026-09-08,11.244582031759391,12.172151963680099,13.312311104572483,14.686802933091403,16.217687903553987,0.4469,13.55
2026-09-09,11.15842745798968,12.119150221307063,13.293054134487864,14.70251566239473,16.29088291243572,0.445,13.55
