entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2026-02-03,2026-02-09,39.41,39.5,2500,4,225000.0,-268300.0,-0.002717731246464189,fixed_horizon_exit
2026-02-11,2026-02-24,39.88,39.97,2400,4,216000.0,-263208.0,-0.0027445109780439123,fixed_horizon_exit
2026-02-25,2026-03-03,40.21,40.73,2400,4,1248000.0,761736.0,0.007877555011836561,fixed_horizon_exit
2026-03-04,2026-03-10,41.11,39.41,2400,4,-4080000.0,-4561080.0,-0.04613613930009113,fixed_horizon_exit
2026-03-11,2026-03-17,39.22,41.25,2400,4,4872000.0,4386744.0,0.0465110065437712,fixed_horizon_exit
2026-03-19,2026-03-25,41.49,39.5,2400,4,-4776000.0,-5259552.0,-0.052714046479227616,fixed_horizon_exit
2026-04-01,2026-04-07,40.26,44.89,2300,4,10649000.0,10154063.0,0.10943859920496811,fixed_horizon_exit
2026-04-08,2026-04-14,44.98,45.08,2300,4,230000.0,-287960.0,-0.0027779035082347533,fixed_horizon_exit
2026-04-15,2026-04-21,45.31,44.42,2300,4,-2047000.0,-2561924.0,-0.024534466709925987,fixed_horizon_exit
2026-04-22,2026-04-29,44.65,44.42,2200,4,-506000.0,-995632.0,-0.010115491301830828,fixed_horizon_exit
2026-05-04,2026-05-08,44.6,49.9,2200,4,11660000.0,11134420.0,0.11325107632269094,fixed_horizon_exit
2026-05-11,2026-05-15,49.9,52.3,2200,4,5280000.0,4715260.0,0.04286617146468586,fixed_horizon_exit
2026-05-18,2026-05-22,52.4,54.0,2200,4,3520000.0,2933040.0,0.0253919641632765,fixed_horizon_exit
2026-05-25,2026-05-29,54.7,51.8,2100,4,-6090000.0,-6646080.0,-0.057741920181574695,fixed_horizon_exit
2026-06-01,2026-06-05,51.8,46.3,2100,4,-11550000.0,-12059250.0,-0.11063779776354626,fixed_horizon_exit
2026-06-08,2026-06-12,46.3,46.2,2100,4,-210000.0,-695520.0,-0.0071390695929954345,fixed_horizon_exit
2026-06-15,2026-06-19,46.2,49.2,2100,4,6300000.0,5796000.0,0.05962101770485004,fixed_horizon_exit
2026-06-22,2026-06-26,50.5,54.7,2100,4,8820000.0,8263290.0,0.07776328531056699,fixed_horizon_exit
2026-06-29,2026-07-03,54.7,51.3,2000,4,-6800000.0,-7326600.0,-0.06683707539217726,fixed_horizon_exit
2026-07-06,2026-07-10,52.0,51.6,2000,4,-800000.0,-1317600.0,-0.012643942883463842,fixed_horizon_exit
2026-07-13,2026-07-17,51.7,53.5,2000,4,3600000.0,3072200.0,0.029652493851754905,fixed_horizon_exit
2026-07-20,2026-07-24,53.8,54.0,2000,4,400000.0,-139200.0,-0.0012910981011953788,fixed_horizon_exit
2026-07-27,2026-07-31,54.1,53.0,2000,4,-2200000.0,-2734400.0,-0.025221276485845316,fixed_horizon_exit
2026-08-03,2026-08-07,53.2,52.3,1900,4,-1710000.0,-2210270.0,-0.02182289556225894,fixed_horizon_exit
