date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,target_entry_open_5d,target_exit_close_5d,target_return_5d,target_market_return_5d,target_excess_return_5d,swing_execution_open,swing_execution_close,target_entry_open_10d,target_exit_close_10d,target_return_10d,target_market_return_10d,target_excess_return_10d,target_entry_open_20d,target_exit_close_20d,target_return_20d,target_market_return_20d,target_excess_return_20d,predicted_excess_return_5d,entry_margin,fold
2023-06-20,42.53,43.45,42.26,43.06,236425,0.012461791676463774,-0.010569852941176516,-0.018015963511972655,-0.043960923623445725,-0.022474460839954524,-0.015096065873741904,43.31,43.2935,37.996833333333335,43.448312907206684,42.41740026661701,1.0309126405896762,1.4283864486660125,-0.39747380807633625,0.0239413060982275,-0.009230696889835955,53.767631100011805,43.2935,1.02759440596532,45.34868881193064,41.23831118806936,0.09494214198115843,0.44319256735816653,1.5149104901343808,0.03518138620841572,48.24623517384384,26.932041967902922,19.984320824486165,26.54545454545456,25.8819073083779,15327395.0,16049093.5,0.3309479176796505,0.6631583410157174,0.2034865071057158,601909.95,-1.3916084345924538,0.39279131371727616,0.02763585694379946,-0.005393419335465999,0.13325233243121137,1.0,6.0,0.030330882352941124,1.0,1105.75,1111.72,0.005717387371087401,-0.009568269693352116,0.04303607449453506,0.09256563225185312,0.0067444043053763725,-0.03439265393009361,-0.05813214036827696,-0.0557335856254525,1.00489132793206,0.20581039574282706,43.52,45.57,0.04710477941176472,0.019411717128144268,0.02769306228362045,43.52,44.84,43.52,46.37,0.06548713235294112,0.017317768012006463,0.04816936434093466,43.52,52.0,0.19485294117647056,0.0551436556936542,0.13970928548281636,0.0005768531,0.005,1
2023-06-21,43.52,45.11,43.06,44.84,734105,0.04133766836971664,0.05431460145779465,0.030330882352941124,0.028676301904106527,0.03199079401611038,0.04473438956197584,43.56,43.3895,38.30916666666667,43.66241861379027,42.59685209871945,1.0655665150708202,1.355822461946974,-0.29025594687615386,0.02376374922102632,-0.006473147789387909,60.78490472173487,43.3895,1.0792515681627508,45.5480031363255,41.2309968636745,0.09949426180645086,0.8359967320847274,1.5531311694104963,0.03463718040612168,46.78459396795256,32.027247435405144,18.100207230648213,58.90909090909095,34.1212121212121,16061500.0,16047604.6,0.3553445961524724,0.5014007054991851,-0.3421663321175968,620885.3,0.43971309717872425,1.1823520382911303,0.04571810883140047,0.0334297468281497,0.17047703987296337,2.0,6.0,-0.001558672901358138,0.0,1112.73,1118.46,0.006062677652646453,0.0009307153979702942,0.05337213573305455,0.09078727701326438,0.03527499071707019,0.027745586506136233,-0.008637746171078708,-0.00820008986194376,1.0839079600350412,0.2222759017755773,44.91,45.9,0.02204408817635284,0.010779517141563222,0.011264571034789617,44.91,44.84,44.91,46.17,0.028056112224448926,0.007467523818825761,0.020588588405623165,44.91,51.47,0.1460699176130038,0.041528666944885995,0.10454125066811781,0.0005768531,0.005,1
2023-06-22,44.91,45.04,44.25,44.84,303537,0.0,0.04133766836971664,0.05431460145779465,0.02257696693272515,0.03341783821156952,0.057796650153338014,43.758,43.512,38.61483333333333,43.843584980899465,42.763011202518015,1.0805737783814493,1.3007727252338692,-0.22019894685241992,0.024098433951415015,-0.004910770447199373,60.784904721734875,43.512,1.0987006680202247,45.70940133604045,41.31459866395955,0.10100208384080023,0.8021751143541576,1.4986218001668894,0.0334215388083606,45.427355705339224,30.8213048691299,17.418668475191144,58.90909090909095,48.121212121212125,16061500.0,16061750.4,0.35121415432564534,0.4435905284751242,-0.2710378979551277,620427.45,-1.2279256942758958,0.4892385080640775,0.017618198037466528,0.03052031623460194,0.1612117968483615,3.0,6.0,0.030902623388172623,1.0,1126.21,1125.3,0.0061155517407862625,0.007457675676159514,0.05698693442792324,0.09163304878276354,-0.0061155517407862625,0.015119291256565637,0.0008097157254147724,0.0007660602974748354,1.041859378902314,0.21399432321932765,44.98,45.44,0.010226767452200969,-0.0008966619318181435,0.011123429384019112,44.98,46.37,44.98,46.04,0.023566029346376194,-0.00015980113636371307,0.023725830482739907,44.98,52.33,0.163405958203646,0.04120205965909074,0.12220389854455527,0.0005768531,0.005,1
2023-06-23,44.98,46.63,44.05,46.37,1257882,0.034121320249776765,0.034121320249776765,0.07686948444031572,0.06548713235294112,0.05266742338251995,0.09389006841236136,44.328,43.711,38.9505,44.23226421460724,43.03019555788705,1.2020686567201935,1.2810319115311342,-0.07896325481094069,0.025923412911800593,-0.001702895294607304,65.9386702704241,43.711,1.2365695332409297,46.184139066481855,41.23786093351814,0.11315865875783471,1.0375759163803389,1.5758631001549692,0.0339845395763418,44.913481415362774,34.423912655021454,15.381682038018402,86.72727272727265,68.18181818181814,17319382.0,16138790.3,0.3677853168112472,0.2816392493069027,-0.7347494027225919,662983.1,2.0565440228105247,1.8973062812611665,0.05563942204011226,0.06083136967811309,0.1904853596231113,4.0,6.0,-0.026905829596412523,0.0,1126.4,1129.38,0.003625699813383232,0.012697046322698746,0.06168684665714075,0.09066487857600265,0.030495620436393533,0.05279008603024238,0.03220322175522061,0.03033212840171906,1.0789760409876856,0.22141156507113566,46.83,45.64,-0.025411061285500747,-0.00876044173863788,-0.016650619546862866,46.83,45.57,46.83,49.02,0.046764894298526594,0.007070295908254254,0.03969459839027234,46.83,52.46,0.12022207986333555,0.04939473311623965,0.0708273467470959,0.0005768531,0.005,1
2023-06-26,46.83,46.83,45.04,45.57,521577,-0.017252533965926187,0.016280107047279113,0.016280107047279113,0.07147895603103693,-0.014276443867618394,0.08011377103579043,44.936,43.88,39.25466666666667,44.43806972005228,43.21832922026579,1.2197404997864965,1.2687736291822067,-0.04903312939571025,0.02676630458166549,-0.0010759958173296082,61.395186841199674,43.88,1.2486666573053142,46.37733331461063,41.382666685389374,0.11382558407523374,0.8383609208495851,1.5911585930010428,0.03491680037307533,44.521130271525784,32.555606313629916,14.145690901516536,72.18181818181816,72.60606060606055,16797805.0,16209154.15,0.37469149010814684,0.3112857141305892,-0.8481562990363843,669659.15,-0.5212572339182882,0.7788693695889917,0.039280228220320366,0.03851412944393795,0.16088108420230274,0.0,6.0,0.007294429708222694,1.0,1130.08,1132.03,0.002346420159733631,0.02409082685000885,0.05307075480474044,0.08618852510413944,-0.019598954125659818,0.04738812918102808,0.027043016231049988,0.025680151222188474,1.0490559436115876,0.21608531213354912,45.24,46.37,0.02497789566755082,-0.007976730862456427,0.03295462653000725,45.24,45.57,45.24,49.68,0.09814323607427045,0.012753955312678977,0.08538928076159147,45.24,48.82,0.07913351016799286,0.04950861575073828,0.029624894417254577,0.0005768531,0.005,1
2023-06-27,45.24,45.84,45.17,45.57,304553,0.0,-0.017252533965926187,0.016280107047279113,0.05829075708313969,0.011767317939609168,0.05024199124222162,45.438,43.989,39.52733333333334,44.612212840044236,43.39252705580165,1.2196857842425857,1.2589560601942826,-0.039270275951696965,0.026765103889457662,-0.0008617572076299532,61.395186841199674,43.989,1.297823684405121,46.58464736881024,41.39335263118976,0.11801347467822595,0.8045483024769812,1.5253615506438256,0.03347293286468785,44.15680420939144,31.534197126087015,13.701879826036677,72.18181818181816,77.03030303030296,16797805.0,16237510.4,0.36364593881662755,0.4774256788682375,-0.4829953683092999,642879.2,-1.1574826404220506,0.47373285681042415,0.014702655255650685,0.03594080338266381,0.15287311733652653,1.0,6.0,-0.005847953216374324,0.0,1134.55,1134.33,0.002031748275222345,0.020337854855539073,0.05220537080840404,0.08620608152067916,-0.002031748275222345,0.037952902227600616,-0.0019633795661824216,-0.0018659661133205718,0.9896387739961683,0.2124831455536407,46.17,46.37,0.004331817197314125,-0.004555127596334807,0.008886944793648932,46.17,45.9,46.17,51.2,0.10894520251245399,0.012829982940255613,0.09611521957219837,46.17,49.02,0.06172839506172845,0.05163650433528555,0.010091890726442898,0.0005768531,0.005,1
2023-06-28,46.17,47.56,45.7,45.9,938648,0.007241606319947191,0.007241606319947191,-0.010135863704981651,0.0236396074933094,0.05299380591878866,0.08280254777070062,45.65,44.1645,39.80983333333334,44.81033394157589,43.578265792408935,1.232068149166956,1.2535784779888173,-0.021510328821861213,0.026842443336970723,-0.00046863461485536416,62.627151593734126,44.1645,1.3075025410110197,46.779505082022034,41.54949491797796,0.11842113380756206,0.8318349191616172,1.558550011312124,0.033955337937083316,44.514712104448684,36.54100047013668,12.45224116666427,72.14765100671136,72.17042912344918,17736453.0,16340364.1,0.3508711551402102,0.3956809954728044,-0.31855417295603355,662246.55,0.9254386921629653,1.4173694072094447,0.04052287581699345,0.039296267364059334,0.15298146605319451,2.0,6.0,-0.008726003490401535,0.0,1137.18,1138.35,0.003543942239030873,0.017783380719918362,0.05876280030134762,0.08399669552237327,0.0036976640809163186,0.005856226773391038,0.024039747469353,0.022705508223854087,1.026584219752898,0.2206836513717408,45.84,46.17,0.007198952879581055,-0.0042126696038337075,0.011411622483414763,45.84,45.44,45.84,51.67,0.12718150087260027,0.012971511821804116,0.11420998905079616,45.84,48.22,0.05191972076788831,0.05390461813905301,-0.0019848973711646956,0.0005768531,0.005,1
2023-06-29,45.84,45.9,45.17,45.44,394836,-0.010021786492374729,-0.002852754004827762,-0.002852754004827762,0.013380909901873128,0.03625997719498275,0.07195093182354317,45.769999999999996,44.317,40.0715,44.90720564287191,43.71617203000827,1.1910336128636345,1.2410695049637808,-0.05003589210014625,0.02621112704365393,-0.0011011419916405426,59.7641213124223,44.317,1.2668780525423318,46.85075610508466,41.78324389491534,0.11434691450615624,0.7216077541453962,1.4993678676469722,0.03299665201687879,44.307007809378575,35.27023016187233,14.544068610168608,64.42953020134222,69.58633312995721,17341617.0,16423476.0,0.3542551682625512,0.444518929989855,-0.38282007833030846,663843.2,-0.9055429206394298,0.5947729825356349,0.016065140845070356,0.02534016291716501,0.13397302322099236,3.0,6.0,0.004401408450704247,1.0,1139.42,1125.39,-0.01138489919620489,7.997867235420841e-05,0.043583490202987685,0.09805171762770425,0.0013631127038301605,0.01330093122951892,0.02836744162055549,0.027182723650637453,1.016583096035659,0.21795534094050725,45.44,46.04,0.013204225352112742,0.0017077292537579503,0.011496496098354791,45.44,45.64,45.44,51.47,0.1327024647887325,0.03657386818464836,0.09612859660408413,45.44,45.57,0.0028609154929577496,0.06495597260517649,-0.06209505711221874,0.0005768531,0.005,1
2023-06-30,45.44,46.23,44.78,45.64,546495,0.004401408450704247,-0.005664488017429137,0.001536098310291889,-0.01574293724390763,0.04871323529411753,0.08331355328744361,45.624,44.4925,40.32766666666667,45.01994323627623,43.85867780556322,1.1612654307130086,1.2251086901136263,-0.06384325940061775,0.02544402784209046,-0.0013988444215735703,60.607330902301044,44.4925,1.1886740733460344,46.86984814669207,42.11515185330793,0.10686511869155797,0.7413403357847849,1.495841591386474,0.03277479385158795,43.72355720220406,32.82813459176434,15.399349229376714,67.78523489932883,68.12080536912744,17888112.0,16558200.4,0.3523394542700046,0.3777955260953248,-0.36535219747612,666880.2,-0.40745427146957514,0.819480020549418,0.031770376862401306,0.02579086362870142,0.1317292512171131,4.0,6.0,0.01466083150984665,1.0,1124.3,1120.18,-0.00462950621562308,-0.00814606244133953,0.02689670345788575,0.09423925221845536,0.009030914666327328,-0.007596874802568099,0.05641684982955786,0.05493916733745907,1.01876849239953,0.2202075125083269,45.7,49.02,0.07264770240700225,0.011123450757407394,0.06152425164959485,45.7,46.37,45.7,52.99,0.15951859956236314,0.03807027675358721,0.12144832280877593,45.7,48.75,0.06673960612691454,0.0729598862778198,-0.006220280150905255,0.0005768531,0.005,1
2023-07-03,45.7,46.7,45.37,46.37,454682,0.015994741454864014,0.02046654929577474,0.010239651416122042,0.017555409260478383,0.09028920761815185,0.08038210624417519,45.784000000000006,44.665,40.57616666666667,45.22764427684911,44.0447016718178,1.1829426050313145,1.216675473097164,-0.03373286806584952,0.02551094684130504,-0.0007274718150927221,63.605367520607466,44.665,1.198751543553289,47.06250308710658,42.26749691289342,0.10735489027679743,0.8555782699862284,1.4839957634302976,0.03200335914233982,43.39947583220983,32.988829168394425,14.413539018295536,80.0335570469798,70.74944071588358,18342794.0,16673634.15,0.3509668976236824,0.39528128851576205,-0.31118744208624644,647589.55,-0.6514523854954872,0.7021144797657713,0.0286823377183525,0.03817306615918503,0.1427890756889305,0.0,7.0,-0.014033595577291114,0.0,1125.55,1125.5,0.0047492367298112015,-0.005768398364000893,0.025213605144741358,0.09324258418207826,0.011245504725052813,0.023323807624479276,0.05516850109943383,0.0538117137956291,1.0040196269252555,0.2204393427302577,47.03,49.68,0.05634701254518393,0.019439096450213356,0.03690791609497057,47.03,46.37,47.03,51.67,0.09866042951307685,0.04083008756909279,0.057830341943984065,47.03,47.63,0.01275781416117372,0.08498726832341141,-0.0722294541622377,0.0005768531,0.005,1
