entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2025-02-18,2025-02-24,8.29,8.44,12000,4,1800000.0,1297200.0,0.01301377943750617,fixed_horizon_exit
2025-02-25,2025-03-03,8.53,8.38,11800,4,-1770000.0,-2267960.0,-0.022487264626666947,fixed_horizon_exit
2025-03-04,2025-03-10,8.4,8.4,11700,4,0.0,-491400.0,-0.00499001996007984,fixed_horizon_exit
2025-03-11,2025-03-17,8.4,9.75,11700,4,15795000.0,15256215.0,0.15492229826062162,fixed_horizon_exit
2025-03-18,2025-03-24,9.66,10.42,11700,4,8892000.0,8300214.0,0.07329233871800912,fixed_horizon_exit
2025-03-25,2025-03-31,10.42,10.46,11600,4,464000.0,-141752.0,-0.0011704039138613368,fixed_horizon_exit
2025-04-01,2025-04-08,10.51,9.2,11500,4,-15065000.0,-15624130.0,-0.1290112448746655,fixed_horizon_exit
2025-04-09,2025-04-15,9.83,10.09,10700,4,2782000.0,2247749.0,0.021327639735787836,fixed_horizon_exit
2025-04-16,2025-04-22,9.96,10.93,10800,4,10476000.0,9906732.0,0.0919135624333662,fixed_horizon_exit
2025-04-23,2025-04-29,10.84,10.67,10900,4,-1853000.0,-2438221.0,-0.020594420016056447,fixed_horizon_exit
2025-07-14,2025-07-18,12.34,12.73,9300,4,3627000.0,3042309.0,0.026456810851554588,fixed_horizon_exit
2025-07-22,2025-07-28,12.82,13.13,9200,4,2852000.0,2253724.0,0.01907028376943461,fixed_horizon_exit
