date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-17,21.39316433330955,21.677669624337547,21.904389006167293,22.18451827509071,22.59260425433919,0.46495,21.95
2026-08-18,21.13814817672471,21.549113823403836,21.938291536253203,22.371452295156065,22.776328865121666,0.49895,21.95
2026-08-19,20.90350373193175,21.481280330355542,21.972419157918285,22.465025919485715,22.93766599349739,0.5124,21.95
2026-08-20,20.837968162844422,21.36715620530978,21.94309634812777,22.467150653831933,23.097065659161075,0.4891,21.95
2026-08-21,20.636695222309463,21.26834288932436,21.90773208247158,22.575517953480745,23.438524654284635,0.4803,21.95
2026-08-24,20.436107058390206,21.186223700908922,21.910129562825645,22.67112697743719,23.54031727399114,0.4853,21.95
2026-08-25,20.24845373841154,21.126307048971785,21.91633937688203,22.755932713812946,23.684742004002427,0.4885,21.95
2026-08-26,20.159568870707638,21.053132423718676,21.9144998883517,22.806997906652974,23.758705125836066,0.4887,21.95
2026-08-27,20.068599230219778,20.990771009472024,21.90674537408172,22.849774621724197,23.86054297573534,0.48645,21.95
2026-08-28,19.986454853835784,20.907649483163873,21.8823256404268,22.904874022077024,24.005893081713538,0.4821,21.95
2026-09-03,19.851999490368332,20.81767445166128,21.871427390283515,22.975677314729378,24.122096151466064,0.48025,21.95
2026-09-04,19.7518709140248,20.757152270947607,21.875849988886255,23.029324269976584,24.225245163746333,0.482,21.95
2026-09-07,19.652213354327312,20.713456692558008,21.868724611805547,23.07705120332611,24.32946022803721,0.4818,21.95
2026-09-08,19.602199105496545,20.678314787329573,21.856831002801563,23.10629068070288,24.400892686913753,0.4801,21.95
2026-09-09,19.527082111920624,20.625382826786463,21.843958246449162,23.165146285710687,24.489407518137703,0.47795,21.95
2026-09-10,19.448230594076477,20.570030251095787,21.84578012535919,23.225496693001872,24.60691775432568,0.47795,21.95
2026-09-11,19.356604128422543,20.528344236008582,21.84888312860977,23.272357088053464,24.716361832766385,0.47875,21.95
2026-09-14,19.28234907168714,20.484293945135768,21.83158701008191,23.313443426439328,24.765637335892627,0.4786,21.95
2026-09-15,19.2213924868995,20.451661565395924,21.832947351116815,23.349045082960053,24.847709715089202,0.47825,21.95
2026-09-16,19.165625054126874,20.40123127130162,21.827590393001834,23.374394429118468,24.913029419483617,0.47715,21.95
