horizon,date,symbols,positions,gross_return,turnover,selection_turnover,cost_turnover,cost,net_return,market_return,net_excess_return,market_regime
5,2025-04-29,"VHM,VIC,MBB",3,0.055023841781966176,0.5,0.5,1.0,0.005,0.05002384178196618,0.02701038112757992,0.02301346065438626,bear
5,2025-05-09,"VHM,MWG,VIC",3,0.0013495463206527614,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.0036504536793472387,0.022365898878169865,-0.026016352557517105,bull
5,2025-05-16,"FPT,VIC,GAS",3,0.0609728433770211,0.6666666666666666,0.6666666666666666,1.0,0.005,0.0559728433770211,0.016117686165073142,0.03985515721194796,bull
5,2025-05-23,"VIC,VHM,MBB",3,0.05542543264170189,0.6666666666666666,0.6666666666666666,1.0,0.005,0.05042543264170189,0.011783642603334643,0.03864179003836725,bull
5,2025-05-30,"VIC,VHM,MBB",3,-0.016693029057568903,0.0,0.0,1.0,0.005,-0.021693029057568904,-0.0006162123978927792,-0.021076816659676124,bull
5,2025-06-06,"VHM,VIC,GAS",3,-0.06339854735262478,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.06839854735262478,-0.010656859648331185,-0.057741687704293596,bull
5,2025-06-13,"VIC,TCB,MBB",3,0.05605763147247537,0.6666666666666666,0.6666666666666666,1.0,0.005,0.05105763147247537,0.027371707019948177,0.023685924452527193,sideways
5,2025-06-20,"TCB,MWG,HPG",3,0.020496188318488578,0.6666666666666666,0.6666666666666666,1.0,0.005,0.015496188318488577,0.01947607861794176,-0.003979890299453184,sideways
5,2025-06-27,"TCB,HPG,VHM",3,0.009111115463835695,0.3333333333333333,0.3333333333333333,1.0,0.005,0.004111115463835695,0.008778820277838273,-0.004667704814002578,sideways
5,2025-07-04,"TCB,HCM,HPG",3,0.04593443906839719,0.3333333333333333,0.3333333333333333,1.0,0.005,0.040934439068397194,0.0462342285443611,-0.005299789475963906,bull
5,2025-07-11,"VIC,VNM,MBB",3,0.018272298905005036,1.0,1.0,1.0,0.005,0.013272298905005035,0.017588691042544458,-0.004316392137539423,bull
