entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2023-03-01,2023-03-07,14.26,15.9,6900,4,11316000.0,10790082.0,0.10944310537410452,fixed_horizon_exit
2023-03-17,2023-03-23,15.23,14.88,7200,4,-2520000.0,-3060720.0,-0.0278563031520675,fixed_horizon_exit
2023-04-03,2023-04-07,15.27,14.88,7000,4,-2730000.0,-3256260.0,-0.030402848526914737,fixed_horizon_exit
2023-04-12,2023-04-18,15.39,15.55,6700,4,1072000.0,553219.0,0.0053544632632071786,fixed_horizon_exit
2023-04-21,2023-04-27,15.0,14.73,6900,4,-1863000.0,-2374911.0,-0.022900199600798404,fixed_horizon_exit
2023-05-18,2023-05-24,14.92,15.08,6800,4,1088000.0,577456.0,0.005680328351340215,fixed_horizon_exit
2023-06-27,2023-07-03,16.17,15.82,6300,4,-2205000.000000015,-2707740.000000015,-0.02652703251505661,fixed_horizon_exit
2023-07-28,2023-08-03,16.01,18.55,6200,4,15747999.999999985,15204445.999999985,0.15286915238853943,fixed_horizon_exit
2023-08-09,2023-08-15,18.86,19.56,6100,4,4270000.0,3681960.0,0.03194036105942939,fixed_horizon_exit
2023-08-16,2023-08-22,19.56,18.35,6000,4,-7260000.0,-7825020.0,-0.06654227332655752,fixed_horizon_exit
2023-08-23,2023-08-29,18.47,19.72,6000,4,7500000.0,6923400.0,0.0623495834535585,fixed_horizon_exit
2023-09-08,2023-09-14,19.99,19.79,5900,4,-1180000.0,-1766165.0,-0.014945097299148577,fixed_horizon_exit
2023-09-18,2023-09-22,18.66,16.78,6200,4,-11656000.0,-12199492.0,-0.10523754206485207,fixed_horizon_exit
2023-09-25,2023-09-29,16.51,16.28,6300,4,-1448999.999999985,-1964717.999999985,-0.018851455175657023,fixed_horizon_exit
2023-10-03,2023-10-09,15.17,16.18,6700,4,6767000.0,6238504.0,0.06125652452510931,fixed_horizon_exit
2023-10-18,2023-10-24,15.63,16.64,6900,4,6969000.0,6408858.0,0.05930685015126497,fixed_horizon_exit
2023-12-01,2023-12-07,17.01,17.56,6700,4,3685000.0,3104110.0,0.0271825543504408,fixed_horizon_exit
2023-12-08,2023-12-14,17.65,16.78,6600,4,-5742000.0,-6307224.0,-0.054035837673095735,fixed_horizon_exit
2023-12-20,2023-12-26,16.83,16.78,6600,4,-330000.0,-884400.0,-0.007946080506841337,fixed_horizon_exit
2023-12-27,2024-01-03,16.87,17.38,6500,4,3315000.0,2756780.0,0.025090305459028593,fixed_horizon_exit
2024-01-04,2024-01-10,17.47,18.3,6500,4,5395000.0,4811040.0,0.04228292127822204,fixed_horizon_exit
2024-01-18,2024-01-24,17.93,18.11,6600,4,1188000.0,592746.0,0.004998925740265147,fixed_horizon_exit
2024-02-07,2024-02-20,17.33,17.29,6800,4,-272000.0,-860404.0,-0.0072866384945055075,fixed_horizon_exit
2024-12-03,2024-12-09,18.4,19.0,6400,4,3840000.0,3239680.0,0.027455957649917557,fixed_horizon_exit
2024-12-10,2024-12-16,19.0,19.55,6300,4,3465000.0,2856105.0,0.023812900514759955,fixed_horizon_exit
