entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2026-03-09,2026-03-13,28.28,28.93,3500,4,2275000.0,1773275.0,0.017879728520328507,fixed_horizon_exit
2026-03-26,2026-04-01,29.31,27.62,3400,4,-5746000.0,-6227032.0,-0.062361799771320545,fixed_horizon_exit
