entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2026-02-06,2026-02-12,73.67,80.0,1300,4,8229000.0,7725458.0,0.08050493285182045,fixed_horizon_exit
2026-02-13,2026-02-26,80.2,81.27,1300,4,1391000.0,865527.0,0.008285050845939045,fixed_horizon_exit
2026-03-11,2026-03-17,79.07,76.67,1300,4,-3120000.0,-3624595.0,-0.0351914105266134,fixed_horizon_exit
2026-04-24,2026-05-05,70.1,68.0,1400,4,-2940000.0,-3421880.0,-0.034797736908494,fixed_horizon_exit
2026-05-06,2026-05-12,68.2,69.6,1400,4,1960000.0,1476720.0,0.0154354048501238,fixed_horizon_exit
2026-05-15,2026-05-21,67.1,65.5,1500,4,-2400000.0,-2896050.0,-0.02871604034851311,fixed_horizon_exit
2026-05-22,2026-05-28,66.0,65.8,1500,4,-300000.0,-794100.0,-0.008005201717776567,fixed_horizon_exit
2026-07-06,2026-07-10,50.8,43.85,1900,4,-13205000.0,-13647985.0,-0.1411183538434941,fixed_horizon_exit
2026-07-13,2026-07-17,43.9,41.0,1900,4,-5510000.0,-5910520.0,-0.07071960861875339,fixed_horizon_exit
2026-07-20,2026-07-24,40.9,32.9,1900,4,-15200000.0,-15542950.0,-0.19961299894099332,fixed_horizon_exit
2026-07-27,2026-07-31,33.1,33.15,1900,4,95000.0,-219735.0,-0.0034869837364545834,fixed_horizon_exit
2026-08-03,2026-08-07,34.0,35.95,1800,4,3510000.0,3193470.0,0.05207672889515087,fixed_horizon_exit
