date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close,is_model_anchor
2026-08-17,36.00004346847357,36.31594256531359,36.631841662153604,36.91340646449565,37.1949712668377,0.5293650793650794,36.5,False
2026-08-18,35.50008693694714,36.13188513062717,36.7636833243072,37.3268129289913,37.889942533675395,0.5587301587301587,36.5,False
2026-08-19,35.00013040542072,35.94782769594076,36.895524986460806,37.74021939348695,38.58491380051309,0.5880952380952381,36.5,False
2026-08-20,34.50017387389429,35.76377026125435,37.027366648614404,38.1536258579826,39.27988506735079,0.6174603174603175,36.5,False
2026-08-21,34.00021734236786,35.579712826567935,37.15920831076801,38.56703232247825,39.97485633418849,0.6468253968253969,36.5,True
2026-08-24,33.88314637246549,35.640165195069315,37.39718401767313,38.87203485740811,40.34688569714308,0.6690476190476191,36.5,False
2026-08-25,33.766075402563125,35.70061756357069,37.63515972457826,39.177037392337965,40.718915060097665,0.6912698412698413,36.5,False
2026-08-26,33.64900443266075,35.761069932072076,37.87313543148339,39.48203992726782,41.09094442305226,0.7134920634920635,36.5,False
2026-08-27,33.53193346275839,35.82152230057345,38.111111138388516,39.787042462197675,41.46297378600684,0.7357142857142857,36.5,False
2026-08-28,33.41486249285602,35.88197466907483,38.34908684529364,40.09204499712754,41.835003148961434,0.7579365079365079,36.5,True
2026-09-03,33.35919102555384,35.800237395168566,38.24128376478329,40.0636059636983,41.88592816261331,0.7365079365079364,36.5,False
2026-09-04,33.303519558251665,35.71850012126231,38.133480684272946,40.03516693026907,41.936853176265195,0.7150793650793651,36.5,False
2026-09-07,33.24784809094949,35.63676284735604,38.025677603762595,40.006727896839834,41.98777818991707,0.6936507936507936,36.5,False
2026-09-08,33.19217662364731,35.55502557344978,37.91787452325225,39.978288863410604,42.03870320356896,0.6722222222222222,36.5,False
2026-09-09,33.13650515634514,35.47328829954352,37.8100714427419,39.94984982998137,42.089628217220834,0.6507936507936508,36.5,False
2026-09-10,33.08083368904296,35.391551025637256,37.70226836223155,39.92141079655213,42.14055323087271,0.6293650793650793,36.5,False
2026-09-11,33.025162221740786,35.309813751731,37.594465281721206,39.8929717631229,42.191478244524596,0.6079365079365079,36.5,False
2026-09-14,32.96949075443861,35.22807647782473,37.486662201210855,39.864532729693664,42.24240325817647,0.5865079365079364,36.5,False
2026-09-15,32.913819287136434,35.14633920391847,37.37885912070051,39.836093696264435,42.29332827182836,0.5650793650793651,36.5,False
2026-09-16,32.85814781983426,35.06460193001221,37.27105604019016,39.8076546628352,42.344253285480235,0.5436507936507936,36.5,True
