item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,1315245682586.0,2067721442312.0,1450043816558.0,2000347012209.0,1491208491267.0,2053294508693.0,1520664830410.0,2114396497080.0,1393149954750.0,1986578718190.0,2078923692020.0,2258238112671.0,1931697422175.0,2504725178985.0,1896862479268.0,3840015193364.0,4282954808095.0,4145362286564.0,3458198288290.0,4493524387960.0,2829778278975.0,3456451645301.0,3150668056738.0,3512591181592.0,2885113617384.0,4005540116134.0,2664458450948.0,4387436062641.0,3572123371140.0,6252272955914.0,3096350166347.0,4302316765174.0,5430798274821.0,6881307712433.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-43941463022.0,-84467687120.0,-52522005085.0,42925909298.0,-44150269693.0,-53638012649.0,-32209676398.0,-4156109011.0,-46368100624.0,-56995240262.0,-59937462735.0,9511487343.0,-58944590481.0,-141161887880.0,-85132163514.0,66844464111.0,-208155738179.0,-61590115381.0,-151054348850.0,-35028994100.0,-95075769100.0,-165503468754.0,-140075533937.0,52977356261.0,-141072525745.0,-142186039071.0,-30010305460.0,-173694227191.0,-165415508204.0,-214902289587.0,-108119904941.0,-103695267013.0,-144749050910.0,-169116974115.0
Doanh thu thuần,Net sales,net_sales,1271304219564.0,1983253755192.0,1397521811473.0,2043272921507.0,1447058221574.0,1999656496044.0,1488455154012.0,2110240388069.0,1346781854126.0,1929583477928.0,2018986229285.0,2267749600014.0,1872752831694.0,2363563291105.0,1811730315754.0,3906859657475.0,4074799069916.0,4083772171183.0,3307143939440.0,4458495393860.0,2734702509875.0,3290948176547.0,3010592522801.0,3565568537853.0,2744041091639.0,3863354077063.0,2634448145488.0,4213741835450.0,3406707862936.0,6037370666327.0,2988230261406.0,4198621498161.0,5286049223911.0,6712190738318.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-845380734021.0,-1581983421353.0,-1031762320784.0,-1801969313477.0,-1171258964993.0,-1737701058113.0,-1366405215344.0,-1810018234828.0,-1146548557334.0,-1513132734633.0,-1762048655331.0,-1821907244196.0,-1605435583820.0,-1836031861875.0,-1228558358787.0,-2431286774443.0,-2097542737831.0,-2740588216374.0,-2299681334477.0,-3182227987767.0,-2165974125557.0,-2920660900860.0,-2833259753913.0,-2699853971278.0,-2034439566987.0,-3242564979853.0,-2259691599588.0,-3405404747603.0,-2521557118425.0,-4796742138681.0,-2331497234035.0,-2932476360666.0,-3939600306705.0,-4711448453499.0
Lợi nhuận gộp,Gross Profit,gross_profit,425923485543.0,401270333839.0,365759490689.0,241303608030.0,275799256581.0,261955437931.0,122049938668.0,300222153241.0,200233296792.0,416450743295.0,256937573954.0,445842355818.0,267317247874.0,527531429230.0,583171956967.0,1475572883032.0,1977256332085.0,1343183954809.0,1007462604963.0,1276267406093.0,568728384318.0,370287275687.0,177332768888.0,865714566575.0,709601524652.0,620789097210.0,374756545900.0,808337087847.0,885150744511.0,1240628527646.0,656733027371.0,1266145137495.0,1346448917206.0,2000742284819.0
Doanh thu hoạt động tài chính,Financial income,financial_income,43385918730.0,47284041707.0,47061344700.0,55451979943.0,36026716079.0,32816429973.0,36057396964.0,31963472202.0,30992260113.0,30156366176.0,32571555075.0,32637166462.0,35790409582.0,34325944987.0,39924492023.0,55531583923.0,69374836522.0,67358341951.0,80617620542.0,81575472352.0,118649674991.0,145206159414.0,200152362697.0,105721496308.0,131543200109.0,94125501394.0,39144265652.0,116990931097.0,96983526606.0,121900317674.0,128648706106.0,47375170209.0,93710056667.0,91690562886.0
Chi phí tài chính,Financial expenses,financial_expenses,-63475091387.0,-77790953138.0,-97439722146.0,-38454656504.0,-26469742517.0,-38501822099.0,-24935124704.0,-20944966252.0,-35829929330.0,-8863618621.0,-10277611047.0,-8019116224.0,-9182040857.0,-6589013853.0,-4269735989.0,-14123791658.0,-19757735462.0,-13118466287.0,-7805046547.0,-19720808256.0,-8999705427.0,419038863.0,-9049511221.0,-9742309742.0,-14026760183.0,-23509367660.0,-13868206632.0,-25164773053.0,-19003224125.0,-30224650839.0,-28052061293.0,-20151279166.0,-37473292285.0,-34578965368.0
Chi phí lãi vay,Interest expenses,interest_expenses,-43260113695.0,-41507223349.0,-30415823699.0,-26869971109.0,-23928426313.0,-24344124399.0,-21374347848.0,-17525631674.0,-15382967372.0,-15238696296.0,-7586212443.0,-5093183055.0,-3484006948.0,-1864297464.0,-772317146.0,-1551375877.0,-4201473256.0,-3377225061.0,-2310136471.0,-385949489.0,-68779603.0,-3590687237.0,-2551296231.0,-3944951035.0,-7237053505.0,-8898423043.0,-12654934688.0,-15590394013.0,-15482216047.0,-18018502996.0,-18985966367.0,-17918568929.0,-27532179151.0,-32312046705.0
Chi phí bán hàng,Selling expenses,selling_expenses,-73994607321.0,-117815278334.0,-88580400951.0,-51084184499.0,-71633115283.0,-86414727761.0,-77754433460.0,-125328241568.0,-58756465731.0,-113002509136.0,-90349967086.0,-105623528381.0,-80921619680.0,-74546505167.0,-135871416677.0,-120067042137.0,-177970358142.0,-120935958901.0,-146143289910.0,-253945822495.0,-276701710029.0,-99974667246.0,-192229033028.0,-216601352514.0,-337267207818.0,-118950868703.0,-185535647902.0,-372616076325.0,-339244571660.0,-214403127553.0,-271051607001.0,-351272304639.0,-352308946081.0,-417518639989.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-58459849577.0,-94914161589.0,-69938749306.0,-96790602640.0,-46846459648.0,-50548712300.0,-47936462464.0,-55860145045.0,-41059515082.0,-42251816370.0,-80287696142.0,-135688221874.0,-53212750066.0,-157967459188.0,-89829067325.0,-221214728298.0,-243212225332.0,-185350696085.0,-153028567837.0,-22780192702.0,-144448184682.0,-71196108461.0,-85255180441.0,-209004829719.0,-114821075825.0,-133799043718.0,-90558267051.0,-141868615315.0,-171936121981.0,-229386648499.0,-107398853846.0,-459229000107.0,-178463418586.0,-451728921224.0
