date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,news_count_lookback,news_sentiment_mean_lookback,news_positive_count_lookback,news_negative_count_lookback,news_earnings_count_lookback,news_corporate_action_count_lookback,news_legal_count_lookback,news_source_count_lookback
2010-03-04,2.82,2.82,2.82,2.82,400,,,,,,,,,,2.82,2.82,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,3.0,3.0,0.033557046979865834,1.0,510.9,511.9,0.009067612852355467,0.03414141414141403,0.06247405562474051,0.20606812109805542,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-05,2.98,3.08,2.98,3.08,1150,0.09219858156028371,,,,,,,,,2.86,2.839259259259259,0.020740740740740726,0.004148148148148146,0.016592592592592582,0.006734006734006729,0.005387205387205384,,,,,,,,,,,,,,,1150.0,,,,,,,,0.03246753246753249,,,4.0,3.0,,,512.7,513.4,0.0029302598163702953,0.03320587643389006,0.06514522821576763,0.20582430869612015,0.08926832174391341,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-10,2.68,2.72,2.68,2.72,1020,-0.11688311688311681,-0.03546099290780125,,,,,,,,2.838461538461538,2.8304252400548697,0.008036298406668418,0.0049257781998522,0.003110520206816218,0.0029545214730398593,0.001143573605447139,,,,,,,,,,,,,,,130.0,,,,,,,,0.014705882352941188,,,2.0,3.0,-0.02777777777777768,0.0,526.2,525.7,-0.0030343258107337068,0.03627045140942253,0.06094853683148349,0.20732623450352694,-0.1138487910723831,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-11,2.52,2.52,2.45,2.45,1200,-0.09926470588235292,-0.20454545454545447,-0.13120567375886516,,,,,,,2.7786982248520706,2.802245592643398,-0.023547367791327378,-0.0007688509983837155,-0.022778516792943664,-0.009611170527072398,-0.00929735379303823,,,,,,,,,,,,,,,-1070.0,,,,,,,,0.028571428571428505,,,3.0,3.0,0.0,0.0,526.9,524.6,-0.0020924481643523896,0.02480953311193601,0.041286224692338225,0.20151123228198986,-0.09717225771800053,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-12,2.49,2.49,2.49,2.49,500,0.01632653061224487,-0.0845588235294118,-0.19155844155844148,,,,2.712,,,2.7342831133363674,2.779116289484628,-0.044833176148260545,-0.009581716028359081,-0.03525146011990146,-0.018005291625807447,-0.014157212899558819,,,,,,,,,,,,,,,-570.0,,,,,,,,0.0,,,4.0,3.0,-0.0845588235294118,0.0,528.9,531.5,0.013152878383530187,0.035255161667316015,0.07809330628803246,0.18461933208910783,0.003173652228714685,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-15,2.72,2.72,2.49,2.49,1200,0.0,0.01632653061224487,-0.0845588235294118,-0.11702127659574457,,,2.646,,,2.696701095900003,2.7577002680413223,-0.060999172141319224,-0.01986520725095111,-0.041133964890368115,-0.024497659494505712,-0.01651966461460567,,,,,,,,,,,,,,,-570.0,,,,,,,,0.09236947791164657,,,0.0,3.0,0.0,0.0,538.0,531.9,0.0007525870178739513,0.02072538860103612,0.08285830618892498,0.18290597678181394,-0.0007525870178739513,-0.1377466651967807,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-16,2.75,2.75,2.75,2.75,200,0.10441767068273089,0.10441767068273089,0.12244897959183665,-0.1071428571428572,,,2.58,,,2.7049009273000024,2.7571298778160394,-0.05222895051603693,-0.026337955903968275,-0.025890994612068657,-0.01899234564219525,-0.00941490713166133,,,,,,,,,,,,,,,-370.0,,,,,,,,0.0,,,1.0,3.0,,,526.1,516.1,-0.029704831735288484,-0.02124028067513739,0.06875129426382287,0.20649072947698435,0.13412250241801937,-0.08590257646771982,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-18,3.02,3.02,2.82,2.82,5320,0.025454545454545396,0.13253012048192758,0.13253012048192758,0.03676470588235281,,,2.6,,,2.722608476946156,2.76178692390374,-0.03917844695758399,-0.02890605411469142,-0.01027239284289257,-0.0138930662970156,-0.003642692497479635,,,,,,,,,,,,,,,4950.0,,,,,,,,0.0709219858156029,,,3.0,3.0,-0.13961038961038963,0.0,515.2,519.7,0.017224505774124266,-0.009340449866564904,0.03960792158431703,0.20450424081040064,0.00823003968042113,0.046105155748917714,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-19,3.08,3.08,2.65,2.65,1600,-0.06028368794326244,-0.036363636363636376,0.06425702811244971,0.08163265306122436,,,2.6399999999999997,,,2.711437942031363,2.7535064110219816,-0.04206846899061878,-0.031538537089876896,-0.010529931900741883,-0.015874893958724066,-0.003973559207827126,,,,,,,,,,,,,,,3350.0,,,,,,,,0.1622641509433963,,,4.0,3.0,0.04609929078014208,1.0,520.1,516.0,-0.007119492014623918,-0.029162746942615225,0.01775147928994092,0.20164774938765684,-0.053164195928638525,0.11079540000383958,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-22,2.82,2.95,2.82,2.95,3000,0.11320754716981152,0.04609929078014208,0.07272727272727275,0.18473895582329325,,,2.732,,,2.7481397971034607,2.76806149168702,-0.01992169458355919,-0.029215168588613356,0.009293474005054165,-0.006753116807986166,0.0031503301712048014,,,,,,,,,,,,,,,6350.0,,,,,,,,0.0440677966101696,,,0.0,3.0,0.0,0.0,515.7,511.6,-0.00852713178294573,-0.03816506862192137,0.0031372549019608176,0.20344606124385112,0.12173467895275725,0.22290402444521462,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
