date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-12,61.37383782634013,61.93635984937143,62.564417278881905,63.16435118502863,64.1517847293199,0.45095,62.6
2026-08-13,61.037026214436075,61.7726501479338,62.52884993250817,63.295686141623904,64.20844123160379,0.47875,62.6
2026-08-14,60.66563662184571,61.50529765262156,62.49330984312619,63.41580598649807,64.90159047754915,0.4794,62.6
2026-08-17,60.24408444705933,61.422990491241926,62.35808896892562,63.501129779293585,65.13368775476376,0.4494,62.6
2026-08-18,60.177087125061234,61.28454397698806,62.32893443796032,63.750446426550575,65.3160289955679,0.4414,62.6
2026-08-19,59.73080671121956,61.04578194446979,62.37516055726245,63.97885913540751,65.71314733358979,0.45785,62.6
2026-08-20,59.480383113606024,60.91345528969209,62.3513367251077,64.05862694142012,65.90403298854868,0.457,62.6
2026-08-21,59.18474312688436,60.774377510226344,62.360923729198305,64.2067051488986,66.18402489121331,0.46355,62.6
2026-08-24,58.840588372314095,60.589625796107555,62.2875831935595,64.30632291272916,66.49208629244154,0.45715,62.6
2026-08-25,58.78743845778796,60.54366367166218,62.33091579234298,64.30711157680946,66.60899934347323,0.4593,62.6
2026-08-26,58.38738122943142,60.31317955359212,62.31723656424926,64.46012623267309,66.84547250642363,0.4624,62.6
2026-08-27,58.19743783101219,60.22041044650615,62.2738182977852,64.52005235400786,67.01141837191199,0.4609,62.6
2026-08-28,57.93625176081965,60.09875698856832,62.27014043628124,64.655762174817,67.21541172958355,0.4599,62.6
2026-08-31,57.75400910987555,59.96250324290065,62.23386525741209,64.73724813346261,67.47148606602468,0.45765,62.6
2026-09-01,57.65520418875636,59.8996487266842,62.23601392841151,64.79742219929176,67.63102059084717,0.4587,62.6
2026-09-02,57.359179205919844,59.74173363276017,62.19830918879667,64.87805303793235,67.81053706837099,0.4575,62.6
2026-09-03,57.222849863381306,59.6840205373016,62.19815714565565,64.94577628331967,67.96319964631269,0.4574,62.6
2026-09-04,57.07990614095969,59.58551907552841,62.18109327017414,65.02824381246444,68.09378353519034,0.4601,62.6
2026-09-07,56.872197921868974,59.463027719507245,62.16299165811007,65.09398860348466,68.38386885746594,0.4597,62.6
2026-09-08,56.75038766348673,59.40422655480887,62.19875273016161,65.14171188972898,68.50335340275721,0.4612,62.6
