date,open,high,low,close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,ema_12,ema_26,macd,macd_signal,macd_hist,macd_pct,macd_hist_pct,rsi_14,bb_mid_20,bb_std_20,bb_upper_20,bb_lower_20,bb_width_20,bb_position_20,atr_14,atr_pct_14,adx_14,plus_di_14,minus_di_14,stoch_k_14,stoch_d_3,obv,obv_sma_20,volatility_20d,return_skew_20d,return_kurtosis_20d,volume_sma_20,volume_z_20,volume_ratio_20,range_pct,close_vs_sma20,close_vs_sma60,day_of_week,month_of_year,next_return,target_next_up,market_open,market_close,market_return_1d,market_return_5d,market_return_20d,market_volatility_20d,excess_return_1d,excess_return_5d,excess_return_20d,relative_strength_20d,beta_60d,corr_60d,news_count_lookback,news_sentiment_mean_lookback,news_positive_count_lookback,news_negative_count_lookback,news_earnings_count_lookback,news_corporate_action_count_lookback,news_legal_count_lookback,news_source_count_lookback
2018-02-21,26.61,26.61,22.47,22.47,81200,,,,,,,,,,22.47,22.47,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.18424566088117494,,,2.0,2.0,-0.038510911424903815,0.0,1073.33,1087.15,0.025874515206703697,0.04478400845706609,0.022266730608291763,0.3598706645477981,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-22,23.37,23.37,22.47,22.47,28900,0.0,,,,,,,,,22.47,22.47,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.040053404539385946,,,3.0,2.0,-0.08697571743929355,0.0,1087.15,1076.03,-0.010228579312882458,0.051580747617884226,0.012295853089485886,0.36218364058829855,0.010228579312882458,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-23,22.65,22.65,20.14,20.68,37800,-0.07966177125055629,-0.07966177125055629,,,,,,,,22.194615384615386,22.337407407407408,-0.14279202279202252,-0.028558404558404506,-0.11423361823361802,-0.006904836692070722,-0.005523869353656578,,,,,,,,,,,,,,,-37800.0,,,,,,,,0.12137330754352021,,,4.0,2.0,0.04095045500505545,1.0,1086.81,1102.85,0.024924955623913725,0.09852182401338716,0.06587480308111604,0.3565101287904617,-0.10458672687447002,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-26,19.78,21.84,17.98,20.59,21100,-0.004352030947775587,-0.08366711170449481,-0.08366711170449481,,,,,,,21.94775147928994,22.207969821673526,-0.26021834238358466,-0.07489039212344054,-0.18532795026014412,-0.012638093364914262,-0.009000871795053138,,,,,,,,,,,,,,,-58900.0,,,,,,,,0.18746964545896064,,,0.0,2.0,-0.031852848811126155,0.0,1115.9,1114.53,0.010590742168019363,0.06982213305944573,0.06120447512497029,0.35493651679683796,-0.01494277311579495,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-27,22.29,22.29,17.98,21.58,34700,0.04808159300631365,0.043520309477756314,-0.03960836671117052,,,,21.558,,,21.89117432862995,22.1614535385866,-0.270279209956648,-0.11396815569008203,-0.15631105426656597,-0.012524523167592587,-0.007243329669442353,,,,,,,,,,,,,,,-24200.0,,,,,,,,0.1997219647822057,,,1.0,2.0,0.07851690294438396,1.0,1124.03,1119.61,0.0045579751105846444,0.05650495881026285,0.05417721995725322,0.3537183714831581,0.043523617895729005,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-28,18.34,19.78,18.34,19.78,2300,-0.08341056533827607,-0.039339485186983936,-0.0435203094777562,-0.11971517578994206,,,21.02,,,21.566378278071497,21.98504957276537,-0.41867129469387265,-0.17490878349084016,-0.2437625112030325,-0.021166395080580012,-0.012323686107332279,,,,,,,,,,,,,,,-26500.0,,,,,,,,0.0728008088978767,,,2.0,2.0,0.009100101112234471,1.0,1110.3,1124.87,0.0046980645046041936,0.03469622407211492,0.035305703583031756,0.3457778613056571,-0.08810862984288026,-0.15441139986205699,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,19.78,19.96,18.88,19.96,21100,0.009100101112234471,-0.0750695088044484,-0.03059737736765411,-0.11170449488206491,,,20.518,,,21.319243158368188,21.835045900708675,-0.5158027423404867,-0.2430875752607695,-0.2727151670797172,-0.02584182075854142,-0.013663084523031924,,,,,,,,,,,,,,,-5400.0,,,,,,,,0.05410821643286582,,,3.0,3.0,-0.013712544438801433,0.0,1121.54,1115.79,-0.0080720438806261,0.03695064264007519,0.010157798962492137,0.34299236225762186,0.017172144992860572,-0.1486551375221401,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02,19.69,19.69,18.43,19.42,24900,-0.027054108216432837,-0.018200202224469164,-0.10009267840593128,-0.06092843326885866,,,20.266,,,21.02705190323462,21.65615361176729,-0.6291017085326693,-0.32029040191514946,-0.3088113066175199,-0.032394526700961344,-0.015901715067843453,,,,,,,,,,,,,,,-30300.0,,,,,,,,0.06488156539649853,,,4.0,3.0,0.004721930745015701,1.0,1103.16,1121.21,0.00485754487851664,0.01664777621616742,0.004992649958768025,0.34162362237783345,-0.03191165309494948,-0.07757620948502608,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-05,19.06,19.33,18.88,19.15,35500,-0.013903192584964086,-0.04058116232464937,-0.031850353892821204,-0.06993686255463827,,,19.978,,,20.738274687352373,21.47051260348823,-0.7322379161358583,-0.4026799047592912,-0.3295580113765671,-0.03823696690004482,-0.0172092956332411,,,,,,,,,,,,,,,-65800.0,,,,,,,,0.023498694516971244,,,0.0,3.0,-0.035590706870983646,0.0,1121.21,1093.48,-0.024732208952827794,-0.01888688505468672,-0.014705352315732556,0.35277094656494923,0.010829016367863709,-0.05104997749995155,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-06,20.23,20.23,18.43,19.51,4200,0.01879895561357725,0.004634397528321399,-0.02254509018036066,-0.0959221501390175,,,19.564,,,20.549309350836623,21.325289447674287,-0.7759800968376638,-0.47733994317496575,-0.298640153662698,-0.039773454476558875,-0.015307029916078832,,,,,,,,,,,,,,,-61600.0,,,,,,,,0.09226037929267046,,,1.0,3.0,-0.014650027129679888,0.0,1093.48,1120.29,0.024518052456377726,0.0006073543466029729,0.008761345627431139,0.3638079883687238,-0.005719096842800475,-0.09652950448562048,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
