date,raw_signal,executed_position,asset_return,executed_shares,liquidity_cap_shares,capital_utilization,turnover,transaction_cost,gross_strategy_return,net_strategy_return,transaction_cost_value,gross_pnl,net_pnl,equity_curve,drawdown
2025-03-26,0,0.0,-0.01939058171745156,0,95200,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0387889400000003,-0.027585670024851794
2025-03-27,0,0.0,-0.007504690431519689,0,94500,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0387889400000003,-0.027585670024851794
2025-03-28,1,1.0,0.00379506641366234,9800,94800,0.994350209389021,1.9924740438611122,0.004983071922194316,0.0037736250830703883,-0.0012094468391239275,517636.00000000006,392000.0000000104,-125635.99999998964,1.0375325800000004,-0.02876175346255916
2025-03-31,0,0.0,0.007532956685499137,0,96800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0375325800000004,-0.02876175346255916
2025-04-01,0,0.0,-0.014897579143389184,0,97400,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0375325800000004,-0.02876175346255916
2025-04-02,0,0.0,-0.02851524090462132,0,97300,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0375325800000004,-0.02876175346255916
2025-04-03,1,1.0,0.021691973969631073,11200,104600,0.9952844083219045,2.012158500121507,0.005041191092042617,0.021589683477698417,0.016548492385655797,523039.99999999994,2239999.9999999832,1716959.9999999832,1.0547021800000003,-0.012689224735076499
2025-04-04,1,1.0,-0.045553145336225564,11400,116000,0.9965656845423407,1.9477346676196292,0.004846638318316547,-0.04539670146505236,-0.05024333978336891,511176.0,-4787999.999999996,-5299175.999999996,1.0017104200000002,-0.06229501548849359
2025-04-08,1,1.0,0.0012195121951221743,12100,122700,0.9905058190370019,1.9822195719996585,0.0049561528969619744,0.0012079339256551012,-0.0037482189713068732,496463.00000000006,121000.00000002213,-375462.99999997794,0.9979557900000005,-0.06580973910092858
2025-04-09,1,1.0,0.0,11300,129000,0.9919076675731286,1.9838153351462573,0.004959538337865643,0.0,-0.004959538337865643,494940.0,0.0,-494940.0,0.9930063900000005,-0.07044289151471828
2025-04-10,0,0.0,0.0,0,126900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930063900000005,-0.07044289151471828
2025-04-11,0,0.0,0.01675392670157061,0,132100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9930063900000005,-0.07044289151471828
2025-04-14,1,1.0,0.004119464469618972,10200,132600,0.9973953944042585,1.998899523697927,0.0049993031766895225,0.004108734889409944,-0.0008905682872795783,496434.0,408000.0000000022,-88433.99999999779,0.9921220500000004,-0.07127072559675063
2025-04-15,1,1.0,0.009230769230769154,10100,136100,0.9925694122008466,1.9943010035912396,0.004990333598572871,0.009162179189546201,0.004171845590973329,495101.99999999994,908999.9999999924,413897.9999999925,0.9962610300000004,-0.0673962104681235
2025-04-16,0,0.0,0.017435897435897463,0,123000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962610300000004,-0.0673962104681235
