date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-17,15.924496692695623,16.095054419505086,16.24671822324011,16.403574913035456,16.617110851445236,0.48075,16.25
2026-08-18,15.745614928629564,16.038169220097178,16.25230980865665,16.496754586675234,16.769088072357466,0.50635,16.25
2026-08-19,15.642366803675362,15.960061410696785,16.27035445086468,16.538621272862414,16.88468169480744,0.502,16.25
2026-08-20,15.568185598399639,15.933890616851263,16.257520540476108,16.61739844750187,16.927698040244017,0.50535,16.25
2026-08-21,15.493849210769662,15.861742218372651,16.289759522819065,16.61303100971212,17.017402596709054,0.53705,16.25
2026-08-24,15.393209284626941,15.825468883967757,16.26994580998575,16.68662000235667,17.11683412337827,0.51455,16.25
2026-08-25,15.321610641673223,15.783986286155457,16.275121518646134,16.739484813105133,17.169590879177345,0.51315,16.25
2026-08-26,15.262247072584266,15.754853744742702,16.26861279576257,16.76709298974507,17.231896227720423,0.51025,16.25
2026-08-27,15.213606844725863,15.721861165311765,16.27189129628723,16.805670911370623,17.296149290351945,0.5108,16.25
2026-08-28,15.158863217797846,15.696690586786042,16.269027080267094,16.824966788397877,17.355478558255598,0.5099,16.25
2026-09-03,15.082321915686975,15.653816306760866,16.26060316295413,16.855354105023434,17.425121678108294,0.50545,16.25
2026-09-04,15.036533851698163,15.635239792791227,16.26772966192969,16.88934216718846,17.4807271029403,0.50815,16.25
2026-09-07,14.986225712345348,15.596922228276927,16.262388797692694,16.923338848169976,17.524135162697448,0.50525,16.25
2026-09-08,14.956639440983457,15.58043669401634,16.25765975187106,16.938314758646595,17.555068248464412,0.50325,16.25
2026-09-09,14.917981225671426,15.562359626565302,16.262328889972164,16.965513224420274,17.60642460495658,0.50505,16.25
2026-09-10,14.863379138546968,15.528945194374659,16.265610800475322,16.991411690990606,17.687659551995047,0.50545,16.25
2026-09-11,14.819890930222313,15.508289874424372,16.263166880239883,17.016595323042097,17.73696352333772,0.50355,16.25
2026-09-14,14.78733766016283,15.4850479461834,16.260196521116256,17.04453974188112,17.76274478045656,0.50365,16.25
2026-09-15,14.755215716905104,15.46632130189458,16.264949282957588,17.056166369205208,17.801445171675102,0.50495,16.25
2026-09-16,14.732805293415966,15.455231497199923,16.254438347767483,17.067620239719595,17.840954290202255,0.5014,16.25
