article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
7aaba070fd1e2baa5a93289cceeca7fdd8d49d022d9408a6074074b9236cf5e1,DBC,vnstock:VCI,vnstock:VCI,,DBC: Nghị quyết HĐQT số 09/2025 ngày 12/11/2025,,2025-11-12 10:52:02+00:00,2025-11-12 10:52:02+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
b3857c3d6b8c4d19d30d8f5e8fa0b6dbf9fe85cebaa9761a6445a08525326587,DBC,vnstock:VCI,vnstock:VCI,,Dabaco Việt Nam (DBC) lên kế hoạch đầu tư dự án khu đô thị Dabaco Vạn An,,2025-11-12 23:58:00+00:00,2025-11-12 23:58:00+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
4d048908a1eb69bd72de13b1fc1350ffb5e4e7b65bf272a2562ce90f5d321b80,DBC,vnstock:VCI,vnstock:VCI,,Dabaco (DBC): Cổ phiếu chưa thoát kênh giảm giá,,2025-11-24 05:47:00+00:00,2025-11-24 05:47:00+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,other,-1.0,negative,keyword_heuristic_v1
31cc0867e47006934625db093428e9921c890fba4acd374f1288594352179f2a,DBC,vnstock:VCI,vnstock:VCI,,Dabaco Việt Nam (DBC) bị xử phạt 385 triệu đồng liên quan tới nhiều vi phạm về công bố thông tin,,2025-11-29 02:18:00+00:00,2025-11-29 02:18:00+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,legal,-1.0,negative,keyword_heuristic_v1
176a53adc7d71fc1876d4c4a27219787a3cc5a03f055c351443480c1c9d3cf04,DBC,vnstock:VCI,vnstock:VCI,,DBC: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Hoàng Văn Chung,,2025-12-04 10:55:28+00:00,2025-12-04 10:55:28+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
ad67ee816d891a2aee03c3b0e5583ac69bafb8afa2ba5e05f615d1fe13db7f0a,DBC,vnstock:VCI,vnstock:VCI,,Dabaco Việt Nam hé lộ kế hoạch tham gia một số dự án bất động sản,,2025-12-16 02:00:00+00:00,2025-12-16 02:00:00+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
9cb6c935ade6b5179d0d15920f6867a8d39fb86fc482082869bbe41caa83692a,DBC,vnstock:VCI,vnstock:VCI,,"DBC: CBTT giao dịch với bên có liên quan và BC hoạt động của HĐQT, BKS công ty",,2025-12-31 10:33:13+00:00,2025-12-31 10:33:13+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
517377ae1bc0cc6207f0bcdf884c3eb051900bf94061e9951db9b654b7d910b6,DBC,vnstock:VCI,vnstock:VCI,,DBC: Nghị quyết HĐQT số 11/2025 ngày 31/12/2025,,2026-01-08 04:04:26+00:00,2026-01-08 04:04:26+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
db04e8c6bfb4c94b0439dc4fdbbe921aa7e3e3afbe37677d06c153574213b6ce,DBC,vnstock:VCI,vnstock:VCI,,DBC: Báo cáo thay đổi phương án sử dụng vốn,,2026-01-08 04:07:09+00:00,2026-01-08 04:07:09+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
25c144ebd436340d09954f6e9a6454641acb0cc2eeb77a1cbad4cb65c0f6e51b,DBC,vnstock:VCI,vnstock:VCI,,"Dabaco Việt Nam (DBC): Lãi ròng quý IV/2025 giảm 37,8%, về 148,58 tỷ đồng",,2026-01-27 23:51:00+00:00,2026-01-27 23:51:00+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
ff0cc77cb2a7d7aaf14b22b21b9aaaed4c09c48c6b85465526685d9f75044105,DBC,vnstock:VCI,vnstock:VCI,,DBC: Báo cáo tình hình quản trị công ty năm 2025,,2026-01-28 10:12:08+00:00,2026-01-28 10:12:08+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
e8edac2dc6e32c3895584ae284e49849210c76d5b47bf35bc530a49309b6401d,DBC,vnstock:VCI,vnstock:VCI,,DBC: Giải trình biến động LNST BCTC HN và Cty mẹ quý 4/2025 so với cùng kỳ năm trước,,2026-01-29 08:58:18+00:00,2026-01-29 08:58:18+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,earnings,0.0,neutral,keyword_heuristic_v1
b59dad6743bc9c8979e915f9c1fb48b30d9b3b18df64d252608f83e24bcf5744,DBC,vnstock:VCI,vnstock:VCI,,DBC: CBTT ngày ĐKCC thực hiện quyền tham dự ĐHĐCĐ TN 2026,,2026-03-02 10:31:13+00:00,2026-03-02 10:31:13+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
699705ef2d63d0fc5e2d52ac216f541db9a14a83b7c41b73d715f663a18e6dd2,DBC,vnstock:VCI,vnstock:VCI,,DBC: Báo cáo tiến độ sử dụng vốn thu được từ đợt chào bán,,2026-03-05 09:25:06+00:00,2026-03-05 09:25:06+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
b9cf357c39ab7ea97290f59f71a237f6bcfe3af3b925e9d4b5e167eaf29751b4,DBC,vnstock:VCI,vnstock:VCI,,DBC: Thông báo về ngày đăng ký cuối cùng tham dự họp ĐHĐCĐ thường niên năm 2026,,2026-03-10 02:04:38+00:00,2026-03-10 02:04:38+00:00,2026-08-16 05:30:42.182040+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
