item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,1692860290286.0,2150005320563.0,1958173700203.0,1920182191374.0,1566624182645.0,1717328574262.0,1880097379737.0,2166632746023.0,1751406412483.0,1976348904971.0,2355970693366.0,2380907064462.0,2368055060348.0,2611208529771.0,2614607835620.0,3085755262215.0,2950973694097.0,3534613576030.0,3294610406934.0,2991728944675.0,2133880850521.0,2371618812827.0,2355602154284.0,2049341675485.0,1897688083539.0,1770444453937.0,2303130862210.0,2611073223131.0,2199779338303.0,2067342555746.0,2487933317589.0,2536481478759.0,2532128832382.0,1920274288768.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-26570303970.0,-35164659761.0,-27531007228.0,-24741609402.0,-15890076262.0,-42598250739.0,-25935222618.0,-35832850011.0,-25020123160.0,-35875186231.0,-41093646520.0,-40160518853.0,-45716648475.0,-45812405197.0,-58152887236.0,-28728041169.0,-71800301539.0,-71695516313.0,-67675122915.0,-40874390814.0,-73919944012.0,-64788594469.0,-52573377628.0,-66064342077.0,-82335213490.0,-62798376037.0,-59437587540.0,-62907641749.0,-53817370200.0,-56507438469.0,-58564880568.0,-68123032567.0,-50535528153.0,-56439933643.0
Doanh thu thuần,Net sales,net_sales,1666289986316.0,2114840660802.0,1930642692975.0,1895440581972.0,1550734106383.0,1674730323523.0,1854162157119.0,2130799896012.0,1726386289323.0,1940473718740.0,2314877046846.0,2340746545609.0,2322338411873.0,2565396124574.0,2556454948384.0,3057027221046.0,2879173392558.0,3462918059717.0,3226935284019.0,2950854553861.0,2059960906509.0,2306830218358.0,2303028776656.0,1983277333408.0,1815352870049.0,1707646077900.0,2243693274670.0,2548165581382.0,2145961968103.0,2010835117277.0,2429368437021.0,2468358446192.0,2481593304229.0,1863834355125.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-1403564679754.0,-1708186661515.0,-1561392417093.0,-1641435090325.0,-1233578281567.0,-1190062419863.0,-1418096374104.0,-1736739267520.0,-1380990582007.0,-1495561787478.0,-1790008774981.0,-1891893546012.0,-1880493804949.0,-2066270922558.0,-2065100294569.0,-2435704958029.0,-2331214086188.0,-2573796465812.0,-2671230514133.0,-2664135800811.0,-1671969294371.0,-1986092905307.0,-1860337479547.0,-1603480475808.0,-1456155556491.0,-1436592066347.0,-1822073525949.0,-2087325465580.0,-1789221460446.0,-1639107272441.0,-1957054665622.0,-1994440289243.0,-2016703863616.0,-1455570456716.0
Lợi nhuận gộp,Gross Profit,gross_profit,262725306562.0,406653999287.0,369250275882.0,254005491647.0,317155824816.0,484667903660.0,436065783015.0,394060628492.0,345395707316.0,444911931262.0,524868271865.0,448852999597.0,441844606924.0,499125202016.0,491354653815.0,621322263017.0,547959306370.0,889121593905.0,555704769886.0,286718753050.0,387991612138.0,320737313051.0,442691297109.0,379796857600.0,359197313558.0,271054011553.0,421619748721.0,460840115802.0,356740507657.0,371727844836.0,472313771399.0,473918156949.0,464889440613.0,408263898409.0
Doanh thu hoạt động tài chính,Financial income,financial_income,41906087709.0,45953734338.0,49845015596.0,92387232851.0,42974572848.0,43360030362.0,34361430964.0,12829831380.0,15030881152.0,18914654823.0,24970209871.0,18547575102.0,22286917385.0,52088446151.0,82486562013.0,-1665139812.0,22027223305.0,21425883330.0,60473560684.0,176840025215.0,104720942195.0,1119853816508.0,49114920256.0,60722745299.0,41929305278.0,45047265147.0,34702058638.0,39967237783.0,33742178459.0,126552075780.0,35919291030.0,544748341183.0,46098432329.0,57171445556.0
Chi phí tài chính,Financial expenses,financial_expenses,-40880665016.0,-39226975236.0,-38876791862.0,-37166240334.0,-31320599932.0,-49731403938.0,-43981592401.0,-22961585228.0,-37136361562.0,-35939820428.0,-36220814725.0,-34846875218.0,-43535036586.0,-48623052188.0,-44020091849.0,-56516411788.0,-55468889037.0,-63439443966.0,-62335433927.0,-125199917868.0,-88693175485.0,-84581801695.0,-51680393170.0,-796021929865.0,-29181133903.0,-28572909955.0,-32630592783.0,-45168078822.0,-53172823574.0,-53636045615.0,-51475552913.0,-69918574075.0,-57913183708.0,-80228925961.0
Chi phí lãi vay,Interest expenses,interest_expenses,-39532962293.0,-37577365907.0,-33859032870.0,-31687933785.0,-37613137475.0,-44451370552.0,-43001577172.0,-32595494499.0,-30993926981.0,-33648210612.0,-32134490388.0,-27767860667.0,-40622388380.0,-45192142674.0,-43341703329.0,-48953880910.0,-50973601014.0,-50540717038.0,-56629431045.0,-74982806293.0,-86751738600.0,-68989305895.0,-47493167768.0,-39117044729.0,-27757856288.0,-27764615493.0,-31024692034.0,-44190659982.0,-42400199435.0,-50941227301.0,-50019286737.0,-55726274363.0,-50366881169.0,-66823622721.0
Chi phí bán hàng,Selling expenses,selling_expenses,-195725310554.0,-328796394615.0,-310417539456.0,-213231197931.0,-248134940023.0,-323182023865.0,-289848177951.0,-258154758849.0,-226837070802.0,-238029393794.0,-291924489320.0,-286368352201.0,-234953622429.0,-325510670882.0,-315350594617.0,-327734807312.0,-296387350094.0,-481935242379.0,-356254941680.0,-318166718680.0,-310991312734.0,-410940114432.0,-263308222826.0,-216235248235.0,-241856875100.0,-242603999498.0,-325978603922.0,-324862470767.0,-285106382076.0,-278088967627.0,-335578097318.0,-308329824739.0,-321067168588.0,-270522526097.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-115651498950.0,-92953442607.0,-103000366243.0,-100234716742.0,-102592684160.0,-115296929486.0,-114779053249.0,-139169079034.0,-91091184066.0,-113948023839.0,-97005047862.0,-113638429964.0,-81142288188.0,46794406600.0,-99306006724.0,-108579345260.0,-100283697917.0,-128111293865.0,-104479040256.0,-78574679426.0,-90476710321.0,-204810288075.0,-83217606052.0,-41564520906.0,-103610217249.0,-98374104041.0,-127968727557.0,-125996866130.0,-121274500101.0,-123221606870.0,-143696728883.0,-129270929917.0,-127802584993.0,-116324725671.0
