date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close
2026-08-07,70.29253517939897,71.14185828574702,72.0689850915255,72.98548720718135,74.34462979066589,0.4336,72.2
2026-08-10,69.34014926976373,70.66367603344855,71.9382079241347,73.53381102917787,75.293700604593,0.4557,72.2
2026-08-11,68.86883029603237,70.32659879679383,72.0481962936728,73.73426827634151,75.55579548616505,0.4737,72.2
2026-08-12,68.35002265585709,69.9959317496273,71.90674622427309,73.90497184835657,76.91898978315837,0.45755,72.2
2026-08-13,67.8268582426219,69.74241525816271,71.94433732160797,73.88900047154863,76.70215411549171,0.45915,72.2
2026-08-14,67.13778643306173,69.3775143372508,71.81186209557566,74.4553052844747,77.40203872208404,0.45715,72.2
2026-08-17,66.68780573660422,69.07954032189139,71.79866639035441,74.8024133665723,77.89220132358298,0.4617,72.2
2026-08-18,66.26967463178178,68.8289504529053,71.71623177339166,74.8870756794804,78.3794638530447,0.4558,72.2
2026-08-19,65.94343898921241,68.68694828120454,71.67483179782604,75.01876936330686,78.65465350205508,0.45345,72.2
2026-08-20,65.52030725952747,68.46151240215183,71.61572690595347,75.11551204894982,78.89664374232656,0.45175,72.2
2026-08-21,65.14425199959005,68.21150620336942,71.65700699685287,75.42573101986784,79.3432350651526,0.45935,72.2
2026-08-24,64.80760488667471,67.92163399510991,71.6080493773726,75.63292651400916,79.85327444762537,0.4587,72.2
2026-08-25,64.47682201595333,67.75247684824609,71.59986066822975,75.67918607872267,80.04031655473725,0.45635,72.2
2026-08-26,64.22230707017069,67.56646420995261,71.51937293392885,75.83580762631337,80.35005516631058,0.4549,72.2
2026-08-27,63.93807661758461,67.34448195098193,71.45858313298493,75.97807283400215,80.56831965838184,0.4538,72.2
2026-08-28,63.62608253786366,67.16672399021361,71.43983058488192,76.17496722523781,80.92529167619568,0.4536,72.2
2026-08-31,63.3542180964605,67.03414545605735,71.34785173457139,76.33085920644463,81.29393097150799,0.45435,72.2
2026-09-01,63.13776304575142,66.86985380242658,71.36790236724886,76.35661477802734,81.59457990335667,0.45345,72.2
2026-09-02,62.901653704041145,66.72410289929715,71.2877569925973,76.36147537025448,81.7282897971832,0.44775,72.2
2026-09-03,62.713068410311124,66.52801690882436,71.28220344070978,76.42424789000378,81.80789889288744,0.44845,72.2
