entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2026-02-06,2026-02-12,12.0,12.05,8300,4,415000.0,-84245.0,-0.0008441450432468396,fixed_horizon_exit
2026-02-13,2026-02-26,12.1,12.2,8200,4,820000.0,321440.0,0.0032332030154566898,fixed_horizon_exit
2026-02-27,2026-03-05,11.8,11.6,8400,4,-1680000.0,-2170560.0,-0.021854595892959842,fixed_horizon_exit
2026-07-08,2026-07-14,15.9,16.3,6100,4,2440000.0,1947730.0,0.020041677650987334,fixed_horizon_exit
