entry_date,exit_date,entry_price,exit_price,shares,holding_sessions,gross_pnl,net_pnl,net_return,exit_reason
2025-01-15,2025-01-21,9.08,9.04,10900,4,-436000.0,-929552.0,-0.009373323836907683,fixed_horizon_exit
2025-01-22,2025-02-04,9.08,9.46,10800,4,4104000.0,3601368.0,0.03665136686978466,fixed_horizon_exit
2025-02-05,2025-02-11,9.5,9.5,10700,4,0.0,-508250.0,-0.00499001996007984,fixed_horizon_exit
2025-02-17,2025-02-21,9.5,9.62,10700,4,1284000.0,771898.0,0.007578527156213888,fixed_horizon_exit
2025-02-24,2025-02-28,9.67,9.46,10600,4,-2226000.0,-2731832.0,-0.026598302877182553,fixed_horizon_exit
2025-03-03,2025-03-07,9.46,9.83,10500,4,3885000.0,3376695.0,0.03392686086600583,fixed_horizon_exit
2025-03-10,2025-03-14,9.75,10.08,10600,4,3498000.0,2970756.0,0.028687240902809764,fixed_horizon_exit
2025-04-11,2025-04-17,9.25,9.29,11400,4,456000.0,-72618.0,-0.0006872741004477532,fixed_horizon_exit
2025-05-09,2025-05-15,9.46,9.79,11200,4,3696000.0,3155152.0,0.029719630506429003,fixed_horizon_exit
2025-06-11,2025-06-17,9.75,10.08,11200,4,3696000.0,3138912.0,0.028687240902809764,fixed_horizon_exit
2025-06-26,2025-07-02,10.04,10.12,11200,4,896000.0,331072.0,0.0029383464147402405,fixed_horizon_exit
2025-07-03,2025-07-09,10.12,10.71,11100,4,6549000.0,5967693.0,0.0530194551608246,fixed_horizon_exit
2025-09-17,2025-09-23,14.05,13.45,8400,4,-5040000.0,-5614980.0,-0.04748154935680241,fixed_horizon_exit
