date,p10,p25,p50,p75,p90,prob_end_above_latest,latest_close,is_model_anchor
2026-08-17,60.18072716208815,60.54541411803424,60.91010107398033,61.276261000769736,61.642420927559144,0.5380952380952381,60.8,False
2026-08-18,59.561454324176296,60.29082823606848,61.02020214796066,61.752522001539475,62.48484185511829,0.5761904761904761,60.8,False
2026-08-19,58.94218148626444,60.03624235410271,61.13030322194099,62.228783002309214,63.32726278267744,0.6142857142857143,60.8,False
2026-08-20,58.32290864835259,59.78165647213696,61.24040429592132,62.70504400307895,64.16968371023658,0.6523809523809524,60.8,False
2026-08-21,57.70363581044074,59.52707059017119,61.350505369901654,63.18130500384869,65.01210463779573,0.6904761904761905,60.8,True
2026-08-24,57.73021375955249,59.530774894809255,61.33133603006601,63.18807805582332,65.04482008158062,0.6817460317460318,60.8,False
2026-08-25,57.75679170866425,59.53447919944731,61.31216669023037,63.194851107797945,65.07753552536552,0.6730158730158731,60.8,False
2026-08-26,57.78336965777601,59.53818350408537,61.29299735039472,63.201624159772564,65.11025096915041,0.6642857142857143,60.8,False
2026-08-27,57.80994760688777,59.54188780872342,61.27382801055908,63.2083972117472,65.14296641293531,0.6555555555555556,60.8,False
2026-08-28,57.83652555599952,59.54559211336148,61.25465867072344,63.21517026372182,65.1756818567202,0.6468253968253969,60.8,True
2026-09-03,57.77190243574707,59.503751945732674,61.235601455718275,63.25217805019156,65.26875464466484,0.6408730158730159,60.8,False
2026-09-04,57.707279315494624,59.46191177810387,61.21654424071312,63.2891858366613,65.36182743260947,0.634920634920635,60.8,False
2026-09-07,57.642656195242175,59.42007161047506,61.19748702570796,63.326193623131026,65.4549002205541,0.628968253968254,60.8,False
2026-09-08,57.578033074989726,59.378231442846264,61.1784298107028,63.36320140960076,65.54797300849873,0.623015873015873,60.8,False
2026-09-09,57.51340995473728,59.33639127521746,61.15937259569764,63.400209196070506,65.64104579644336,0.6170634920634921,60.8,False
2026-09-10,57.448786834484835,59.29455110758866,61.14031538069248,63.437216982540235,65.734118584388,0.6111111111111112,60.8,False
2026-09-11,57.384163714232386,59.252710939959854,61.12125816568732,63.47422476900998,65.82719137233263,0.6051587301587302,60.8,False
2026-09-14,57.31954059397994,59.21087077233105,61.10220095068216,63.51123255547971,65.92026416027726,0.5992063492063492,60.8,False
2026-09-15,57.25491747372749,59.16903060470224,61.083143735677005,63.54824034194945,66.01333694822189,0.5932539682539683,60.8,False
2026-09-16,57.19029435347504,59.12719043707344,61.06408652067184,63.58524812841918,66.10640973616653,0.5873015873015873,60.8,True
