horizon,date,symbols,positions,gross_return,turnover,selection_turnover,cost_turnover,cost,net_return,market_return,net_excess_return,market_regime
20,2025-03-07,"ACB,MBB,VCB",3,-0.09036669764868299,0.5,0.5,1.0,0.005,-0.095366697648683,-0.09081556022829662,-0.004551137420386375,bull
20,2025-04-04,"ACB,MBB,TCB",3,0.08506646288906376,0.3333333333333333,0.3333333333333333,1.0,0.005,0.08006646288906376,0.08239425814480783,-0.0023277952557440723,bear
20,2025-05-08,"CTG,TCB,ACB",3,0.06359728573268453,0.3333333333333333,0.3333333333333333,1.0,0.005,0.05859728573268453,0.05303256178893667,0.005564723943747858,bull
20,2025-06-05,"BID,CTG,MBB",3,0.06451734469631765,0.6666666666666666,0.6666666666666666,1.0,0.005,0.05951734469631765,0.03198345194267915,0.027533892753638496,bull
20,2025-07-03,"MBB,ACB,BID",3,0.05554125145529761,0.3333333333333333,0.3333333333333333,1.0,0.005,0.050541251455297614,0.08470318151300549,-0.03416193005770787,sideways
20,2025-07-31,"VCB,ACB,BID",3,0.1549778519094327,0.3333333333333333,0.3333333333333333,1.0,0.005,0.1499778519094327,0.11545710341898485,0.03452074849044784,bull
20,2025-08-28,"ACB,TCB,STB",3,-0.028575946812118985,0.6666666666666666,0.6666666666666666,1.0,0.005,-0.033575946812118986,-0.013981338492760731,-0.019594608319358255,bull
20,2025-09-29,"STB,ACB,BID",3,-0.04885400179084968,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.053854001790849676,-0.009185423236962253,-0.04466857855388742,sideways
20,2025-10-27,"ACB,BID,CTG",3,0.004669177417973643,0.3333333333333333,0.3333333333333333,1.0,0.005,-0.0003308225820263574,0.01220977510225385,-0.012540597684280208,sideways
20,2025-11-24,"STB,BID,ACB",3,0.01655459050256843,0.3333333333333333,0.3333333333333333,1.0,0.005,0.011554590502568428,0.048470731940984946,-0.03691614143841652,sideways
20,2025-12-22,"VCB,ACB,MBB",3,0.11374972777424697,0.6666666666666666,0.6666666666666666,1.0,0.005,0.10874972777424696,0.06823796033994345,0.040511767434303514,bull
20,2026-01-21,"MBB,TCB,STB",3,0.04061767351349851,0.6666666666666666,0.6666666666666666,1.0,0.005,0.03561767351349851,-0.018030901070139493,0.053648574583638,bull
20,2026-02-25,"MBB,TCB,STB",3,-0.10542874723759865,0.0,0.0,1.0,0.005,-0.11042874723759866,-0.10913222874089346,-0.0012965184967052013,sideways
20,2026-03-25,"STB,CTG,TCB",3,0.057486081536956446,0.3333333333333333,0.3333333333333333,1.0,0.005,0.05248608153695645,0.11782513707245723,-0.06533905553550079,bear
20,2026-04-22,"STB,VCB,MBB",3,0.02105063259149283,0.6666666666666666,0.6666666666666666,1.0,0.005,0.01605063259149283,0.009484507389030838,0.006566125202461991,bull
20,2026-05-25,"TCB,ACB,CTG",3,0.0009819497651933535,1.0,1.0,1.0,0.005,-0.004018050234806647,-0.016536537596273493,0.012518487361466846,sideways
20,2026-06-22,"MBB,VCB,BID",3,-0.08605759994378766,1.0,1.0,1.0,0.005,-0.09105759994378766,-0.06859801700927393,-0.022459582934513736,sideways
