item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,2745148128474.0,2095885625642.0,2525806562997.0,2785888529972.0,2519351620453.0,2701286034565.0,3183954849526.0,2973234275096.0,2980904735797.0,3785363191019.0,3659949863305.0,3855283050904.0,3188755486959.0,4180174603744.0,4318953453501.0,5004339787107.0,3534409387112.0,5510132522467.0,5323977654436.0,6936598068187.0,5721411106007.0,6845658326605.0,6375572129283.0,7026414528523.0,6171519158517.0,9488662854867.0,6832179509327.0,7551147889582.0,7303758191034.0,6857925129157.0,5386645094751.0,6749700058009.0,8253468331934.0,6572716436915.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-13954457881.0,-10953048519.0,-2468369312.0,-8838204138.0,-12957603768.0,-9338581044.0,-3269471703.0,-6682301423.0,-6154203721.0,-18668472814.0,-3619878314.0,-4446581882.0,-7407756196.0,-4410238960.0,-7014162877.0,-14146071723.0,-18478400249.0,-8624547849.0,-15021553496.0,-9457027385.0,-11222874518.0,-48830272724.0,-9073623232.0,-7672497179.0,-12323224317.0,-11826544445.0,-10470016329.0,-13704804492.0,-14475999307.0,-24193487531.0,-14910916761.0,-16050849094.0,-22463105028.0,-17261092970.0
Doanh thu thuần,Net sales,net_sales,2731193670593.0,2084932577123.0,2523338193685.0,2777050325834.0,2506394016685.0,2691947453521.0,3180685377823.0,2966551973673.0,2974750532076.0,3766694718205.0,3656329984991.0,3850836469022.0,3181347730763.0,4175764364784.0,4311939290624.0,4990193715384.0,3515930986863.0,5501507974618.0,5308956100940.0,6927141040802.0,5710188231489.0,6796828053881.0,6366498506051.0,7018742031344.0,6159195934200.0,9476836310422.0,6821709492998.0,7537443085090.0,7289282191727.0,6833731641626.0,5371734177990.0,6733649208915.0,8231005226906.0,6555455343945.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-2372939306235.0,-1725332835095.0,-2382313255364.0,-2631861070103.0,-2215615651099.0,-2400628717044.0,-3016975609203.0,-2763731107816.0,-2450582038375.0,-3202853060184.0,-3191728220784.0,-3356045416760.0,-2679656632211.0,-3462941661102.0,-3814494247527.0,-4325875738946.0,-2904429079711.0,-4969433411094.0,-4643120547826.0,-6397124165239.0,-5050860234477.0,-5931147690235.0,-5669628475579.0,-6288590102738.0,-5373779155598.0,-8524646427940.0,-5980831365207.0,-6706015981806.0,-6547766505718.0,-6263323443992.0,-4872249382154.0,-6211413246763.0,-7460395446451.0,-5667730269349.0
Lợi nhuận gộp,Gross Profit,gross_profit,358254364358.0,359599742028.0,141024938321.0,145189255731.0,290778365586.0,291318736477.0,163709768620.0,202820865857.0,524168493701.0,563841658021.0,464601764207.0,494791052262.0,501691098552.0,712822703682.0,497445043097.0,664317976438.0,611501907152.0,532074563524.0,665835553114.0,530016875563.0,659327997012.0,865680363646.0,696870030472.0,730151928606.0,785416778602.0,952189882482.0,840878127791.0,831427103284.0,741515686009.0,570408197634.0,499484795836.0,522235962152.0,770609780455.0,887725074596.0
Doanh thu hoạt động tài chính,Financial income,financial_income,168107399427.0,110419935484.0,219713500453.0,238623025060.0,348204019089.0,299257135278.0,225404503567.0,352097134404.0,65032563112.0,87667464452.0,72543703039.0,143240777231.0,96306101421.0,200281842768.0,346189209399.0,336641175005.0,168337960257.0,244190654430.0,259522954917.0,292927686359.0,304855395028.0,242183582258.0,413200027709.0,414078569267.0,300855996493.0,170789895724.0,319345635744.0,389036312713.0,265783972048.0,295785105298.0,354659023726.0,273694675054.0,372364555012.0,459481814678.0
Chi phí tài chính,Financial expenses,financial_expenses,-181992486069.0,-200128062024.0,-166808452479.0,-232203122316.0,-168417269743.0,-229000149020.0,-216969247204.0,-201589983159.0,-227217197459.0,-208089456154.0,-211359827235.0,-225270244901.0,-179082596808.0,-248124175779.0,-302335199484.0,-171235844568.0,-236583932978.0,-251663571823.0,-339527024941.0,-363209605462.0,-502482007295.0,-574749408817.0,-538284649991.0,-579833455889.0,-499295146098.0,-412778971205.0,-531567571517.0,-470873422873.0,-392684723195.0,-423567350402.0,-417237227834.0,-435921112294.0,-518999507099.0,-635591899235.0
Chi phí lãi vay,Interest expenses,interest_expenses,-132729075727.0,-197319560519.0,-159400692519.0,-194838126386.0,-157205779065.0,-199199685465.0,-144290292962.0,-171772431204.0,-140922218940.0,-228635940740.0,-134091043203.0,-168704897086.0,-162113093250.0,-221531513965.0,-192434801903.0,-176591997070.0,-183208186179.0,-249878521163.0,-232153592020.0,-329562123783.0,-358958808114.0,-578225621486.0,-444204003205.0,-443289098189.0,-416530573284.0,-420670085455.0,-388755713911.0,-394232097174.0,-357037806691.0,-381827327196.0,-338929899324.0,-355995764539.0,-381840136063.0,-469107583545.0
Chi phí bán hàng,Selling expenses,selling_expenses,-82451357530.0,-85348842221.0,-74358007998.0,-105252011485.0,-94567045632.0,-126365644245.0,-72826819299.0,-120278743386.0,-145365453393.0,-107615287920.0,-107037207502.0,-167081770815.0,-110451133975.0,-140673176537.0,-144544253640.0,-186312725846.0,-153821552745.0,-172204757003.0,-158631073012.0,-158862772854.0,-155136796463.0,-165174301765.0,-152452552574.0,-186245664364.0,-205490384783.0,-178903428311.0,-164307770455.0,-190078275353.0,-180582693620.0,-182596013828.0,-167837659352.0,-190041390444.0,-277748933434.0,-337646208461.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-98401159129.0,-120697776056.0,-75939281285.0,-136937451810.0,-103446905621.0,-158140469582.0,-58067558564.0,-157518208053.0,-115424136678.0,-50556077084.0,-75261051613.0,-100017158092.0,-108254981262.0,-276699117473.0,-147834330480.0,-169600791571.0,-155922541683.0,-169704686054.0,-137017171560.0,-142214697912.0,-164430209191.0,-194035751117.0,-139433917536.0,-175964165454.0,-182585467116.0,-297526653628.0,-186172700973.0,-196344416692.0,-167374813882.0,-192258607017.0,-147192216244.0,-168305401709.0,-200575408342.0,-221428741394.0
