item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,367317466353.0,664665702538.0,682521328074.0,746654860582.0,317222412985.0,378106163669.0,610330390069.0,856791596295.0,269251935043.0,628313749838.0,972700741257.0,626743946959.0,502972973516.0,620926564409.0,538721505462.0,924316363554.0,530699307049.0,581741545085.0,427634662650.0,402409036557.0,197748276505.0,162870888867.0,237754018702.0,443239658020.0,186443101527.0,646552961462.0,62486011944.0,449485954727.0,176533865276.0,284674329583.0,1564212961590.0,2761620632501.0,164255530057.0,618382392332.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-15082124750.0,-20276234010.0,-49023082199.0,-28827282714.0,-2658057213.0,-2547422816.0,-13395814085.0,-5133119117.0,-7088394000.0,-696831272.0,-6113237591.0,-2696443159.0,-2556007259.0,-4054988259.0,-209587259.0,-10226841526.0,-11758420089.0,-6384572774.0,-4065384307.0,-11547418105.0,-956679726.0,-419557207.0,-2573622869.0,-9404223523.0,-185954525608.0,-11824680368.0,-15205034282.0,-17506702451.0,-23706460654.0,-12426894457.0,-224866228800.0,189561616738.0,-19700856474.0,-5134304293.0
Doanh thu thuần,Net sales,net_sales,352235341603.0,644389468528.0,633498245875.0,717827577868.0,314564355772.0,375558740853.0,596934575984.0,851658477178.0,262163541043.0,627616918566.0,966587503666.0,624047503800.0,500416966257.0,616871576150.0,538511918203.0,914089522028.0,518940886960.0,575356972311.0,423569278343.0,390861618452.0,196791596779.0,162451331660.0,235180395833.0,433835434497.0,488575919.0,634728281094.0,47280977662.0,431979252276.0,152827404622.0,272247435126.0,1339346732790.0,2951182249239.0,144554673583.0,613248088039.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-276240332754.0,-481228984031.0,-465315871738.0,-573736333620.0,-248017447161.0,-298932996902.0,-425214630690.0,-530997412917.0,-200193321968.0,-492073539823.0,-731430208569.0,-454405551936.0,-377333530337.0,-402612110355.0,-361536166193.0,-518123441789.0,-346608197704.0,-333211087935.0,-310119486480.0,-281089873150.0,-154429174555.0,-131260538728.0,-168259915025.0,-331191318148.0,-51293900345.0,-475016232484.0,-42945880118.0,-290878836150.0,-123600484120.0,-154484487906.0,-1012768507845.0,-2297621377204.0,-104950591854.0,-571224057451.0
Lợi nhuận gộp,Gross Profit,gross_profit,75995008849.0,163160484497.0,168182374137.0,144091244248.0,66546908611.0,76625743951.0,171719945294.0,320661064261.0,61970219075.0,135543378743.0,235157295097.0,169641951864.0,123083435920.0,214259465795.0,176975752010.0,395966080239.0,172332689256.0,242145884376.0,113449791863.0,109771745302.0,42362422224.0,31190792932.0,66920480808.0,102644116349.0,-50805324426.0,159712048610.0,4335097544.0,141100416126.0,29226920502.0,117762947220.0,326578224945.0,653560872035.0,39604081729.0,42024030588.0
Doanh thu hoạt động tài chính,Financial income,financial_income,6355640186.0,15248374282.0,6507611397.0,113331408128.0,9529737989.0,10280356858.0,15661449440.0,126029697768.0,6022943030.0,7492378981.0,8507466001.0,9305535000.0,3237982062.0,6088359787.0,4417005373.0,22949943330.0,23982038740.0,26632271133.0,14875407362.0,22231764567.0,170155685724.0,28586250864.0,10778526010.0,19228689818.0,12017137327.0,22839156193.0,24186755740.0,65419143164.0,32109307667.0,2135692936.0,2892679240.0,24239388385.0,29439008905.0,115625718405.0
Chi phí tài chính,Financial expenses,financial_expenses,-4883726082.0,-5466822788.0,-42827303531.0,-3881847242.0,-19673300553.0,13015271580.0,-13863840958.0,75752305066.0,-6166463440.0,-9237564870.0,-92011224184.0,-20805733196.0,-15674323041.0,-18028126939.0,-17615103362.0,-49964387741.0,-38102785876.0,-126419257245.0,-44893532062.0,-55783255797.0,-67467979965.0,-23163263466.0,-11631993881.0,-23479647710.0,-12431866901.0,8088568814.0,-11464453226.0,-12672869121.0,-23643751736.0,-505069317.0,-50009176711.0,-25553274189.0,-25679355712.0,5920229281.0
Chi phí lãi vay,Interest expenses,interest_expenses,-4883726082.0,-5466336202.0,-4413848866.0,-3563608249.0,-2794898940.0,-7605326109.0,-13716231775.0,-12986705617.0,-6073920345.0,-9112514649.0,-3938875221.0,-12593643487.0,-15580631997.0,-17927898248.0,-1620248242.0,-48873530711.0,-37646218129.0,-118148858526.0,-45686292468.0,-45757754709.0,-19961916525.0,-45328661367.0,-15092977752.0,-16356460022.0,-12183891901.0,-11638957928.0,-11274032142.0,-12264747728.0,-22805052279.0,-596085254.0,-44109359142.0,-29731788837.0,-25630664497.0,-35468422202.0
Chi phí bán hàng,Selling expenses,selling_expenses,-19391291946.0,-9866074318.0,-29591733931.0,-31364974046.0,-20504847189.0,515327981.0,-19314213442.0,-56639040390.0,-21886604824.0,-14827552952.0,-32909312888.0,-36692208883.0,-22931671058.0,-52903540628.0,-64171986585.0,-58431036422.0,-36166945028.0,-14584066309.0,-23878774032.0,-23451153396.0,-10023463387.0,-9049523672.0,-9034316340.0,-14724170666.0,-13785710046.0,-13112042061.0,-8797887388.0,-7920370417.0,-8795107998.0,-17552542244.0,-10904526550.0,-21764431397.0,-12893875469.0,-8376582453.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-32997224834.0,-31144742432.0,-24467510879.0,-55654025947.0,-33789773099.0,-31379608362.0,-33509305860.0,-54114123235.0,-35928739745.0,-24427156065.0,-36428531443.0,-52760335442.0,-29035087300.0,-37924492484.0,-34061231970.0,-58305029404.0,-37683162116.0,-39860700355.0,-43124127785.0,-54762698928.0,-31035487740.0,-32546717659.0,-37595451030.0,-50254652099.0,-53404058891.0,-45739289167.0,-25497456535.0,-56270165954.0,-44168295725.0,-48369156788.0,-43968669412.0,-67493853414.0,-46314891738.0,-44299794200.0
