item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,1828364957913.0,2240184285053.0,2527475653858.0,2862741102758.0,1789365741825.0,2024514172572.0,1885081537981.0,2196055433496.0,1642024580951.0,1693501959542.0,1816135494691.0,2013743504175.0,1790422962630.0,2343551168125.0,2231625437038.0,2694729026221.0,3276387851281.0,4323608619842.0,3376115824177.0,2496427245121.0,2238531779797.0,2731163824413.0,2709625126770.0,2399360802380.0,2860328816494.0,3213180951364.0,3293105850397.0,3201187684969.0,2656682405329.0,3207153641359.0,3478477223313.0,2726343969285.0,2962735982895.0,3457065276566.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,-24154488598.0,-632246670.0,-1892704360.0,-108868543070.0,-66268682.0,0.0,-2724271600.0,-25082009679.0,-5918082610.0,-35912839808.0,-16344370768.0,-70050588875.0,-2250898377.0,-917343011.0,-1103817432.0,-1807617435.0,-8795816110.0,-97312908946.0,-114672942914.0,-12334259234.0,-16949708662.0,-7479703397.0,-11983347139.0,-3691894309.0,-4560332881.0,-17520867339.0,-15199389705.0,-17729232254.0,-8868729715.0,-14720194257.0,-7439813690.0,-16730743406.0,-8138644849.0,-12686506112.0
Doanh thu thuần,Net sales,net_sales,1804210469315.0,2239552038383.0,2525582949498.0,2753872559688.0,1789299473143.0,2024514172572.0,1882357266381.0,2170973423817.0,1636106498341.0,1657589119734.0,1799791123923.0,1943692915300.0,1788172064253.0,2342633825114.0,2230521619606.0,2692921408786.0,3267592035171.0,4226295710896.0,3261442881263.0,2484092985887.0,2221582071135.0,2723684121016.0,2697641779631.0,2395668908071.0,2855768483613.0,3195660084025.0,3277906460692.0,3183458452715.0,2647813675614.0,3192433447102.0,3471037409623.0,2709613225879.0,2954597338046.0,3444378770454.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-1550468772856.0,-1778689843478.0,-1770888643712.0,-2181002167233.0,-1368017714135.0,-1588180241000.0,-1511964557571.0,-1865899465919.0,-1421393113925.0,-1326817656735.0,-1570390085735.0,-1717513239026.0,-1515566048783.0,-1910337107730.0,-1821826143067.0,-2054354306931.0,-2489109351566.0,-3129740500368.0,-2636788164572.0,-2010058577184.0,-1837118811554.0,-2143724822124.0,-2412716751823.0,-2200394934380.0,-2589544418674.0,-2726951022620.0,-2699313535479.0,-2601943721175.0,-2310572940009.0,-2559171725274.0,-2887174726540.0,-2223789129515.0,-2523146848232.0,-2734775871810.0
Lợi nhuận gộp,Gross Profit,gross_profit,253741696459.0,460862194905.0,754694305786.0,572870392455.0,421281759008.0,436333931572.0,370392708810.0,305073957898.0,214713384416.0,330771462999.0,229401038188.0,226179676274.0,272606015470.0,432296717384.0,408695476539.0,638567101855.0,778482683605.0,1096555210528.0,624654716691.0,474034408703.0,384463259581.0,579959298892.0,284925027808.0,195273973691.0,266224064939.0,468709061405.0,578592925213.0,581514731540.0,337240735605.0,633261721828.0,583862683083.0,485824096364.0,431450489814.0,709602898644.0
Doanh thu hoạt động tài chính,Financial income,financial_income,22849890312.0,31813361124.0,60106718833.0,33201549728.0,30573058295.0,135342512480.0,34525374240.0,54055197127.0,54759857142.0,36425866172.0,68898153255.0,73168845554.0,37592149184.0,46602592981.0,50258961787.0,66614481273.0,70972799494.0,107009702331.0,163225097050.0,117946880441.0,83078291071.0,99051232083.0,115053044994.0,73887330818.0,106750178702.0,117064671971.0,56256663664.0,143240298830.0,89667956123.0,112324239543.0,116159290732.0,42470296545.0,73889836071.0,51898482627.0
Chi phí tài chính,Financial expenses,financial_expenses,-15062351747.0,-94133467243.0,-33927223131.0,-34377200842.0,-24435286415.0,-22633826721.0,-22248213535.0,-23655783109.0,-17866587278.0,-36951491427.0,-20379120971.0,-32061896067.0,-18907184508.0,-27103658123.0,-44644539589.0,-16271378523.0,-42428953291.0,-109958386306.0,-106890761967.0,-136598634512.0,-90384358865.0,-49477396858.0,-45121060306.0,-37071779645.0,-33921973239.0,-56884007092.0,-80910869079.0,-45037422263.0,-57074771657.0,-4514188358.0,-22037728055.0,-25184165691.0,-26459590661.0,-34374266409.0
Chi phí lãi vay,Interest expenses,interest_expenses,-12889877427.0,-13039066711.0,-10218842365.0,-19838168025.0,-17656128903.0,-15392847230.0,-13988025474.0,-12496474921.0,-12388340697.0,-9706774476.0,-8401299951.0,-7911389023.0,-6149664883.0,-7547548156.0,-11928204548.0,-9077067727.0,-19320760723.0,-19752326048.0,-25105410685.0,-33197599587.0,-37132815515.0,-42712386024.0,-34682984324.0,-18848550277.0,-17853751145.0,-17831061118.0,-20615836234.0,-17028690828.0,-17244619349.0,-14121076190.0,-10942217584.0,-11734740081.0,-15626622526.0,-29384276280.0
Chi phí bán hàng,Selling expenses,selling_expenses,-54460584190.0,-53957670636.0,-45685077864.0,-55203306108.0,-48762441014.0,-62244014482.0,-65215667820.0,-75596512277.0,-38826351789.0,-35897870211.0,-35967312012.0,-60402090658.0,-89500820836.0,-100105517277.0,-60649492113.0,-93371182649.0,-83752760843.0,-141273892397.0,-64325920253.0,-133244993598.0,-50389505388.0,-46318478104.0,-57246132357.0,-63468296865.0,-67784659741.0,-70991286093.0,-89774117358.0,-67958771835.0,-52519428027.0,-62446720452.0,-70593598798.0,-66821510616.0,-64185493200.0,-72262075810.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-99072820039.0,30872112274.0,-28802353714.0,-45530685234.0,-45453394506.0,-33947039610.0,-31827058152.0,-37572601300.0,-40308872377.0,-36020062527.0,-33868845253.0,-37091163718.0,-49818988349.0,-50554528034.0,-51467710883.0,-60514060524.0,-58911262365.0,-70347848124.0,-80720689833.0,-88088006736.0,-69182208602.0,-68362940639.0,-77197880910.0,-84865074530.0,-64244784674.0,-72733986241.0,-71102855150.0,-149687542509.0,-70474033097.0,-81349175517.0,-75693957042.0,-85034710168.0,-77299885500.0,-83334510707.0
